name,n,profile,term_count,method,score,T,CNOT,depth,gates,peak_ancilla,time_s,anf_verified,plan_nodes,plan_mismatches,circuit_anf_verified,circuit_gates,circuit_max_wire_terms,circuit_mismatches
terms_n20_0022_shallow,20,shallow,80,direct_logical_and,839.6999999999999,760,1220,1220,460,4,8.749993867240846e-07,True,1,0,True,80,80,0
terms_n20_0022_shallow,20,shallow,80,screen_depth1,759.0500000000001,684,1106,1106,422,5,0.04504879200248979,True,5,0,True,80,80,0
terms_n20_0022_shallow,20,shallow,80,screen_depth2,754.895,680,1103,1103,423,5,0.19846337500348454,True,7,0,True,83,80,0
terms_n20_0022_shallow,20,shallow,80,screen_single,789.4350000000001,712,1147,1147,435,5,0.006711041001835838,True,3,0,True,79,80,0
terms_n20_0023_mixed,20,mixed,100,adaptive_all_depth,912.4050000000001,824,1333,1333,509,5,0.3463821659970563,True,7,0,True,97,100,0
terms_n20_0023_mixed,20,mixed,100,depth2_guard_direct,912.4050000000001,824,1333,1333,509,5,0.28048887500335695,True,7,0,True,97,100,0
terms_n20_0023_mixed,20,mixed,100,depth_policy,912.4050000000001,824,1333,1333,509,5,0.28048887500335695,True,7,0,True,97,100,0
terms_n20_0023_mixed,20,mixed,100,direct_logical_and,1069.1999999999998,968,1552,1552,584,5,7.499984349124134e-07,True,1,0,True,100,100,0
terms_n20_0023_mixed,20,mixed,100,screen_depth1,934.025,844,1361,1361,517,5,0.05720104099600576,True,5,0,True,95,100,0
terms_n20_0023_mixed,20,mixed,100,screen_depth2,912.4050000000001,824,1333,1333,509,5,0.28048887500335695,True,7,0,True,97,100,0
terms_n20_0023_mixed,20,mixed,100,screen_single,990.6400000000001,896,1440,1440,544,5,0.00869224999769358,True,3,0,True,96,100,0
terms_n20_0024_deep,20,deep,165,adaptive_all_depth,1381.755,1252,2035,2035,783,5,0.6412346660072217,True,7,0,True,157,165,0
terms_n20_0024_deep,20,deep,165,depth2_guard_direct,1381.755,1252,2035,2035,783,5,0.5177609170059441,True,7,0,True,157,165,0
terms_n20_0024_deep,20,deep,165,depth_policy,1381.755,1252,2035,2035,783,5,0.5177609170059441,True,7,0,True,157,165,0
terms_n20_0024_deep,20,deep,165,direct_logical_and,1604.125,1456,2349,2349,893,5,7.499984349124134e-07,True,1,0,True,165,165,0
terms_n20_0024_deep,20,deep,165,screen_depth1,1425.32,1292,2096,2096,804,5,0.1078157910014852,True,5,0,True,158,165,0
terms_n20_0024_deep,20,deep,165,screen_depth2,1381.755,1252,2035,2035,783,5,0.5177609170059441,True,7,0,True,157,165,0
terms_n20_0024_deep,20,deep,165,screen_single,1503.75,1364,2206,2206,842,5,0.015657957999792416,True,3,0,True,160,165,0
terms_n20_0025_shallow,20,shallow,79,adaptive_all_depth,628.355,564,923,923,359,5,0.2560253749979893,True,7,0,True,77,79,0
terms_n20_0025_shallow,20,shallow,79,depth2_guard_direct,628.355,564,923,923,359,5,0.20547583299776306,True,7,0,True,77,79,0
terms_n20_0025_shallow,20,shallow,79,depth_policy,645.69,580,946,946,366,5,0.04378300000098534,True,5,0,True,76,79,0
terms_n20_0025_shallow,20,shallow,79,direct_logical_and,783.085,708,1141,1141,433,4,1.2080054148100317e-06,True,1,0,True,79,79,0
terms_n20_0025_shallow,20,shallow,79,screen_depth1,645.69,580,946,946,366,5,0.04378300000098534,True,5,0,True,76,79,0
terms_n20_0025_shallow,20,shallow,79,screen_depth2,628.355,564,923,923,359,5,0.20547583299776306,True,7,0,True,77,79,0
terms_n20_0025_shallow,20,shallow,79,screen_single,704.5900000000001,636,1030,1030,394,4,0.0067665419992408715,True,3,0,True,76,79,0
terms_n20_0026_mixed,20,mixed,129,adaptive_all_depth,1022.975,924,1511,1511,587,5,0.4526802510008565,True,7,0,True,125,129,0
terms_n20_0026_mixed,20,mixed,129,depth2_guard_direct,1022.975,924,1511,1511,587,5,0.3664713749967632,True,7,0,True,125,129,0
terms_n20_0026_mixed,20,mixed,129,depth_policy,1022.975,924,1511,1511,587,5,0.3664713749967632,True,7,0,True,125,129,0
terms_n20_0026_mixed,20,mixed,129,direct_logical_and,1199.585,1088,1761,1761,673,4,8.749993867240846e-07,True,1,0,True,129,129,0
terms_n20_0026_mixed,20,mixed,129,screen_depth1,1057.775,956,1559,1559,603,5,0.0749482920000446,True,5,0,True,125,129,0
terms_n20_0026_mixed,20,mixed,129,screen_depth2,1022.975,924,1511,1511,587,5,0.3664713749967632,True,7,0,True,125,129,0
terms_n20_0026_mixed,20,mixed,129,screen_single,1101.275,996,1619,1619,623,5,0.011260584004048724,True,3,0,True,125,129,0
terms_n20_0027_deep,20,deep,181,adaptive_all_depth,1937.245,1760,2813,2813,1053,6,0.6990135000014561,True,7,0,True,173,181,0
terms_n20_0027_deep,20,deep,181,depth2_guard_direct,1937.245,1760,2813,2813,1053,6,0.5655982079988462,True,7,0,True,173,181,0
terms_n20_0027_deep,20,deep,181,depth_policy,1937.245,1760,2813,2813,1053,6,0.5655982079988462,True,7,0,True,173,181,0
terms_n20_0027_deep,20,deep,181,direct_logical_and,2133.515,1940,3091,3091,1151,6,7.499984349124134e-07,True,1,0,True,181,181,0
