dataset,name,n,budget,cap_fraction,peak_cap,feasible,method,selected_policy,selected_k,T,CNOT,depth,gates,explicit_ancilla,peak_ancilla,n_qubits,score,lut_nodes,lut_edges,checkpoint_nodes,expanded_compute_calls,keep_peak_ancilla,keep_score,peak_reduction_vs_keep_pct,score_change_vs_keep_pct,official_ros_fully_reproduced
n15,anf_n15_18,15,line75,0.75,9473,True,external_ros_lut_garbage_budget_line75,fanout_checkpoint,3,51764157157592.0,91456118677671.0,92787647077709.0,41023489920117.0,1186.0,1268.0,1202.0,57224451512601.65,12630.0,20997.0,1185.0,4594510833652.0,12631.0,341022.305,89.96120655530045,16780266373.3621,False
n15,anf_n15_18,15,line50,0.5,6315,True,external_ros_lut_garbage_budget_line50,fanout_checkpoint,3,51764157157592.0,91456118677671.0,92787647077709.0,41023489920117.0,1186.0,1268.0,1202.0,57224451512601.65,12630.0,20997.0,1185.0,4594510833652.0,12631.0,341022.305,89.96120655530045,16780266373.3621,False
n15,anf_n15_18,15,line25,0.25,3157,True,external_ros_lut_garbage_budget_line25,fanout_checkpoint,3,51764157157592.0,91456118677671.0,92787647077709.0,41023489920117.0,1186.0,1268.0,1202.0,57224451512601.65,12630.0,20997.0,1185.0,4594510833652.0,12631.0,341022.305,89.96120655530045,16780266373.3621,False
n15,anf_n15_18,15,minline,0.0,86.0,True,external_ros_lut_garbage_budget_minline,zero_checkpoint,3,104940370090712.0,197632235700381.0,202432833031663.0,97492462940951.0,1.0,86.0,17.0,116857076643783.69,12630.0,20997.0,0.0,17464189610854.0,12631.0,341022.305,99.31913546037526,34266695928.514523,False
n15,anf_n15_19,15,keep100,1.0,350,True,external_ros_lut_garbage_budget_keep100,keep_all_bennett,3,7488.0,13799.0,14041.0,6553.0,349.0,350.0,365.0,9016.105,349.0,483.0,349.0,698.0,350.0,9016.105,0.0,0.0,False
n15,anf_n15_19,15,line75,0.75,262,True,external_ros_lut_garbage_budget_line75,fanout_checkpoint,3,1014824.0,1856763.0,1892121.0,877297.0,65.0,83.0,81.0,1126415.305,349.0,483.0,64.0,91398.0,350.0,9016.105,76.28571428571429,12393.369420609011,False
n15,anf_n15_19,15,line50,0.5,175,True,external_ros_lut_garbage_budget_line50,fanout_checkpoint,3,1014824.0,1856763.0,1892121.0,877297.0,65.0,83.0,81.0,1126415.305,349.0,483.0,64.0,91398.0,350.0,9016.105,76.28571428571429,12393.369420609011,False
n15,anf_n15_19,15,line25,0.25,87,True,external_ros_lut_garbage_budget_line25,fanout_checkpoint,3,1014824.0,1856763.0,1892121.0,877297.0,65.0,83.0,81.0,1126415.305,349.0,483.0,64.0,91398.0,350.0,9016.105,76.28571428571429,12393.369420609011,False
n15,anf_n15_19,15,minline,0.0,23.0,True,external_ros_lut_garbage_budget_minline,zero_checkpoint,3,2698192.0,5277095.0,5414761.0,2716569.0,1.0,23.0,17.0,3017708.905,349.0,483.0,0.0,405466.0,350.0,9016.105,93.42857142857143,33370.205870495076,False
n15,anf_n15_2,15,keep100,1.0,11155,True,external_ros_lut_garbage_budget_keep100,keep_all_bennett,3,253584.0,450229.0,456617.0,203033.0,11154.0,11155.0,11170.0,302782.745,11154.0,18197.0,11154.0,22308.0,11155.0,302782.745,0.0,0.0,False
n15,anf_n15_2,15,line75,0.75,8366,True,external_ros_lut_garbage_budget_line75,fanout_checkpoint,3,248159534408.0,440325500719.0,447278819445.0,199119285037.0,1093.0,1153.0,1109.0,274472931884.805,11154.0,18197.0,1092.0,21828251094.0,11155.0,302782.745,89.66382787987449,90650023.36974652,False
n15,anf_n15_2,15,line50,0.5,5577,True,external_ros_lut_garbage_budget_line50,fanout_checkpoint,3,248159534408.0,440325500719.0,447278819445.0,199119285037.0,1093.0,1153.0,1109.0,274472931884.805,11154.0,18197.0,1092.0,21828251094.0,11155.0,302782.745,89.66382787987449,90650023.36974652,False
n15,anf_n15_2,15,line25,0.25,2788,True,external_ros_lut_garbage_budget_line25,fanout_checkpoint,3,248159534408.0,440325500719.0,447278819445.0,199119285037.0,1093.0,1153.0,1109.0,274472931884.805,11154.0,18197.0,1092.0,21828251094.0,11155.0,302782.745,89.66382787987449,90650023.36974652,False
n15,anf_n15_2,15,minline,0.0,62.0,True,external_ros_lut_garbage_budget_minline,zero_checkpoint,3,552613776352.0,1051382534671.0,1079075817057.0,526462040705.0,1.0,62.0,17.0,616119835525.745,11154.0,18197.0,0.0,97169349398.0,11155.0,302782.745,99.44419542805916,203485681.70322916,False
n15,anf_n15_20,15,keep100,1.0,11786,True,external_ros_lut_garbage_budget_keep100,keep_all_bennett,3,267560.0,475277.0,481969.0,214409.0,11785.0,11786.0,11801.0,319516.705,11785.0,19146.0,11785.0,23570.0,11786.0,319516.705,0.0,0.0,False
n15,anf_n15_20,15,line75,0.75,8839,True,external_ros_lut_garbage_budget_line75,fanout_checkpoint,3,2541680046568.0,4513262699289.0,4583282302929.0,2041602256361.0,1071.0,1140.0,1087.0,2811375813927.105,11785.0,19146.0,1070.0,223887252082.0,11786.0,319516.705,90.32750721194638,879883727.6474793,False
n15,anf_n15_20,15,line50,0.5,5893,True,external_ros_lut_garbage_budget_line50,fanout_checkpoint,3,2541680046568.0,4513262699289.0,4583282302929.0,2041602256361.0,1071.0,1140.0,1087.0,2811375813927.105,11785.0,19146.0,1070.0,223887252082.0,11786.0,319516.705,90.32750721194638,879883727.6474793,False
n15,anf_n15_20,15,line25,0.25,2946,True,external_ros_lut_garbage_budget_line25,fanout_checkpoint,3,2541680046568.0,4513262699289.0,4583282302929.0,2041602256361.0,1071.0,1140.0,1087.0,2811375813927.105,11785.0,19146.0,1070.0,223887252082.0,11786.0,319516.705,90.32750721194638,879883727.6474793,False
n15,anf_n15_20,15,minline,0.0,71.0,True,external_ros_lut_garbage_budget_minline,zero_checkpoint,3,4864719205464.0,9185001038873.0,9411356951399.0,4546637745935.0,1.0,71.0,17.0,5418755978891.255,11785.0,19146.0,0.0,792437312430.0,11786.0,319516.705,99.39759036144578,1695922489.9914231,False
n15,anf_n15_21,15,keep100,1.0,10741,True,external_ros_lut_garbage_budget_keep100,keep_all_bennett,3,244896.0,434651.0,440607.0,195711.0,10740.0,10741.0,10756.0,292330.255,10740.0,17335.0,10740.0,21480.0,10741.0,292330.255,0.0,0.0,False
n15,anf_n15_21,15,line75,0.75,8055,True,external_ros_lut_garbage_budget_line75,fanout_checkpoint,3,5256215943280.0,9283613316009.0,9411812942207.0,4155596998927.0,1043.0,1115.0,1059.0,5810293642272.734,10740.0,17335.0,1042.0,470269908238.0,10741.0,292330.255,89.61921608788754,1987578517.9821637,False
n15,anf_n15_21,15,line50,0.5,5370,True,external_ros_lut_garbage_budget_line50,fanout_checkpoint,3,5256215943280.0,9283613316009.0,9411812942207.0,4155596998927.0,1043.0,1115.0,1059.0,5810293642272.734,10740.0,17335.0,1042.0,470269908238.0,10741.0,292330.255,89.61921608788754,1987578517.9821637,False
n15,anf_n15_21,15,line25,0.25,2685,True,external_ros_lut_garbage_budget_line25,fanout_checkpoint,3,5256215943280.0,9283613316009.0,9411812942207.0,4155596998927.0,1043.0,1115.0,1059.0,5810293642272.734,10740.0,17335.0,1042.0,470269908238.0,10741.0,292330.255,89.61921608788754,1987578517.9821637,False
n15,anf_n15_21,15,minline,0.0,73.0,True,external_ros_lut_garbage_budget_minline,zero_checkpoint,3,10707597695712.0,20153932619745.0,20626299249399.0,9918701553687.0,1.0,73.0,17.0,11922336504925.654,10740.0,17335.0,0.0,1751982214646.0,10741.0,292330.255,99.3203612326599,4078379164.891912,False
n15,anf_n15_22,15,keep100,1.0,12879,True,external_ros_lut_garbage_budget_keep100,keep_all_bennett,3,292376.0,519527.0,526939.0,234563.0,12878.0,12879.0,12894.0,349164.795,12878.0,21325.0,12878.0,25756.0,12879.0,349164.795,0.0,0.0,False
n15,anf_n15_22,15,line75,0.75,9659,True,external_ros_lut_garbage_budget_line75,fanout_checkpoint,3,2362309317560.0,4200853351099.0,4269408496039.0,1907099178479.0,1235.0,1301.0,1251.0,2613455573431.335,12878.0,21325.0,1234.0,211654681198.0,12879.0,349164.795,89.89828402826306,748487608.628052,False
n15,anf_n15_22,15,line50,0.5,6439,True,external_ros_lut_garbage_budget_line50,fanout_checkpoint,3,2362309317560.0,4200853351099.0,4269408496039.0,1907099178479.0,1235.0,1301.0,1251.0,2613455573431.335,12878.0,21325.0,1234.0,211654681198.0,12879.0,349164.795,89.89828402826306,748487608.628052,False
n15,anf_n15_22,15,line25,0.25,3219,True,external_ros_lut_garbage_budget_line25,fanout_checkpoint,3,2362309317560.0,4200853351099.0,4269408496039.0,1907099178479.0,1235.0,1301.0,1251.0,2613455573431.335,12878.0,21325.0,1234.0,211654681198.0,12879.0,349164.795,89.89828402826306,748487608.628052,False
n15,anf_n15_22,15,minline,0.0,70.0,True,external_ros_lut_garbage_budget_minline,zero_checkpoint,3,4741892508520.0,8996391343521.0,9233455169907.0,4491562661387.0,1.0,70.0,17.0,5285165616563.315,12878.0,21325.0,0.0,803741563942.0,12879.0,349164.795,99.45647954033699,1513659264.3592608,False
n15,anf_n15_23,15,keep100,1.0,12931,True,external_ros_lut_garbage_budget_keep100,keep_all_bennett,3,290552.0,515473.0,522621.0,232069.0,12930.0,12931.0,12946.0,347192.925,12930.0,21331.0,12930.0,25860.0,12931.0,347192.925,0.0,0.0,False
n15,anf_n15_23,15,line75,0.75,9698,True,external_ros_lut_garbage_budget_line75,fanout_checkpoint,3,2811628230904.0,4986237831097.0,5064457759179.0,2252829528275.0,1221.0,1287.0,1237.0,3109572908392.315,12930.0,21331.0,1220.0,254833906414.0,12931.0,347192.925,90.04717345912923,895632467.510503,False
n15,anf_n15_23,15,line50,0.5,6465,True,external_ros_lut_garbage_budget_line50,fanout_checkpoint,3,2811628230904.0,4986237831097.0,5064457759179.0,2252829528275.0,1221.0,1287.0,1237.0,3109572908392.315,12930.0,21331.0,1220.0,254833906414.0,12931.0,347192.925,90.04717345912923,895632467.510503,False
n15,anf_n15_23,15,line25,0.25,3232,True,external_ros_lut_garbage_budget_line25,fanout_checkpoint,3,2811628230904.0,4986237831097.0,5064457759179.0,2252829528275.0,1221.0,1287.0,1237.0,3109572908392.315,12930.0,21331.0,1220.0,254833906414.0,12931.0,347192.925,90.04717345912923,895632467.510503,False
n15,anf_n15_23,15,minline,0.0,72.0,True,external_ros_lut_garbage_budget_minline,zero_checkpoint,3,5579248556536.0,10559138289425.0,10823053688371.0,5243805131835.0,1.0,72.0,17.0,6216397944900.915,12930.0,21331.0,0.0,932451851238.0,12931.0,347192.925,99.44319851519604,1790473581.1387835,False
n15,anf_n15_24,15,keep100,1.0,11825,True,external_ros_lut_garbage_budget_keep100,keep_all_bennett,3,270520.0,480515.0,487133.0,216613.0,11824.0,11825.0,11840.0,322863.725,11824.0,19186.0,11824.0,23648.0,11825.0,322863.725,0.0,0.0,False
n15,anf_n15_24,15,line75,0.75,8868,True,external_ros_lut_garbage_budget_line75,fanout_checkpoint,3,850554976304.0,1507755009841.0,1530268329643.0,679713353339.0,1113.0,1179.0,1129.0,940616337533.675,11824.0,19186.0,1112.0,77108158622.0,11825.0,322863.725,90.02959830866807,291335303.9800151,False
n15,anf_n15_24,15,line50,0.5,5912,True,external_ros_lut_garbage_budget_line50,fanout_checkpoint,3,850554976304.0,1507755009841.0,1530268329643.0,679713353339.0,1113.0,1179.0,1129.0,940616337533.675,11824.0,19186.0,1112.0,77108158622.0,11825.0,322863.725,90.02959830866807,291335303.9800151,False
n15,anf_n15_24,15,line25,0.25,2956,True,external_ros_lut_garbage_budget_line25,fanout_checkpoint,3,850554976304.0,1507755009841.0,1530268329643.0,679713353339.0,1113.0,1179.0,1129.0,940616337533.675,11824.0,19186.0,1112.0,77108158622.0,11825.0,322863.725,90.02959830866807,291335303.9800151,False
n15,anf_n15_24,15,minline,0.0,70.0,True,external_ros_lut_garbage_budget_minline,zero_checkpoint,3,1804713727096.0,3417937147749.0,3507515838907.0,1702802111811.0,1.0,70.0,17.0,2011071971847.675,11824.0,19186.0,0.0,308093248830.0,11825.0,322863.725,99.40803382663847,622885599.484411,False
n15,anf_n15_25,15,keep100,1.0,13060,True,external_ros_lut_garbage_budget_keep100,keep_all_bennett,3,295048.0,524539.0,531929.0,236881.0,13059.0,13060.0,13075.0,352497.305,13059.0,21362.0,13059.0,26118.0,13060.0,352497.305,0.0,0.0,False
n15,anf_n15_25,15,line75,0.75,9795,True,external_ros_lut_garbage_budget_line75,fanout_checkpoint,3,46111498386680.0,81725263317037.0,83041050458455.0,36929552071775.0,1243.0,1323.0,1259.0,50995420199602.055,13059.0,21362.0,1242.0,4134821207446.0,13060.0,352497.305,89.8698315467075,14466896377.294218,False
n15,anf_n15_25,15,line50,0.5,6530,True,external_ros_lut_garbage_budget_line50,fanout_checkpoint,3,46111498386680.0,81725263317037.0,83041050458455.0,36929552071775.0,1243.0,1323.0,1259.0,50995420199602.055,13059.0,21362.0,1242.0,4134821207446.0,13060.0,352497.305,89.8698315467075,14466896377.294218,False
n15,anf_n15_25,15,line25,0.25,3265,True,external_ros_lut_garbage_budget_line25,fanout_checkpoint,3,46111498386680.0,81725263317037.0,83041050458455.0,36929552071775.0,1243.0,1323.0,1259.0,50995420199602.055,13059.0,21362.0,1242.0,4134821207446.0,13060.0,352497.305,89.8698315467075,14466896377.294218,False
n15,anf_n15_25,15,minline,0.0,85.0,True,external_ros_lut_garbage_budget_minline,zero_checkpoint,3,92804777838912.0,175126745651885.0,179513349408875.0,86708571569963.0,1.0,85.0,17.0,103369633621990.16,13059.0,21362.0,0.0,15476113991654.0,13060.0,352497.305,99.34915773353752,29324942858.639114,False
n15,anf_n15_26,15,keep100,1.0,12406,True,external_ros_lut_garbage_budget_keep100,keep_all_bennett,3,278768.0,495267.0,502459.0,223691.0,12405.0,12406.0,12421.0,333164.475,12405.0,20557.0,12405.0,24810.0,12406.0,333164.475,0.0,0.0,False
n15,anf_n15_26,15,line75,0.75,9304,True,external_ros_lut_garbage_budget_line75,fanout_checkpoint,3,1003979378256.0,1786358794537.0,1814417669953.0,810438291697.0,1202.0,1266.0,1218.0,1110754380535.7449,12405.0,20557.0,1201.0,91255032324.0,12406.0,333164.475,89.79526035789134,333395103.8361068,False
n15,anf_n15_26,15,line50,0.5,6203,True,external_ros_lut_garbage_budget_line50,fanout_checkpoint,3,1003979378256.0,1786358794537.0,1814417669953.0,810438291697.0,1202.0,1266.0,1218.0,1110754380535.7449,12405.0,20557.0,1201.0,91255032324.0,12406.0,333164.475,89.79526035789134,333395103.8361068,False
n15,anf_n15_26,15,line25,0.25,3101,True,external_ros_lut_garbage_budget_line25,fanout_checkpoint,3,1003979378256.0,1786358794537.0,1814417669953.0,810438291697.0,1202.0,1266.0,1218.0,1110754380535.7449,12405.0,20557.0,1201.0,91255032324.0,12406.0,333164.475,89.79526035789134,333395103.8361068,False
n15,anf_n15_26,15,minline,0.0,67.0,True,external_ros_lut_garbage_budget_minline,zero_checkpoint,3,2056857686720.0,3908835978635.0,4009975607629.0,1953117920909.0,1.0,67.0,17.0,2292891939322.925,12405.0,20557.0,0.0,354906087014.0,12406.0,333164.475,99.45993873931968,688216114.9259536,False
n15,anf_n15_27,15,keep100,1.0,13119,True,external_ros_lut_garbage_budget_keep100,keep_all_bennett,3,295904.0,525733.0,533231.0,237327.0,13118.0,13119.0,13134.0,353543.055,13118.0,21907.0,13118.0,26236.0,13119.0,353543.055,0.0,0.0,False
n15,anf_n15_27,15,line75,0.75,9839,True,external_ros_lut_garbage_budget_line75,fanout_checkpoint,3,73088910932920.0,130071622323631.0,132110933270259.0,59022022337339.0,1250.0,1332.0,1266.0,80863660050956.52,13118.0,21907.0,1249.0,6639813783636.0,13119.0,353543.055,89.8467871026755,22872365488.10539,False
n15,anf_n15_27,15,line50,0.5,6559,True,external_ros_lut_garbage_budget_line50,fanout_checkpoint,3,73088910932920.0,130071622323631.0,132110933270259.0,59022022337339.0,1250.0,1332.0,1266.0,80863660050956.52,13118.0,21907.0,1249.0,6639813783636.0,13119.0,353543.055,89.8467871026755,22872365488.10539,False
n15,anf_n15_27,15,line25,0.25,3279,True,external_ros_lut_garbage_budget_line25,fanout_checkpoint,3,73088910932920.0,130071622323631.0,132110933270259.0,59022022337339.0,1250.0,1332.0,1266.0,80863660050956.52,13118.0,21907.0,1249.0,6639813783636.0,13119.0,353543.055,89.8467871026755,22872365488.10539,False
n15,anf_n15_27,15,minline,0.0,86.0,True,external_ros_lut_garbage_budget_minline,zero_checkpoint,3,154474770526400.0,292590006076441.0,299919227191987.0,145444456665587.0,1.0,86.0,17.0,172131603744165.3,13118.0,21907.0,0.0,26556882174678.0,13119.0,353543.055,99.34446223035292,48687592913.0109,False
n15,anf_n15_28,15,keep100,1.0,4,True,external_ros_lut_garbage_budget_keep100,keep_all_bennett,5,80.0,139.0,143.0,63.0,3.0,4.0,19.0,96.335,3.0,2.0,3.0,6.0,4.0,96.335,0.0,0.0,False
n15,anf_n15_28,15,minline,0.0,4.0,True,external_ros_lut_garbage_budget_minline,keep_all_bennett,5,80.0,139.0,143.0,63.0,3.0,4.0,19.0,96.335,3.0,2.0,3.0,6.0,4.0,96.335,0.0,0.0,False
n15,anf_n15_29,15,keep100,1.0,6352,True,external_ros_lut_garbage_budget_keep100,keep_all_bennett,3,144464.0,257717.0,261567.0,117103.0,6351.0,6352.0,6367.0,172571.215,6351.0,9621.0,6351.0,12702.0,6352.0,172571.215,0.0,0.0,False
n15,anf_n15_29,15,line75,0.75,4764,True,external_ros_lut_garbage_budget_line75,fanout_checkpoint,3,556081320.0,987839653.0,1002364973.0,446283653.0,623.0,656.0,639.0,615094529.245,6351.0,9621.0,622.0,49205110.0,6352.0,172571.215,89.67254408060454,356329.39017668733,False
n15,anf_n15_29,15,line50,0.5,3176,True,external_ros_lut_garbage_budget_line50,fanout_checkpoint,3,556081320.0,987839653.0,1002364973.0,446283653.0,623.0,656.0,639.0,615094529.245,6351.0,9621.0,622.0,49205110.0,6352.0,172571.215,89.67254408060454,356329.39017668733,False
n15,anf_n15_29,15,line25,0.25,1588,True,external_ros_lut_garbage_budget_line25,fanout_checkpoint,3,556081320.0,987839653.0,1002364973.0,446283653.0,623.0,656.0,639.0,615094529.245,6351.0,9621.0,622.0,49205110.0,6352.0,172571.215,89.67254408060454,356329.39017668733,False
n15,anf_n15_29,15,minline,0.0,36.0,True,external_ros_lut_garbage_budget_minline,zero_checkpoint,3,1026804000.0,1936372917.0,1983348875.0,956544875.0,1.0,36.0,17.0,1143574670.555,6351.0,9621.0,0.0,165992294.0,6352.0,172571.215,99.43324937027708,662568.2616536021,False
n15,anf_n15_3,15,keep100,1.0,4,True,external_ros_lut_garbage_budget_keep100,keep_all_bennett,5,64.0,111.0,115.0,51.0,3.0,4.0,19.0,78.675,3.0,2.0,3.0,6.0,4.0,78.675,0.0,0.0,False
n15,anf_n15_3,15,minline,0.0,4.0,True,external_ros_lut_garbage_budget_minline,keep_all_bennett,5,64.0,111.0,115.0,51.0,3.0,4.0,19.0,78.675,3.0,2.0,3.0,6.0,4.0,78.675,0.0,0.0,False
n15,anf_n15_30,15,keep100,1.0,12798,True,external_ros_lut_garbage_budget_keep100,keep_all_bennett,3,288312.0,512225.0,519479.0,231167.0,12797.0,12798.0,12813.0,344500.855,12797.0,21183.0,12797.0,25594.0,12798.0,344500.855,0.0,0.0,False
n15,anf_n15_30,15,line75,0.75,9598,True,external_ros_lut_garbage_budget_line75,fanout_checkpoint,3,693104600760.0,1231378336519.0,1251262869459.0,558158268699.0,1225.0,1288.0,1241.0,766710262525.635,12797.0,21183.0,1224.0,61814618038.0,12798.0,344500.855,89.9359274886701,222556753.31336406,False
n15,anf_n15_30,15,line50,0.5,6399,True,external_ros_lut_garbage_budget_line50,fanout_checkpoint,3,693104600760.0,1231378336519.0,1251262869459.0,558158268699.0,1225.0,1288.0,1241.0,766710262525.635,12797.0,21183.0,1224.0,61814618038.0,12798.0,344500.855,89.9359274886701,222556753.31336406,False
n15,anf_n15_30,15,line25,0.25,3199,True,external_ros_lut_garbage_budget_line25,fanout_checkpoint,3,693104600760.0,1231378336519.0,1251262869459.0,558158268699.0,1225.0,1288.0,1241.0,766710262525.635,12797.0,21183.0,1224.0,61814618038.0,12798.0,344500.855,89.9359274886701,222556753.31336406,False
n15,anf_n15_30,15,minline,0.0,64.0,True,external_ros_lut_garbage_budget_minline,zero_checkpoint,3,1381711982632.0,2616373684381.0,2682968201771.0,1301256219139.0,1.0,64.0,17.0,1539624015353.1948,12797.0,21183.0,0.0,234708864006.0,12798.0,344500.855,99.49992186279106,446914325.03189,False
n15,anf_n15_31,15,keep100,1.0,12818,True,external_ros_lut_garbage_budget_keep100,keep_all_bennett,3,289520.0,513491.0,520629.0,231109.0,12817.0,12818.0,12833.0,345816.165,12817.0,21335.0,12817.0,25634.0,12818.0,345816.165,0.0,0.0,False
n15,anf_n15_31,15,line75,0.75,9613,True,external_ros_lut_garbage_budget_line75,fanout_checkpoint,3,72933237191168.0,129250052738723.0,131206475941573.0,58273238750405.0,1217.0,1297.0,1233.0,80654068829938.56,12817.0,21335.0,1216.0,6488021104014.0,12818.0,345816.165,89.8814167576845,23322816180.12923,False
n15,anf_n15_31,15,line50,0.5,6409,True,external_ros_lut_garbage_budget_line50,fanout_checkpoint,3,72933237191168.0,129250052738723.0,131206475941573.0,58273238750405.0,1217.0,1297.0,1233.0,80654068829938.56,12817.0,21335.0,1216.0,6488021104014.0,12818.0,345816.165,89.8814167576845,23322816180.12923,False
n15,anf_n15_31,15,line25,0.25,3204,True,external_ros_lut_garbage_budget_line25,fanout_checkpoint,3,72933237191168.0,129250052738723.0,131206475941573.0,58273238750405.0,1217.0,1297.0,1233.0,80654068829938.56,12817.0,21335.0,1216.0,6488021104014.0,12818.0,345816.165,89.8814167576845,23322816180.12923,False
n15,anf_n15_31,15,minline,0.0,84.0,True,external_ros_lut_garbage_budget_minline,zero_checkpoint,3,148727738827248.0,281815752925431.0,288981244640601.0,140253505813353.0,1.0,84.0,17.0,165737622672175.78,12817.0,21335.0,0.0,25387721429910.0,12818.0,345816.165,99.3446715556249,47926510990.705025,False
