CNOT,T,anf_terms,correct,depth,explicit_ancilla,gates,method,n,n_qubits,name,peak_ancilla,score,skipped,terms,time_s,truth_table_hex,variant
232,112,30,True,245,1,117,and_pareto_resource_nmcts,6,8,truth_n6_9,2,130.125,,25,3.680473804473877,366EB16F508EBAD7,no_prior
226,112,33,True,234,2,108,and_affine_nmcts,6,9,truth_n6_19,3,131.63,,21,0.07335805892944336,956269F0E5D7B875,no_prior
226,112,33,True,234,2,108,and_resource_nmcts,6,9,truth_n6_19,3,131.63,,21,0.14316225051879883,956269F0E5D7B875,no_prior
214,108,36,True,217,2,99,and_pareto_resource_nmcts,6,9,truth_n6_10,4,128.805,,33,4.022776126861572,7FCD9EB1A7CAD415,no_prior
251,128,30,True,264,2,124,and_affine_nmcts,6,9,truth_n6_20,3,149.24,,27,0.07494091987609863,5CABCC97663F1C97,no_prior
185,96,29,True,196,2,92,and_pareto_resource_nmcts,6,9,truth_n6_12,3,113.26,,25,2.823957920074463,A491F0B2EA1FCA65,no_prior
251,128,30,True,264,2,124,and_resource_nmcts,6,9,truth_n6_20,3,149.24,,27,0.14458084106445312,5CABCC97663F1C97,no_prior
295,152,35,True,295,2,129,and_affine_nmcts,6,9,truth_n6_21,3,175.51500000000001,,30,0.09847497940063477,FF50BDE4382567B8,no_prior
295,152,35,True,295,2,129,and_resource_nmcts,6,9,truth_n6_21,3,175.51500000000001,,30,0.18080902099609375,FF50BDE4382567B8,no_prior
165,80,34,True,171,2,81,and_pareto_resource_nmcts,6,9,truth_n6_14,4,97.975,,23,2.906092882156372,23BED01D43CF2FDE,no_prior
291,148,34,True,295,2,131,and_affine_nmcts,6,9,truth_n6_22,4,173.375,,28,0.0839531421661377,2369B584FF5E9FF0,no_prior
291,148,34,True,295,2,131,and_resource_nmcts,6,9,truth_n6_22,4,173.375,,28,0.15935325622558594,2369B584FF5E9FF0,no_prior
219,108,29,True,227,2,105,and_pareto_resource_nmcts,6,9,truth_n6_15,4,129.215,,31,3.0811691284179688,BEB799193F22FAF8,no_prior
250,128,24,True,250,2,104,and_affine_nmcts,6,9,truth_n6_23,3,148.79,,24,0.05476188659667969,7E570DDF827050A8,no_prior
250,128,24,True,250,2,104,and_resource_nmcts,6,9,truth_n6_23,3,148.79,,24,0.11284899711608887,7E570DDF827050A8,no_prior
193,96,31,True,197,2,89,and_pareto_resource_nmcts,6,9,truth_n6_17,3,113.565,,23,3.067380905151367,BF3C4C06434308BC,no_prior
238,120,37,True,244,2,108,and_pareto_resource_nmcts,6,9,truth_n6_11,3,140.26000000000002,,29,4.362396955490112,E27A984D654821D0,no_prior
238,120,38,True,244,2,108,and_pareto_resource_nmcts,6,9,truth_n6_13,3,140.26000000000002,,29,3.914696216583252,24933B83757750A9,no_prior
281,144,37,True,285,2,127,and_affine_nmcts,6,9,truth_n6_24,3,166.78500000000003,,28,0.21205711364746094,C17AF08A1745D6D8,no_prior
236,128,31,True,240,1,102,and_affine_nmcts,6,8,truth_n6_25,2,146.06,,25,0.06449604034423828,DC713D960C0FD195,no_prior
281,144,37,True,285,2,127,and_resource_nmcts,6,9,truth_n6_24,3,166.78500000000003,,28,0.2161710262298584,C17AF08A1745D6D8,no_prior
202,124,31,True,250,0,126,and_resource_nmcts,6,7,truth_n6_25,3,143.09,,31,0.12491917610168457,DC713D960C0FD195,no_prior
256,128,32,True,262,2,118,and_affine_nmcts,6,9,truth_n6_26,3,149.35000000000002,,24,0.07310080528259277,27209BDF1C11F735,no_prior
223,112,35,True,229,2,103,and_pareto_resource_nmcts,6,9,truth_n6_16,3,131.385,,30,3.7877960205078125,89FA6A688FB5D27B,no_prior
256,128,32,True,262,2,118,and_resource_nmcts,6,9,truth_n6_26,3,149.35000000000002,,24,0.13844895362854004,27209BDF1C11F735,no_prior
256,128,36,True,264,2,120,and_affine_nmcts,6,9,truth_n6_27,3,149.4,,23,0.10235404968261719,28F49481A0A04DC4,no_prior
198,124,36,True,242,0,118,and_resource_nmcts,6,7,truth_n6_27,4,144.73,,36,0.19077038764953613,28F49481A0A04DC4,no_prior
207,104,34,True,214,2,96,and_pareto_resource_nmcts,6,9,truth_n6_18,3,122.44999999999999,,26,3.7355899810791016,6DADD6C795A76D79,no_prior
222,108,29,True,229,2,107,and_affine_nmcts,6,9,truth_n6_28,3,127.38499999999999,,24,0.06655001640319824,AE340454CAC5B68C,no_prior
222,108,29,True,229,2,107,and_resource_nmcts,6,9,truth_n6_28,3,127.38499999999999,,24,0.13178110122680664,AE340454CAC5B68C,no_prior
209,104,33,True,215,2,101,and_pareto_resource_nmcts,6,9,truth_n6_19,3,122.595,,32,3.5690040588378906,956269F0E5D7B875,no_prior
231,112,25,True,241,2,113,and_affine_nmcts,6,9,truth_n6_29,3,131.98499999999999,,23,0.07831311225891113,98AE43346C12ACE8,no_prior
231,112,25,True,241,2,113,and_resource_nmcts,6,9,truth_n6_29,3,131.98499999999999,,23,0.14612698554992676,98AE43346C12ACE8,no_prior
220,112,30,True,225,2,99,and_pareto_resource_nmcts,6,9,truth_n6_20,3,131.165,,27,3.705533981323242,5CABCC97663F1C97,no_prior
241,120,28,True,245,2,109,and_affine_nmcts,6,9,truth_n6_30,3,140.405,,30,0.09204316139221191,62801C4510435A10,no_prior
204,104,24,True,209,2,95,and_pareto_resource_nmcts,6,9,truth_n6_23,3,122.245,,31,2.9231302738189697,7E570DDF827050A8,no_prior
226,116,28,True,231,2,101,and_resource_nmcts,6,9,truth_n6_30,3,135.515,,26,0.1662120819091797,62801C4510435A10,no_prior
258,128,29,True,258,1,110,and_affine_nmcts,6,8,truth_n6_31,2,147.29,,29,0.05604696273803711,988C24C961B1CD22,no_prior
258,128,29,True,258,1,110,and_resource_nmcts,6,8,truth_n6_31,2,147.29,,29,0.10314106941223145,988C24C961B1CD22,no_prior
172,88,31,True,178,2,82,and_pareto_resource_nmcts,6,9,truth_n6_25,4,106.36999999999999,,23,2.970594882965088,DC713D960C0FD195,no_prior
243,120,35,True,250,2,114,and_pareto_resource_nmcts,6,9,truth_n6_21,4,142.60999999999999,,34,4.216756105422974,FF50BDE4382567B8,no_prior
242,116,34,True,251,2,115,and_pareto_resource_nmcts,6,9,truth_n6_22,4,138.595,,33,3.951596975326538,2369B584FF5E9FF0,no_prior
214,108,32,True,220,2,98,and_pareto_resource_nmcts,6,9,truth_n6_26,3,126.84,,24,3.5975100994110107,27209BDF1C11F735,no_prior
161,88,29,True,165,2,75,and_pareto_resource_nmcts,6,9,truth_n6_28,3,103.66499999999999,,23,2.9691309928894043,AE340454CAC5B68C,no_prior
198,96,25,True,203,2,93,and_pareto_resource_nmcts,6,9,truth_n6_29,3,113.89500000000001,,27,2.790843963623047,98AE43346C12ACE8,no_prior
203,100,36,True,212,2,96,and_pareto_resource_nmcts,6,9,truth_n6_27,3,118.26,,24,3.4881279468536377,28F49481A0A04DC4,no_prior
236,120,37,True,245,2,113,and_pareto_resource_nmcts,6,9,truth_n6_24,3,140.245,,33,4.262281894683838,C17AF08A1745D6D8,no_prior
214,104,28,True,217,2,97,and_pareto_resource_nmcts,6,9,truth_n6_30,3,122.785,,30,3.0802369117736816,62801C4510435A10,no_prior
217,108,29,True,230,2,108,and_pareto_resource_nmcts,6,9,truth_n6_31,4,129.21,,30,2.9464409351348877,988C24C961B1CD22,no_prior
