CNOT,T,anf_terms,correct,depth,error,explicit_ancilla,gates,method,n,n_qubits,name,peak_ancilla,score,skipped,terms,time_s,truth_table_hex
6123,13240,425,True,6123,,0,425,direct_anf,12,13,anf_n12_30,2,13585.015,,425,0.015484333038330078,AA8925AB2747735080FD12CBCA6602B47E1B9FDC5AA40A8809FAAB87DF4A279750435D5BD90B5C31909A0EE8779A767211EB1729912746BCBC54AA700D1F474FF879A80963A4D812ED1F7AF48E022A5881BC8CD3D8B76759D95017AFD458E5346DCDB3300882346D5338A1454A87EBF65A0880E96B9E398FDAB805005188D2B4D29CFAE5CD4E77D8B1CDDDCAAFE9EFEFC397A2E32160CF527F593731F9AD150806306F86FA232A264F5049B3413ED6E95F83839EA8E91CB46016C9B4CFC4BC34072A50C8EC9A70F2BCA394AE667F9D4F5163D3D686FBE1F4E6A6799156945E343AE89B36971EB016F9FD967DBBC123493FE38BF06E9BBE345620C97871649E3441E99242FDF77926E2026E33A62C1258E71E039FE5696919971BD851FBA52644D23DB0CAF9AF590C4C9FA32FFFE6B232F5C6C91B56AE5B09CC01AB170BEE58D8C030AAAFFC76C7567CB650AADD5AA5AC343A00D0B47188637274511653C6E86C87E293CC2CC659BA67B382A61CCB6DD6BF48A02FF252198512667F1CD9E6D01CFEE0E375A4E197287F26584CBE1117D7C2476545BE487FEAED6A48F5CC05C550CBE65BDA8876248C1250CF1B0F44BEC968594D945E313C9CA84C8F1CC9C69C9CFE233944282951BE77B28DD20A41844B709934962853FC9C17A3A63922C6A39C877749E0E7611C9CA49BBA1987EB69691BB9651CCA399C9C6E468F1CF5C69C9C
10391,6644,425,True,10391,,0,3747,and_direct_anf,12,13,anf_n12_30,4,7260.975,,425,0.015244007110595703,AA8925AB2747735080FD12CBCA6602B47E1B9FDC5AA40A8809FAAB87DF4A279750435D5BD90B5C31909A0EE8779A767211EB1729912746BCBC54AA700D1F474FF879A80963A4D812ED1F7AF48E022A5881BC8CD3D8B76759D95017AFD458E5346DCDB3300882346D5338A1454A87EBF65A0880E96B9E398FDAB805005188D2B4D29CFAE5CD4E77D8B1CDDDCAAFE9EFEFC397A2E32160CF527F593731F9AD150806306F86FA232A264F5049B3413ED6E95F83839EA8E91CB46016C9B4CFC4BC34072A50C8EC9A70F2BCA394AE667F9D4F5163D3D686FBE1F4E6A6799156945E343AE89B36971EB016F9FD967DBBC123493FE38BF06E9BBE345620C97871649E3441E99242FDF77926E2026E33A62C1258E71E039FE5696919971BD851FBA52644D23DB0CAF9AF590C4C9FA32FFFE6B232F5C6C91B56AE5B09CC01AB170BEE58D8C030AAAFFC76C7567CB650AADD5AA5AC343A00D0B47188637274511653C6E86C87E293CC2CC659BA67B382A61CCB6DD6BF48A02FF252198512667F1CD9E6D01CFEE0E375A4E197287F26584CBE1117D7C2476545BE487FEAED6A48F5CC05C550CBE65BDA8876248C1250CF1B0F44BEC968594D945E313C9CA84C8F1CC9C69C9CFE233944282951BE77B28DD20A41844B709934962853FC9C17A3A63922C6A39C877749E0E7611C9CA49BBA1987EB69691BB9651CCA399C9C6E468F1CF5C69C9C
1450,812,126,True,1450,,1,582,and_mcts_factor,12,14,anf_n12_21,2,901.57,,126,264.6756422519684,1C83202934A49D9B14441BDD2D72844D8F46BCEC7A1623D62DD478189CC06FAAA2AB4F2FDF26A737B47D03A3271E366683DC9E58898CFE62C0A0D22B714BC566861C89E35D3738A2E74DE8B22D777BD1152615D9137A86107488212236903A63AEF7431513BA94322147A5CC72E4AF3625D53837EF456732556574BB244E5CC910408673A8AD54F44174D7471777D81DB08A29B9D510D9B64BEB878D95CA00F5AE682AB6701C9EA81EB20CFAD1D79AC64CE0383EE5490402A9901E8D447DAA398A2F7A1C3E31A4684D728E7217828DDB2A1AD529437329D5EDB874ED3F6AFF66086ED983E92552A2DE2DAA652E77036640B3615ED625625D69F0B8EDBB2233660B9B73B9A837DC19B8E7F3F6F5A5818BC2F4EF8C43D09D5BDB22903CE1BD959C2CD585D9252C802C81B872EE9950553957F754A1D62C2689AFCFA3966A505936C49D8FEA6BC2D346E177AA00A0C62B71F20DEC2080259204D7E79C9F1E7495CCB9DC10B68F1AD58372D7B2D4550055C397AB949BD6B0D98CA35F9C53A60059CCA7077AB3C134EF73B2776FC33AAA27DEA2672A89E6DC623E1DBDC006E2BDFFC6D51C1A45D5B6E91C2182784D3039A93692C1F7C21A497346330A95CAFFC699C668F1D345FDCEB58914E89C6F6F39277E926E7C80DA2638C4EE7766FF1D8455CCEA4F70252A2543BC8748B8875633A93CF8C7C8F74F70734C6A3FAAFF99CC99CC
3858,8412,270,True,3858,,0,270,direct_anf,12,13,anf_n12_31,2,8630.890000000001,,270,0.012680292129516602,7704B55BFD6C83DA725664B6A2BEC928F055AC403C8B7CDCB17ECED8A6F4FE28F1A63FC9C8EA57B2C376571F04223F1998C498E4D7F479B308F096E6C7FC0CB48C9B68512052E8DF197B40CC6EBC25237886CE9E294B257CB55CDA0341B450088DE23544CD552DFD343445A53223E5D9AD0A711EECB36DF6A57BE75E23B9C7F0260983AAB425B74DCEBB9EB4164FE11860ACEAF98951F561590B476D2EAF3D990890015154B8911A6F75591911212AB1C66A1A07BE63A131FF6D8DCD8E69FB32DF7BB6409D0C025942407BDFFD5B00032AC15591A72AB87A7950A402DD56A8098F9F1A96907A002E4A8BBFD8355CC8043E1F21427D566206B556C808BD5CC8098330EC3FE09ECDD73B754A50D3F122F30C98217A258CE5722C098B549586E8F5E84981DF580F3E0274378D3E270F2C0BD47363CDD2899A0EF5877503388EB004B5BF558501CA0021FD726AAB38D4BF8A6273FFCF27013D0EEA6E34A13A8E980FF0B7DFDE3780D28D770AA4366F7CB88F0B8AA3C50D7C9A0E69B63A0C677C30001C2E44D32B064203EC271D75407EB18C3411CAE4B7D8278F9CFF6306355C600E26C3EBCA4CDF85701AD14B8AB024EB764D67DC3000A695FC65A630F36AA93FF059686452805E1F0620EB117E9D5CC00BBC35ED669A5F0F0039566C0C35566009D234B33C3A50AA00402B1D7E9D5CC005B79826CAFF5C6A0A955CC006955CC00
1450,812,126,True,1450,,1,582,and_affine_nmcts,12,14,anf_n12_21,2,901.57,,126,265.80530881881714,1C83202934A49D9B14441BDD2D72844D8F46BCEC7A1623D62DD478189CC06FAAA2AB4F2FDF26A737B47D03A3271E366683DC9E58898CFE62C0A0D22B714BC566861C89E35D3738A2E74DE8B22D777BD1152615D9137A86107488212236903A63AEF7431513BA94322147A5CC72E4AF3625D53837EF456732556574BB244E5CC910408673A8AD54F44174D7471777D81DB08A29B9D510D9B64BEB878D95CA00F5AE682AB6701C9EA81EB20CFAD1D79AC64CE0383EE5490402A9901E8D447DAA398A2F7A1C3E31A4684D728E7217828DDB2A1AD529437329D5EDB874ED3F6AFF66086ED983E92552A2DE2DAA652E77036640B3615ED625625D69F0B8EDBB2233660B9B73B9A837DC19B8E7F3F6F5A5818BC2F4EF8C43D09D5BDB22903CE1BD959C2CD585D9252C802C81B872EE9950553957F754A1D62C2689AFCFA3966A505936C49D8FEA6BC2D346E177AA00A0C62B71F20DEC2080259204D7E79C9F1E7495CCB9DC10B68F1AD58372D7B2D4550055C397AB949BD6B0D98CA35F9C53A60059CCA7077AB3C134EF73B2776FC33AAA27DEA2672A89E6DC623E1DBDC006E2BDFFC6D51C1A45D5B6E91C2182784D3039A93692C1F7C21A497346330A95CAFFC699C668F1D345FDCEB58914E89C6F6F39277E926E7C80DA2638C4EE7766FF1D8455CCEA4F70252A2543BC8748B8875633A93CF8C7C8F74F70734C6A3FAAFF99CC99CC
6600,4220,270,True,6600,,0,2380,and_direct_anf,12,13,anf_n12_31,4,4614.8,,270,0.01191091537475586,7704B55BFD6C83DA725664B6A2BEC928F055AC403C8B7CDCB17ECED8A6F4FE28F1A63FC9C8EA57B2C376571F04223F1998C498E4D7F479B308F096E6C7FC0CB48C9B68512052E8DF197B40CC6EBC25237886CE9E294B257CB55CDA0341B450088DE23544CD552DFD343445A53223E5D9AD0A711EECB36DF6A57BE75E23B9C7F0260983AAB425B74DCEBB9EB4164FE11860ACEAF98951F561590B476D2EAF3D990890015154B8911A6F75591911212AB1C66A1A07BE63A131FF6D8DCD8E69FB32DF7BB6409D0C025942407BDFFD5B00032AC15591A72AB87A7950A402DD56A8098F9F1A96907A002E4A8BBFD8355CC8043E1F21427D566206B556C808BD5CC8098330EC3FE09ECDD73B754A50D3F122F30C98217A258CE5722C098B549586E8F5E84981DF580F3E0274378D3E270F2C0BD47363CDD2899A0EF5877503388EB004B5BF558501CA0021FD726AAB38D4BF8A6273FFCF27013D0EEA6E34A13A8E980FF0B7DFDE3780D28D770AA4366F7CB88F0B8AA3C50D7C9A0E69B63A0C677C30001C2E44D32B064203EC271D75407EB18C3411CAE4B7D8278F9CFF6306355C600E26C3EBCA4CDF85701AD14B8AB024EB764D67DC3000A695FC65A630F36AA93FF059686452805E1F0620EB117E9D5CC00BBC35ED669A5F0F0039566C0C35566009D234B33C3A50AA00402B1D7E9D5CC005B79826CAFF5C6A0A955CC006955CC00
3918,2216,246,True,3918,,2,1518,and_mcts_factor,12,15,anf_n12_25,4,2454.6699999999996,,246,237.12179112434387,149D541163A82974ECA7C3F94067D45FD1E0376C21C258B7D6BF1859CB6D711EAFA79D2BED3DADB788FDB305843BB03F4BC22CE814E6F1063391E577142067AC1280CA61B1F499BF8E09339F6C84CAD48FAFE3C9CEC3C8565F554BA6C36FA6F36E2B28299E69F037ED0258DE3A138033EB8A296A9C7989F97BBCA860B77F64937F1F36A0805EA5D869D90859D10252B26E2FB1391C73A393F307042EAF64ECE87329D4961F9EC624AD982ED4B6B90935CE290CCC1F80606064BA82ACABECE8607C8AB9B3250876F267D24C42496CD09CE83AE26659AAC60AF7A6B9F9F205FDF59000A72533122068049721271CB9F539C4BCF33340BF9F9F5423DB93A8DFD75FC025E6966F32B0D21F38FC56F2D5068EB43E34D7771C3199B664B4E8327542A93208AC1761B5223F64E059842CC21166A4C85317F11971F98FF463E8C4BFD8933A1614972E1CF33BD8440581727417D48FC94FCFC8A3919603352D95550659A6F074497972414373A4E388F3FE46DD66AD2A3A35E9260906C87F289FFB4C1B6C820E648B05F14F8D261C8ECFE6DCCC5011A7611DC3AB757DE379DD95D3235F5F922F50AC1A763AA00275D739CE2CE4A06E8AF5F973D35F5F572FDB93ABD3D75FBD2FE723F64AFABA2735363A2850145001A302CA20604ACA42A0A06028A028A0186CB9B9C63A20E00E7642C65820E4A06BE3AC6CE0E06060A42C246CA82028A0
2725,5824,191,True,2725,,0,191,direct_anf,12,13,anf_n12_32,2,5979.785,,191,0.018706083297729492,BF54069D8F390869200FDBF39E4C6416B463D32EBE4C71325013AE40D81E7D8D3F1E10C3196AA2B759808CEC988026201841464879F5DA56121C928F67D0D6E94E8DDC353433ABDEC3BCB0EAD932680E1523A31548326A04548ED2775A9CB469813FA81B239AAD7224DADC1CD64C868AE42746DD9427F7449AB6C78F76B629E97CABB710D5148563FC20ECC88EE4F63322C6F4AC8DF8036D0EB12853DC529D70507EB93097A0838834D272781B77A0880F9AA4A54C47262D02F0D2F05A5A78F0069F25CC8C6A08C64F55BE24CCF99984DF25E452EB1944A22D04E58089F8E570E80C91220EA949D2A7C3F0F0115588008788B922D5EE1922B69678F078F078F0F370C8644B1DA0C556FD49BA815FBD2760204C79069C5F9030A88AE0F91BC5F591CF5AB2470FA38D6822C07712DDA677CB6518A5E15647F0E0551DFF59991D552C5CA5A06F60365001E10F95EE21CC9526FCBDB8560CB7E2C17B65FF1D773F55613F3522776AF388AB99B7FF2133D155D6DD9F8859EE9522F199B7FF1D551D55955E38EFB45AA072504C40C844DDD2FF595ED00795B85578B19137BF2288D200795CE7ED39052D2DFDCC550011AAFF00C8218D7847B887789466AA00880000002C82F0429F4EF5E88544EDC00CE2E2C0C7AAC58821CC9588DC2ED200AA88220040C0D78865A6778820CC000066AA00006122D788BB4477884666000000000000
4571,2920,191,True,4571,,0,1651,and_direct_anf,12,13,anf_n12_32,4,3195.9150000000004,,191,0.01248931884765625,BF54069D8F390869200FDBF39E4C6416B463D32EBE4C71325013AE40D81E7D8D3F1E10C3196AA2B759808CEC988026201841464879F5DA56121C928F67D0D6E94E8DDC353433ABDEC3BCB0EAD932680E1523A31548326A04548ED2775A9CB469813FA81B239AAD7224DADC1CD64C868AE42746DD9427F7449AB6C78F76B629E97CABB710D5148563FC20ECC88EE4F63322C6F4AC8DF8036D0EB12853DC529D70507EB93097A0838834D272781B77A0880F9AA4A54C47262D02F0D2F05A5A78F0069F25CC8C6A08C64F55BE24CCF99984DF25E452EB1944A22D04E58089F8E570E80C91220EA949D2A7C3F0F0115588008788B922D5EE1922B69678F078F078F0F370C8644B1DA0C556FD49BA815FBD2760204C79069C5F9030A88AE0F91BC5F591CF5AB2470FA38D6822C07712DDA677CB6518A5E15647F0E0551DFF59991D552C5CA5A06F60365001E10F95EE21CC9526FCBDB8560CB7E2C17B65FF1D773F55613F3522776AF388AB99B7FF2133D155D6DD9F8859EE9522F199B7FF1D551D55955E38EFB45AA072504C40C844DDD2FF595ED00795B85578B19137BF2288D200795CE7ED39052D2DFDCC550011AAFF00C8218D7847B887789466AA00880000002C82F0429F4EF5E88544EDC00CE2E2C0C7AAC58821CC9588DC2ED200AA88220040C0D78865A6778820CC000066AA00006122D788BB4477884666000000000000
3918,2216,246,True,3918,,2,1518,and_affine_nmcts,12,15,anf_n12_25,4,2454.6699999999996,,246,241.4125690460205,149D541163A82974ECA7C3F94067D45FD1E0376C21C258B7D6BF1859CB6D711EAFA79D2BED3DADB788FDB305843BB03F4BC22CE814E6F1063391E577142067AC1280CA61B1F499BF8E09339F6C84CAD48FAFE3C9CEC3C8565F554BA6C36FA6F36E2B28299E69F037ED0258DE3A138033EB8A296A9C7989F97BBCA860B77F64937F1F36A0805EA5D869D90859D10252B26E2FB1391C73A393F307042EAF64ECE87329D4961F9EC624AD982ED4B6B90935CE290CCC1F80606064BA82ACABECE8607C8AB9B3250876F267D24C42496CD09CE83AE26659AAC60AF7A6B9F9F205FDF59000A72533122068049721271CB9F539C4BCF33340BF9F9F5423DB93A8DFD75FC025E6966F32B0D21F38FC56F2D5068EB43E34D7771C3199B664B4E8327542A93208AC1761B5223F64E059842CC21166A4C85317F11971F98FF463E8C4BFD8933A1614972E1CF33BD8440581727417D48FC94FCFC8A3919603352D95550659A6F074497972414373A4E388F3FE46DD66AD2A3A35E9260906C87F289FFB4C1B6C820E648B05F14F8D261C8ECFE6DCCC5011A7611DC3AB757DE379DD95D3235F5F922F50AC1A763AA00275D739CE2CE4A06E8AF5F973D35F5F572FDB93ABD3D75FBD2FE723F64AFABA2735363A2850145001A302CA20604ACA42A0A06028A028A0186CB9B9C63A20E00E7642C65820E4A06BE3AC6CE0E06060A42C246CA82028A0
1093,592,97,True,1093,,1,443,and_affine_nmcts,12,14,anf_n12_28,2,660.545,,97,272.81404209136963,F90FE47427A6F91EBB81306C6A27DDF6DEC97706CC53956C63B8A31E81D24E7BA35AB1D1149A3A2DB782339F55E812367B63DD5CFF6F565F90445F12BE1D81BBE214CC5C0584E80FBE74AC0056EB78A3485F22539C0306FF143FBDF030939653484E66F939B72B3CBD87AF0C99D4489CE20588F6A030C5CC17CCBEFCFFACA66C5C60E4142793ACD4EEEE3FF39AED873C2EF3DDCC3399C0A66382F9D48EE7EB4EFA39B2BDDB905FD8E1E1C00C6AE2783C7755749ACF9A33AA9372F9D47EE8144E211DAA5A50E4E8908D7DC5F9F374773CDE03EEFF369C06608D9C7EA3950C99CC774B03F3A3E81B9C727DC5060C74883C88554756C590F56C729C7E5C6A0C66CC3F63222B8D5953D2BE2EC500031B440971AA2756F0A356AF0F18C07D7EE1BE8B0350EE178D565C2D188793A6C32B8BC94D99EB6A0F53A6AFA9B196DB412E8EB4BDE1A0A99C4842C3DDBD0C39F31B1EA3815A27566C3F3AC3E1067439FC9366A38E2293956CB74D3C8B1B5A603C242E9CB299146A9CC0353CB7A0226033AC569CC05688E128C9534D4EE49FCAA98BB469DBCA2736AACC5630AA87CFE22B8EB114FF96B82E1806937214BECA9F5984B496E40A17F965FC69F0F0DD9AB7247E4E148E18C6AF39D8425C1E4465C0A674113CE7F6EBFA36503A5C8855B76AA9FC693C41D7F69F06187D9CB411306A5974EE3C2839DBCA0990059C2200E2C056FC963C
359,392,30,True,359,,0,30,direct_anf,12,13,anf_n12_33,1,414.045,,30,0.0037369728088378906,7B8447B8CFCF3F3F47B8847B03030C0CD1E2EDDECF033FF3DEED1D2E30FC3FF388DDE1B43C9699334B1E22770FA5AA00DD44B42DC3A56600D24BBB223C5A99FFB72E8B120365F3958B1248D130563F591D48217403A9F3591247D18403A90CA644772D1EF03C559987B4EEDD3CF0995511EE78870F0FAAAA1EE177880F0FAAAA1D1DDEDEA9A9A6A621211D1D9A9A6A6A48848B47569A5995478B7BB7569AA66A2288B41E963CCC66E14B77DD5AF000AA88EE1E7896F0CCAA87E1117796F0CCAA7B1DB8DECFA9C0A6B8DE84E2FC9A0C6A2E84ED47309A3F95DE74E248309AC06A4488D21EF03CAA6678B4EE223CF066AAEEEE7878F0F0AAAA1E1E8888F0F0AAAA2ED112EDCFCF3F3F12EDD12E03030C0C84B7B88BCF033FF38BB8487B30FC3FF322774B1EC36966CC1E4B77220FA5AA0077EE1E873C5A99FF871EEE773C5A99FF1D8421B80365F39521B8E27B30563F59B7E28BDE03A9F359B8ED7B2E03A90CA61122784B0FC3AA662D1E44773CF0995544BB2DD2F0F05555B44BDD220F0FAAAAB7B7747456565959747448489A9A6A6AE22E21EDA965A66A12DE2EE2569AA66A77DDE14B963CCC66B41E22885AF000AADDBB4B2D96F0CCAAD2B4442296F0CCAA2E48ED8B30563F5912742E48FC9A0C6A7BD1B812CF65C06A74DE48E2309AC06AEE2278B4F03CAA66D21E44883CF066AA4444D2D2F0F0AAAAB4B42222F0F0AAAA
342,208,30,True,342,,0,134,and_direct_anf,12,13,anf_n12_33,1,230.15,,30,0.0035839080810546875,7B8447B8CFCF3F3F47B8847B03030C0CD1E2EDDECF033FF3DEED1D2E30FC3FF388DDE1B43C9699334B1E22770FA5AA00DD44B42DC3A56600D24BBB223C5A99FFB72E8B120365F3958B1248D130563F591D48217403A9F3591247D18403A90CA644772D1EF03C559987B4EEDD3CF0995511EE78870F0FAAAA1EE177880F0FAAAA1D1DDEDEA9A9A6A621211D1D9A9A6A6A48848B47569A5995478B7BB7569AA66A2288B41E963CCC66E14B77DD5AF000AA88EE1E7896F0CCAA87E1117796F0CCAA7B1DB8DECFA9C0A6B8DE84E2FC9A0C6A2E84ED47309A3F95DE74E248309AC06A4488D21EF03CAA6678B4EE223CF066AAEEEE7878F0F0AAAA1E1E8888F0F0AAAA2ED112EDCFCF3F3F12EDD12E03030C0C84B7B88BCF033FF38BB8487B30FC3FF322774B1EC36966CC1E4B77220FA5AA0077EE1E873C5A99FF871EEE773C5A99FF1D8421B80365F39521B8E27B30563F59B7E28BDE03A9F359B8ED7B2E03A90CA61122784B0FC3AA662D1E44773CF0995544BB2DD2F0F05555B44BDD220F0FAAAAB7B7747456565959747448489A9A6A6AE22E21EDA965A66A12DE2EE2569AA66A77DDE14B963CCC66B41E22885AF000AADDBB4B2D96F0CCAAD2B4442296F0CCAA2E48ED8B30563F5912742E48FC9A0C6A7BD1B812CF65C06A74DE48E2309AC06AEE2278B4F03CAA66D21E44883CF066AA4444D2D2F0F0AAAAB4B42222F0F0AAAA
1093,592,97,True,1093,,1,443,and_mcts_factor,12,14,anf_n12_28,2,660.545,,97,273.95181012153625,F90FE47427A6F91EBB81306C6A27DDF6DEC97706CC53956C63B8A31E81D24E7BA35AB1D1149A3A2DB782339F55E812367B63DD5CFF6F565F90445F12BE1D81BBE214CC5C0584E80FBE74AC0056EB78A3485F22539C0306FF143FBDF030939653484E66F939B72B3CBD87AF0C99D4489CE20588F6A030C5CC17CCBEFCFFACA66C5C60E4142793ACD4EEEE3FF39AED873C2EF3DDCC3399C0A66382F9D48EE7EB4EFA39B2BDDB905FD8E1E1C00C6AE2783C7755749ACF9A33AA9372F9D47EE8144E211DAA5A50E4E8908D7DC5F9F374773CDE03EEFF369C06608D9C7EA3950C99CC774B03F3A3E81B9C727DC5060C74883C88554756C590F56C729C7E5C6A0C66CC3F63222B8D5953D2BE2EC500031B440971AA2756F0A356AF0F18C07D7EE1BE8B0350EE178D565C2D188793A6C32B8BC94D99EB6A0F53A6AFA9B196DB412E8EB4BDE1A0A99C4842C3DDBD0C39F31B1EA3815A27566C3F3AC3E1067439FC9366A38E2293956CB74D3C8B1B5A603C242E9CB299146A9CC0353CB7A0226033AC569CC05688E128C9534D4EE49FCAA98BB469DBCA2736AACC5630AA87CFE22B8EB114FF96B82E1806937214BECA9F5984B496E40A17F965FC69F0F0DD9AB7247E4E148E18C6AF39D8425C1E4465C0A674113CE7F6EBFA36503A5C8855B76AA9FC693C41D7F69F06187D9CB411306A5974EE3C2839DBCA0990059C2200E2C056FC963C
300,156,30,True,300,,1,126,and_mcts_factor,12,14,anf_n12_33,1,175.76,,30,6.681701183319092,7B8447B8CFCF3F3F47B8847B03030C0CD1E2EDDECF033FF3DEED1D2E30FC3FF388DDE1B43C9699334B1E22770FA5AA00DD44B42DC3A56600D24BBB223C5A99FFB72E8B120365F3958B1248D130563F591D48217403A9F3591247D18403A90CA644772D1EF03C559987B4EEDD3CF0995511EE78870F0FAAAA1EE177880F0FAAAA1D1DDEDEA9A9A6A621211D1D9A9A6A6A48848B47569A5995478B7BB7569AA66A2288B41E963CCC66E14B77DD5AF000AA88EE1E7896F0CCAA87E1117796F0CCAA7B1DB8DECFA9C0A6B8DE84E2FC9A0C6A2E84ED47309A3F95DE74E248309AC06A4488D21EF03CAA6678B4EE223CF066AAEEEE7878F0F0AAAA1E1E8888F0F0AAAA2ED112EDCFCF3F3F12EDD12E03030C0C84B7B88BCF033FF38BB8487B30FC3FF322774B1EC36966CC1E4B77220FA5AA0077EE1E873C5A99FF871EEE773C5A99FF1D8421B80365F39521B8E27B30563F59B7E28BDE03A9F359B8ED7B2E03A90CA61122784B0FC3AA662D1E44773CF0995544BB2DD2F0F05555B44BDD220F0FAAAAB7B7747456565959747448489A9A6A6AE22E21EDA965A66A12DE2EE2569AA66A77DDE14B963CCC66B41E22885AF000AADDBB4B2D96F0CCAAD2B4442296F0CCAA2E48ED8B30563F5912742E48FC9A0C6A7BD1B812CF65C06A74DE48E2309AC06AEE2278B4F03CAA66D21E44883CF066AA4444D2D2F0F0AAAAB4B42222F0F0AAAA
300,156,30,True,300,,1,126,and_affine_nmcts,12,14,anf_n12_33,1,175.76,,30,7.484385013580322,7B8447B8CFCF3F3F47B8847B03030C0CD1E2EDDECF033FF3DEED1D2E30FC3FF388DDE1B43C9699334B1E22770FA5AA00DD44B42DC3A56600D24BBB223C5A99FFB72E8B120365F3958B1248D130563F591D48217403A9F3591247D18403A90CA644772D1EF03C559987B4EEDD3CF0995511EE78870F0FAAAA1EE177880F0FAAAA1D1DDEDEA9A9A6A621211D1D9A9A6A6A48848B47569A5995478B7BB7569AA66A2288B41E963CCC66E14B77DD5AF000AA88EE1E7896F0CCAA87E1117796F0CCAA7B1DB8DECFA9C0A6B8DE84E2FC9A0C6A2E84ED47309A3F95DE74E248309AC06A4488D21EF03CAA6678B4EE223CF066AAEEEE7878F0F0AAAA1E1E8888F0F0AAAA2ED112EDCFCF3F3F12EDD12E03030C0C84B7B88BCF033FF38BB8487B30FC3FF322774B1EC36966CC1E4B77220FA5AA0077EE1E873C5A99FF871EEE773C5A99FF1D8421B80365F39521B8E27B30563F59B7E28BDE03A9F359B8ED7B2E03A90CA61122784B0FC3AA662D1E44773CF0995544BB2DD2F0F05555B44BDD220F0FAAAAB7B7747456565959747448489A9A6A6AE22E21EDA965A66A12DE2EE2569AA66A77DDE14B963CCC66B41E22885AF000AADDBB4B2D96F0CCAAD2B4442296F0CCAA2E48ED8B30563F5912742E48FC9A0C6A7BD1B812CF65C06A74DE48E2309AC06AEE2278B4F03CAA66D21E44883CF066AA4444D2D2F0F0AAAAB4B42222F0F0AAAA
204,208,21,True,204,,0,21,direct_anf,12,13,anf_n12_34,1,221.43,,21,0.015234947204589844,C939DD2D05F511E1C93922D205F5EE1E05F5E111C9392DDD05F51EEEC939D22205F5EE1E05F5EE1E05F511E105F511E136392D2236392D223639D2DD3639D2DD36C922DDFA05EE1136C9DD22FA0511EE0AF5EE11C63922DD0AF511EEC639DD2205FAEE1105FAEE1105FA11EE05FA11EEC6C6DDDDC6C6DDDDC6C62222C6C62222636C7778AFA0BBB4636C8887AFA0444B50A0B4449C6C788850A04BBB9C6C8777AFA0444BAFA0444BAFA0BBB4AFA0BBB4636C7877636C7877636C8788636C87889C9C8888505044449C9C77775050BBBB5FA0BB44936C77885FA044BB936C88775050BBBB5050BBBB50504444505044446C6C77776C6C77776C6C88886C6C8888C939DD2D05F511E136C622D2FA0AEE1E05F5E111C9392DDDFA0A1EEE36C6D222FA0AEE1EFA0AEE1E05F511E105F511E1C9C62D22C9C62D223639D2DD3639D2DD36C922DDFA05EE11C936DD2205FA11EE0AF5EE11C63922DDF50A11EE39C6DD22FA05EE11FA05EE1105FA11EE05FA11EE3939DDDD3939DDDDC6C62222C6C62222636C7778AFA0BBB49C938887505F444B50A0B4449C6C7888AF5F4BBB63938777505F444B505F444BAFA0BBB4AFA0BBB49C9378779C937877636C8788636C87889C9C88885050444463637777AFAFBBBB5FA0BB44936C7788A05F44BB6C938877AFAFBBBBAFAFBBBB505044445050444493937777939377776C6C88886C6C8888
201,120,21,True,201,,0,81,and_direct_anf,12,13,anf_n12_34,1,133.86499999999998,,21,0.01802229881286621,C939DD2D05F511E1C93922D205F5EE1E05F5E111C9392DDD05F51EEEC939D22205F5EE1E05F5EE1E05F511E105F511E136392D2236392D223639D2DD3639D2DD36C922DDFA05EE1136C9DD22FA0511EE0AF5EE11C63922DD0AF511EEC639DD2205FAEE1105FAEE1105FA11EE05FA11EEC6C6DDDDC6C6DDDDC6C62222C6C62222636C7778AFA0BBB4636C8887AFA0444B50A0B4449C6C788850A04BBB9C6C8777AFA0444BAFA0444BAFA0BBB4AFA0BBB4636C7877636C7877636C8788636C87889C9C8888505044449C9C77775050BBBB5FA0BB44936C77885FA044BB936C88775050BBBB5050BBBB50504444505044446C6C77776C6C77776C6C88886C6C8888C939DD2D05F511E136C622D2FA0AEE1E05F5E111C9392DDDFA0A1EEE36C6D222FA0AEE1EFA0AEE1E05F511E105F511E1C9C62D22C9C62D223639D2DD3639D2DD36C922DDFA05EE11C936DD2205FA11EE0AF5EE11C63922DDF50A11EE39C6DD22FA05EE11FA05EE1105FA11EE05FA11EE3939DDDD3939DDDDC6C62222C6C62222636C7778AFA0BBB49C938887505F444B50A0B4449C6C7888AF5F4BBB63938777505F444B505F444BAFA0BBB4AFA0BBB49C9378779C937877636C8788636C87889C9C88885050444463637777AFAFBBBB5FA0BB44936C7788A05F44BB6C938877AFAFBBBBAFAFBBBB505044445050444493937777939377776C6C88886C6C8888
