dataset,name,n,selected_k,policy,correct,lut_nodes,lut_edges,max_fanin,checkpoint_nodes,expanded_compute_calls,T,CNOT,depth,gates,explicit_ancilla,peak_ancilla,n_qubits,score,delta_T_vs_keep_all,delta_peak_ancilla_vs_keep_all,delta_score_vs_keep_all,source_manifest,abc_script,abc_binary,error
n16,anf_n16_18,16,3,fanout_checkpoint,True,25601,43861,3,2337,19544062712030756,217133736897510184,383977224614963749,389619481854193287,172485744956683103,2338,2453,2355,240061975559493344.000000,217133736896929096,-23149,240061975558799584.000000,benchmark_exports/ultra_highdim_resource_external_seed42,strash; if -K 3,/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,
n16,anf_n16_18,16,3,zero_checkpoint,True,25601,43861,3,0,90127246349881590,507979092645116592,965288828718131261,989710601302587739,481731508657471147,1,117,18,566253619899955648.000000,507979092644535504,-25485,566253619899261888.000000,benchmark_exports/ultra_highdim_resource_external_seed42,strash; if -K 3,/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,
n16,anf_n16_19,16,3,keep_all_bennett,True,25132,43120,3,25132,50264,569792,1009423,1023201,453409,25132,25133,25149,680317.025000,0,0,0.000000,benchmark_exports/ultra_highdim_resource_external_seed42,strash; if -K 3,/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,
n16,anf_n16_19,16,3,fanout_checkpoint,True,25132,43120,3,2289,46884228229092,518018579843024,916196426688841,929784611632031,411766031789007,2290,2373,2307,572730866407694.250000,518018579273232,-22760,572730865727377.250000,benchmark_exports/ultra_highdim_resource_external_seed42,strash; if -K 3,/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,
n16,anf_n16_19,16,3,zero_checkpoint,True,25132,43120,3,0,209133869059702,1168582264547792,2225689777659527,2282164222354585,1113581957806793,1,88,18,1302978138567735.750000,1168582263978000,-25045,1302978137887418.750000,benchmark_exports/ultra_highdim_resource_external_seed42,strash; if -K 3,/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,
n16,anf_n16_2,16,3,keep_all_bennett,True,24017,40774,3,24017,48034,545216,967713,981357,436141,24017,24018,24034,651042.285000,0,0,0.000000,benchmark_exports/ultra_highdim_resource_external_seed42,strash; if -K 3,/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,
n16,anf_n16_2,16,3,fanout_checkpoint,True,24017,40774,3,2163,11566181349548,126821755967192,225071541414313,228605528095571,101783772128379,2164,2247,2181,140271538270975.875000,126821755421976,-21771,140271537619933.593750,benchmark_exports/ultra_highdim_resource_external_seed42,strash; if -K 3,/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,
n16,anf_n16_2,16,3,zero_checkpoint,True,24017,40774,3,0,48393262715814,274991048730616,523537383398741,537743886101387,262752837370771,1,89,18,306626230731972.125000,274991048185400,-23929,306626230080929.812500,benchmark_exports/ultra_highdim_resource_external_seed42,strash; if -K 3,/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,
n16,anf_n16_20,16,3,keep_all_bennett,True,25555,44083,3,25555,51110,579448,1026257,1040201,460753,25555,25556,25572,691820.825000,0,0,0.000000,benchmark_exports/ultra_highdim_resource_external_seed42,strash; if -K 3,/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,
n16,anf_n16_20,16,3,fanout_checkpoint,True,25555,44083,3,2312,1188412694216114,13107118619666272,23181355562690749,23532643630385195,10425525010718923,2313,2413,2330,14491617746741696.000000,13107118619086824,-23143,14491617746049876.000000,benchmark_exports/ultra_highdim_resource_external_seed42,strash; if -K 3,/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,
n16,anf_n16_20,16,3,zero_checkpoint,True,25555,44083,3,0,5868219901582438,31750501711674968,60584744411694933,62190854453377891,30440352741702923,1,107,18,35411157832360672.000000,31750501711095520,-25449,35411157831668852.000000,benchmark_exports/ultra_highdim_resource_external_seed42,strash; if -K 3,/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,
n16,anf_n16_21,16,3,keep_all_bennett,True,25552,43782,3,25552,51104,579872,1027141,1041179,461307,25552,25553,25569,692294.395000,0,0,0.000000,benchmark_exports/ultra_highdim_resource_external_seed42,strash; if -K 3,/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,
n16,anf_n16_21,16,3,fanout_checkpoint,True,25552,43782,3,2363,1917235542018816,21389600966480448,37772070285891465,38340031458608423,16950430492127975,2364,2467,2381,23645088554721448.000000,21389600965900576,-23086,23645088554029152.000000,benchmark_exports/ultra_highdim_resource_external_seed42,strash; if -K 3,/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,
n16,anf_n16_21,16,3,zero_checkpoint,True,25552,43782,3,0,8665599631078918,48804024852229432,92822785267352681,95356296237081983,46552271384852551,1,109,18,54412803420328512.000000,48804024851649560,-25444,54412803419636216.000000,benchmark_exports/ultra_highdim_resource_external_seed42,strash; if -K 3,/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,
n16,anf_n16_22,16,3,keep_all_bennett,True,25066,42669,3,25066,50132,569992,1010043,1023883,453891,25066,25067,25083,680424.875000,0,0,0.000000,benchmark_exports/ultra_highdim_resource_external_seed42,strash; if -K 3,/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,
n16,anf_n16_22,16,3,fanout_checkpoint,True,25066,42669,3,2252,5549803764990,61764766203200,109252374481543,110870400927337,49105634724137,2253,2331,2270,68288973548275.140625,61764765633208,-22736,68288972867850.265625,benchmark_exports/ultra_highdim_resource_external_seed42,strash; if -K 3,/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,
n16,anf_n16_22,16,3,zero_checkpoint,True,25066,42669,3,0,23648805685238,134691198743160,255911473192885,262489170063203,127797971320043,1,81,18,150142974935185.875000,134691198173168,-24986,150142974254761.000000,benchmark_exports/ultra_highdim_resource_external_seed42,strash; if -K 3,/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,
n16,anf_n16_23,16,3,keep_all_bennett,True,18317,30045,3,18317,36634,419728,743407,753587,333859,18317,18318,18334,500742.675000,0,0,0.000000,benchmark_exports/ultra_highdim_resource_external_seed42,strash; if -K 3,/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,
n16,anf_n16_23,16,3,fanout_checkpoint,True,18317,30045,3,1675,166634171128,1826985583360,3238164344463,3287983330553,1460997747193,1676,1740,1693,2020441888048.744873,1826985163632,-16578,2020441387306.069824,benchmark_exports/ultra_highdim_resource_external_seed42,strash; if -K 3,/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,
n16,anf_n16_23,16,3,zero_checkpoint,True,18317,30045,3,0,760938765422,4299361140744,8174766637645,8381260303467,4081899162723,1,69,18,4792889702567.035156,4299360721016,-18249,4792889201824.360352,benchmark_exports/ultra_highdim_resource_external_seed42,strash; if -K 3,/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,
n16,anf_n16_3,16,3,keep_all_bennett,True,19799,32327,3,19799,39598,451400,800759,812031,360631,19799,19800,19816,538817.135000,0,0,0.000000,benchmark_exports/ultra_highdim_resource_external_seed42,strash; if -K 3,/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,
n16,anf_n16_3,16,3,fanout_checkpoint,True,19799,32327,3,1711,111074542808,1230024179688,2173991196577,2206490372275,976466192587,1712,1777,1729,1359845848615.075195,1230023728288,-18023,1359845309797.940186,benchmark_exports/ultra_highdim_resource_external_seed42,strash; if -K 3,/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,
n16,anf_n16_3,16,3,zero_checkpoint,True,19799,32327,3,0,443932508062,2563366917848,4854890631341,4979122817787,2415755899939,1,71,18,2856406944509.835449,2563366466448,-19729,2856406405692.700684,benchmark_exports/ultra_highdim_resource_external_seed42,strash; if -K 3,/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,
n16,anf_n16_4,16,3,keep_all_bennett,True,22945,38602,3,22945,45890,522424,926511,939533,417109,22945,22946,22962,623640.525000,0,0,0.000000,benchmark_exports/ultra_highdim_resource_external_seed42,strash; if -K 3,/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,
n16,anf_n16_4,16,3,fanout_checkpoint,True,22945,38602,3,2057,1104678107292,12287337275704,21758393573209,22086763262751,9799425987047,2058,2130,2075,13586968731704.095703,12287336753280,-20816,13586968108063.570312,benchmark_exports/ultra_highdim_resource_external_seed42,strash; if -K 3,/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,
n16,anf_n16_4,16,3,zero_checkpoint,True,22945,38602,3,0,4695498203870,26884630605096,51105689170709,52463901919323,25579271314227,1,74,18,29971609414004.472656,26884630082672,-22872,29971608790363.949219,benchmark_exports/ultra_highdim_resource_external_seed42,strash; if -K 3,/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,
n16,anf_n16_5,16,3,keep_all_bennett,True,23757,40286,3,23757,47514,540480,958289,971633,431153,23757,23758,23774,645213.585000,0,0,0.000000,benchmark_exports/ultra_highdim_resource_external_seed42,strash; if -K 3,/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,
n16,anf_n16_5,16,3,fanout_checkpoint,True,23757,40286,3,2143,11353876954440,125579852024408,222107071857977,225501550724861,99921698700453,2144,2221,2161,138845875151046.531250,125579851483928,-21537,138845874505832.953125,benchmark_exports/ultra_highdim_resource_external_seed42,strash; if -K 3,/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,
n16,anf_n16_5,16,3,zero_checkpoint,True,23757,40286,3,0,46692248502550,270279729602136,511854977136789,524558762668679,254279033066543,1,81,18,301165100458465.187500,270279729061656,-23677,301165099813251.625000,benchmark_exports/ultra_highdim_resource_external_seed42,strash; if -K 3,/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,
n16,anf_n16_6,16,3,keep_all_bennett,True,22287,37859,3,22287,44574,508416,901765,914423,406007,22287,22288,22304,606839.015000,0,0,0.000000,benchmark_exports/ultra_highdim_resource_external_seed42,strash; if -K 3,/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,
n16,anf_n16_6,16,3,fanout_checkpoint,True,22287,37859,3,2045,2338026721896,25959799652336,45964918631301,46627082618931,20667282966595,2046,2126,2063,28704475470789.953125,25959799143920,-20162,28704474863950.937500,benchmark_exports/ultra_highdim_resource_external_seed42,strash; if -K 3,/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,
n16,anf_n16_6,16,3,zero_checkpoint,True,22287,37859,3,0,10217920198054,57550060691240,109584102936313,112382038101035,54831977409795,1,83,18,64167475154472.000000,57550060182824,-22205,64167474547632.984375,benchmark_exports/ultra_highdim_resource_external_seed42,strash; if -K 3,/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,
n16,anf_n16_7,16,3,keep_all_bennett,True,24425,41637,3,24425,48850,555584,983881,997255,441671,24425,24426,24442,663166.775000,0,0,0.000000,benchmark_exports/ultra_highdim_resource_external_seed42,strash; if -K 3,/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,
n16,anf_n16_7,16,3,fanout_checkpoint,True,24425,41637,3,2193,2820077734972,31269505677136,55421017640149,56243897593343,24974391916207,2194,2267,2211,34579748770338.175781,31269505121552,-22159,34579748107171.402344,benchmark_exports/ultra_highdim_resource_external_seed42,strash; if -K 3,/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,
n16,anf_n16_7,16,3,zero_checkpoint,True,24425,41637,3,0,11922800004166,68281810708184,129569925533333,132754738544011,64472927835827,1,77,18,76100658086189.750000,68281810152600,-24349,76100657423022.968750,benchmark_exports/ultra_highdim_resource_external_seed42,strash; if -K 3,/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,
n16,anf_n16_8,16,3,keep_all_bennett,True,5056,7336,3,5056,10112,117712,210239,213369,95657,5056,5057,5073,140392.665000,0,0,0.000000,benchmark_exports/ultra_highdim_resource_external_seed42,strash; if -K 3,/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,
n16,anf_n16_8,16,3,fanout_checkpoint,True,5056,7336,3,536,39507654,441150056,787557629,800112205,358962149,537,571,554,488244807.725000,441032344,-4486,488104415.060000,benchmark_exports/ultra_highdim_resource_external_seed42,strash; if -K 3,/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,
n16,anf_n16_8,16,3,zero_checkpoint,True,5056,7336,3,0,121949318,809043168,1522282583,1560761089,751717921,1,35,18,900863136.865000,808925456,-5022,900722744.200000,benchmark_exports/ultra_highdim_resource_external_seed42,strash; if -K 3,/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,
n16,anf_n16_9,16,3,keep_all_bennett,True,24961,43121,3,24961,49922,563880,999441,1013255,449375,24961,24962,24978,673474.215000,0,0,0.000000,benchmark_exports/ultra_highdim_resource_external_seed42,strash; if -K 3,/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,
n16,anf_n16_9,16,3,fanout_checkpoint,True,24961,43121,3,2309,38081938582380,416365999421600,735962202416881,747228095370231,330862095948631,2310,2397,2327,460321529913109.000000,416365998857720,-22565,460321529239634.812500,benchmark_exports/ultra_highdim_resource_external_seed42,strash; if -K 3,/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,
n16,anf_n16_9,16,3,zero_checkpoint,True,24961,43121,3,0,167510269765406,939919637010800,1788032800566399,1833207229472481,893287592461681,1,91,18,1047871933400342.000000,939919636446920,-24871,1047871932726867.750000,benchmark_exports/ultra_highdim_resource_external_seed42,strash; if -K 3,/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,
n18,anf_n18_0,18,3,keep_all_bennett,True,334,498,3,334,668,7360,13405,13649,6289,334,335,353,8833.825000,0,0,0.000000,benchmark_exports/mega_highdim_resource_external_seed42,strash; if -K 3,/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,
n18,anf_n18_0,18,3,fanout_checkpoint,True,334,498,3,88,32146,400680,717651,726701,326021,89,110,108,443766.765000,393320,-225,434932.940000,benchmark_exports/mega_highdim_resource_external_seed42,strash; if -K 3,/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,
n18,anf_n18_0,18,3,zero_checkpoint,True,334,498,3,0,421742,3630640,6606583,6720225,3089585,1,23,20,4026648.545000,3623280,-312,4017814.720000,benchmark_exports/mega_highdim_resource_external_seed42,strash; if -K 3,/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,
n18,anf_n18_1,18,3,keep_all_bennett,True,96639,172993,3,96639,193278,2194648,3880037,3932927,1738279,96639,96640,96658,2619506.175000,0,0,0.000000,benchmark_exports/mega_highdim_resource_external_seed42,strash; if -K 3,/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,
n18,anf_n18_1,18,3,fanout_checkpoint,True,96639,172993,3,8045,661956969278663858576,7304277818539916953904,12865448134009379462437,13048802755513206720273,5744524936973289766369,8046,8198,8065,8072073034602723147776.000000,7304277818539914759256,-88442,8072073034602721050624.000000,benchmark_exports/mega_highdim_resource_external_seed42,strash; if -K 3,/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,
n18,anf_n18_1,18,3,zero_checkpoint,True,96639,172993,3,0,3706197232901969956158,19617433762089344455512,37517879241789632823773,38499518444622102208507,18882084682532757752995,1,159,20,21884462555255587995648.000000,19617433762089342260864,-96481,21884462555255583801344.000000,benchmark_exports/mega_highdim_resource_external_seed42,strash; if -K 3,/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,
n18,anf_n18_10,18,3,keep_all_bennett,True,97869,175104,3,97869,195738,2225232,3935621,3989235,1764003,97869,97870,97888,2655875.395000,0,0,0.000000,benchmark_exports/mega_highdim_resource_external_seed42,strash; if -K 3,/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,
n18,anf_n18_10,18,3,fanout_checkpoint,True,97869,175104,3,8173,74466265298630081937448,828967841573959585180448,1460553023619394775763773,1481893610501785542674141,652925768927825957493693,8174,8347,8193,916147624365540392304640.000000,828967841573959582955216,-89523,916147624365540392304640.000000,benchmark_exports/mega_highdim_resource_external_seed42,strash; if -K 3,/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,
n18,anf_n18_10,18,3,zero_checkpoint,True,97869,175104,3,0,476743582764105321864206,2486729067764013051705488,4757565605796620460938665,4879044440929854551841683,2392315373165841500136195,1,178,20,2774140512341484504088576.000000,2486729067764013049480256,-97692,2774140512341484504088576.000000,benchmark_exports/mega_highdim_resource_external_seed42,strash; if -K 3,/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,
n18,anf_n18_11,18,3,keep_all_bennett,True,73783,130513,3,73783,147566,1678464,2968081,3008663,1330199,73783,73784,73802,2003187.175000,0,0,0.000000,benchmark_exports/mega_highdim_resource_external_seed42,strash; if -K 3,/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,
n18,anf_n18_11,18,3,fanout_checkpoint,True,73783,130513,3,6389,6491089907735156,70783341161644608,124827224835556727,126632023042883311,55848681881238703,6390,6490,6409,78234397319535488.000000,70783341159966144,-67294,78234397317532304.000000,benchmark_exports/mega_highdim_resource_external_seed42,strash; if -K 3,/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,
n18,anf_n18_11,18,3,zero_checkpoint,True,73783,130513,3,0,37045932248392078,192088736015195016,367989111572599893,377565073241712115,185476337226517099,1,108,20,214326539948990112.000000,192088736013516552,-73676,214326539946986912.000000,benchmark_exports/mega_highdim_resource_external_seed42,strash; if -K 3,/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,
n18,anf_n18_2,18,3,keep_all_bennett,True,97197,173787,3,97197,194394,2210384,3911397,3965203,1754819,97197,97198,97216,2638262.115000,0,0,0.000000,benchmark_exports/mega_highdim_resource_external_seed42,strash; if -K 3,/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,
n18,anf_n18_2,18,3,fanout_checkpoint,True,97197,173787,3,8193,830305710209448543956,9169365419582074626216,16170840106136407109043,16410828226742507238655,7241462807160432612439,8194,8348,8213,10134776075300273913856.000000,9169365419582072415832,-88850,10134776075300271816704.000000,benchmark_exports/mega_highdim_resource_external_seed42,strash; if -K 3,/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,
n18,anf_n18_2,18,3,zero_checkpoint,True,97197,173787,3,0,5318050020630456408222,27418517994017848207984,52592824236320682048529,53987364256960094632147,26568846262942246424163,1,158,20,30597729889954499133440.000000,27418517994017845997600,-97040,30597729889954494939136.000000,benchmark_exports/mega_highdim_resource_external_seed42,strash; if -K 3,/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,
n18,anf_n18_3,18,3,keep_all_bennett,True,97359,176367,3,97359,194718,2205344,3891925,3944283,1738939,97359,97360,97378,2632294.635000,0,0,0.000000,benchmark_exports/mega_highdim_resource_external_seed42,strash; if -K 3,/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,
n18,anf_n18_3,18,3,fanout_checkpoint,True,97359,176367,3,8131,5317908868557860691812,58421929131171173205904,102738261779701590583237,104191283532125374769417,45769354400954201563513,8132,8296,8151,64552022399350653059072.000000,58421929131171171000560,-89064,64552022399350653059072.000000,benchmark_exports/mega_highdim_resource_external_seed42,strash; if -K 3,/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,
n18,anf_n18_3,18,3,zero_checkpoint,True,97359,176367,3,0,34403656819765034498030,176724907007707662802296,338661403552969589345969,347504136323803813254207,170779229316096150451911,1,169,20,197191717487844419174400.000000,176724907007707660596952,-97191,197191717487844419174400.000000,benchmark_exports/mega_highdim_resource_external_seed42,strash; if -K 3,/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,
n18,anf_n18_4,18,3,keep_all_bennett,True,86843,153485,3,86843,173686,1976328,3506299,3556169,1579841,86843,86844,86862,2359408.905000,0,0,0.000000,benchmark_exports/mega_highdim_resource_external_seed42,strash; if -K 3,/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,
n18,anf_n18_4,18,3,fanout_checkpoint,True,86843,153485,3,7553,7433727923397672,83136321486619824,147023916050813431,149171984362703303,66035662876083479,7554,7660,7573,91915214522869056.000000,83136321484643496,-79184,91915214520509648.000000,benchmark_exports/mega_highdim_resource_external_seed42,strash; if -K 3,/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,
