CNOT,T,anf_terms,budget,candidate_top_k,correct,depth,explicit_ancilla,gates,max_polarities,mcts_simulations,method,model,n,n_qubits,name,neural_mcts_simulations,peak_ancilla,score,skipped,terms,time_s,truth_table_hex,variant
70,32,15,top8_s8_n12,8,True,70,1,34,8,8,and_resource_nmcts,no_prior,5,7,majority_n5,12,2,40.19,,6,0.12980413436889648,FEE8E880,no_prior
49,24,5,top8_s8_n12,8,True,58,1,32,8,8,and_pareto_resource_nmcts,no_prior,4,6,majority_n4,12,2,31.150000000000002,,8,0.5539419651031494,E880,no_prior
49,24,7,top8_s8_n12,8,True,49,1,23,8,8,and_pareto_resource_nmcts,no_prior,4,6,threshold2_n4,12,2,30.925,,7,0.5516939163208008,FEE8,no_prior
161,88,29,top8_s8_n12,8,True,165,2,75,8,8,and_pareto_resource_nmcts,/Users/zhouzixiang/Desktop/tzb/src/resource_nmcts_experiment/models/action_scorer.pt,6,9,truth_n6_28,12,3,103.66499999999999,,23,4.5925140380859375,AE340454CAC5B68C,learned_prior
78,40,15,top8_s8_n12,8,True,89,1,43,8,8,and_affine_nmcts,no_prior,5,7,threshold2_n5,12,2,48.885,,6,0.18712806701660156,FFFEFEE8,no_prior
6,0,6,top8_s8_n12,8,True,6,0,6,8,8,and_affine_nmcts,no_prior,6,7,parity_n6,12,0,0.38999999999999996,,6,0.0009098052978515625,6996966996696996,no_prior
6,0,6,top8_s8_n12,8,True,6,0,6,8,8,and_resource_nmcts,no_prior,6,7,parity_n6,12,0,0.38999999999999996,,6,0.02680802345275879,6996966996696996,no_prior
78,40,15,top8_s8_n12,8,True,89,1,43,8,8,and_resource_nmcts,no_prior,5,7,threshold2_n5,12,2,48.885,,6,0.25211167335510254,FFFEFEE8,no_prior
227,120,15,top8_s8_n12,8,True,227,1,89,8,8,and_affine_nmcts,no_prior,6,8,majority_n6,12,2,137.375,,15,0.028439044952392578,FEE8E880E8808000,no_prior
6,0,6,top8_s8_n12,8,True,6,0,6,8,8,and_pareto_resource_nmcts,no_prior,6,7,parity_n6,12,0,0.38999999999999996,,6,0.2500932216644287,6996966996696996,no_prior
231,116,37,top8_s8_n12,8,True,237,2,107,8,8,and_pareto_resource_nmcts,/Users/zhouzixiang/Desktop/tzb/src/resource_nmcts_experiment/models/action_scorer.pt,6,9,truth_n6_24,12,3,135.86499999999998,,31,6.4258058071136475,C17AF08A1745D6D8,learned_prior
155,76,36,top8_s8_n12,8,True,161,2,73,8,8,and_pareto_resource_nmcts,/Users/zhouzixiang/Desktop/tzb/src/resource_nmcts_experiment/models/action_scorer.pt,6,9,truth_n6_27,12,3,91.34500000000001,,19,5.382701873779297,28F49481A0A04DC4,learned_prior
214,108,32,top8_s8_n12,8,True,220,2,98,8,8,and_pareto_resource_nmcts,/Users/zhouzixiang/Desktop/tzb/src/resource_nmcts_experiment/models/action_scorer.pt,6,9,truth_n6_26,12,3,126.84,,24,5.846430778503418,27209BDF1C11F735,learned_prior
225,132,35,top8_s8_n12,8,True,238,1,100,8,8,and_affine_nmcts,no_prior,6,8,threshold3_n6,12,2,149.57,,16,0.049420833587646484,FFFEFEE8FEE8E880,no_prior
183,104,15,top8_s8_n12,8,True,183,2,73,8,8,and_resource_nmcts,no_prior,6,9,majority_n6,12,3,120.795,,15,0.1912400722503662,FEE8E880E8808000,no_prior
67,36,9,top8_s8_n12,8,True,67,1,29,8,8,and_affine_nmcts,no_prior,6,8,mux_2_4,12,1,41.975,,9,0.0038759708404541016,FEDCBA9876543210,no_prior
65,32,9,top8_s8_n12,8,True,71,1,37,8,8,and_resource_nmcts,no_prior,6,8,mux_2_4,12,1,38.035,,11,0.02403116226196289,FEDCBA9876543210,no_prior
31,16,3,top8_s8_n12,8,True,31,1,13,8,8,and_affine_nmcts,no_prior,4,6,adder_carry_w2,12,1,19.834999999999997,,3,0.022357940673828125,EC80,no_prior
31,16,3,top8_s8_n12,8,True,31,1,13,8,8,and_resource_nmcts,no_prior,4,6,adder_carry_w2,12,1,19.834999999999997,,3,0.02911686897277832,EC80,no_prior
183,104,35,top8_s8_n12,8,True,196,2,86,8,8,and_resource_nmcts,no_prior,6,9,threshold3_n6,12,3,121.11999999999999,,16,0.26209497451782227,FFFEFEE8FEE8E880,no_prior
97,48,7,top8_s8_n12,8,True,97,1,39,8,8,and_affine_nmcts,no_prior,6,8,adder_carry_w3,12,2,57.725,,7,0.011224985122680664,FEFCF8F0E0C08000,no_prior
60,32,7,top8_s8_n12,8,True,60,2,26,8,8,and_resource_nmcts,no_prior,6,9,adder_carry_w3,12,3,41.559999999999995,,7,0.0728750228881836,FEFCF8F0E0C08000,no_prior
25,12,3,top8_s8_n12,8,True,30,1,18,8,8,and_pareto_resource_nmcts,no_prior,4,6,adder_carry_w2,12,2,17.63,,6,0.26314377784729004,EC80,no_prior
14,8,2,top8_s8_n12,8,True,14,0,6,8,8,and_affine_nmcts,no_prior,4,5,mul_w2_bit1,12,0,8.830000000000002,,2,0.003019094467163086,6AC0,no_prior
14,8,2,top8_s8_n12,8,True,14,0,6,8,8,and_resource_nmcts,no_prior,4,5,mul_w2_bit1,12,0,8.830000000000002,,2,0.004170894622802734,6AC0,no_prior
65,32,9,top8_s8_n12,8,True,71,1,37,8,8,and_pareto_resource_nmcts,no_prior,6,8,mux_2_4,12,1,38.035,,11,0.3513519763946533,FEDCBA9876543210,no_prior
38,20,4,top8_s8_n12,8,True,38,1,16,8,8,and_affine_nmcts,no_prior,6,8,mul_w3_bit2,12,2,26.25,,4,0.003962993621826172,1E665AAAB4CCF000,no_prior
38,20,4,top8_s8_n12,8,True,38,1,16,8,8,and_resource_nmcts,no_prior,6,8,mul_w3_bit2,12,2,26.25,,4,0.02612900733947754,1E665AAAB4CCF000,no_prior
14,8,2,top8_s8_n12,8,True,14,0,6,8,8,and_pareto_resource_nmcts,no_prior,4,5,mul_w2_bit1,12,0,8.830000000000002,,2,0.03837084770202637,6AC0,no_prior
31,16,9,top8_s8_n12,8,True,33,0,17,8,8,and_affine_nmcts,no_prior,4,5,truth_n4_0,12,1,19.905,,5,0.02233290672302246,A3B1,no_prior
31,16,9,top8_s8_n12,8,True,33,0,17,8,8,and_resource_nmcts,no_prior,4,5,truth_n4_0,12,1,19.905,,5,0.03161501884460449,A3B1,no_prior
184,96,25,top8_s8_n12,8,True,190,1,84,8,8,and_pareto_resource_nmcts,/Users/zhouzixiang/Desktop/tzb/src/resource_nmcts_experiment/models/action_scorer.pt,6,8,truth_n6_29,12,3,113.05,,22,4.620349884033203,98AE43346C12ACE8,learned_prior
31,16,9,top8_s8_n12,8,True,33,0,17,8,8,and_pareto_resource_nmcts,no_prior,4,5,truth_n4_0,12,1,19.905,,5,0.2589569091796875,A3B1,no_prior
38,20,4,top8_s8_n12,8,True,38,1,16,8,8,and_affine_nmcts,no_prior,4,6,truth_n4_1,12,1,24.25,,4,0.0230100154876709,1C80,no_prior
37,16,4,top8_s8_n12,8,True,39,1,21,8,8,and_resource_nmcts,no_prior,4,6,truth_n4_1,12,1,20.275000000000002,,7,0.030033111572265625,1C80,no_prior
38,20,4,top8_s8_n12,8,True,38,1,16,8,8,and_pareto_resource_nmcts,no_prior,6,8,mul_w3_bit2,12,2,26.25,,4,0.36716794967651367,1E665AAAB4CCF000,no_prior
49,24,12,top8_s8_n12,8,True,54,1,28,8,8,and_affine_nmcts,no_prior,4,6,truth_n4_2,12,2,31.05,,8,0.05208420753479004,667,no_prior
49,24,12,top8_s8_n12,8,True,54,1,28,8,8,and_resource_nmcts,no_prior,4,6,truth_n4_2,12,2,31.05,,8,0.06721782684326172,667,no_prior
55,28,11,top8_s8_n12,8,True,58,1,28,8,8,and_affine_nmcts,no_prior,4,6,truth_n4_3,12,2,35.35,,8,0.05093097686767578,BDD6,no_prior
52,24,11,top8_s8_n12,8,True,58,1,32,8,8,and_resource_nmcts,no_prior,4,6,truth_n4_3,12,2,31.27,,11,0.07798504829406738,BDD6,no_prior
37,16,4,top8_s8_n12,8,True,39,1,21,8,8,and_pareto_resource_nmcts,no_prior,4,6,truth_n4_1,12,1,20.275000000000002,,7,0.2481212615966797,1C80,no_prior
39,16,8,top8_s8_n12,8,True,43,1,25,8,8,and_affine_nmcts,no_prior,4,6,truth_n4_4,12,1,20.455,,5,0.022207975387573242,4668,no_prior
39,16,8,top8_s8_n12,8,True,43,1,25,8,8,and_resource_nmcts,no_prior,4,6,truth_n4_4,12,1,20.455,,5,0.032570838928222656,4668,no_prior
70,32,15,top8_s8_n12,8,True,70,1,34,8,8,and_pareto_resource_nmcts,no_prior,5,7,majority_n5,12,2,40.19,,6,1.8871901035308838,FEE8E880,no_prior
36,16,8,top8_s8_n12,8,True,38,1,20,8,8,and_affine_nmcts,no_prior,4,6,truth_n4_5,12,2,22.21,,6,0.04257607460021973,3EB1,no_prior
36,16,8,top8_s8_n12,8,True,38,1,20,8,8,and_resource_nmcts,no_prior,4,6,truth_n4_5,12,2,22.21,,6,0.050026893615722656,3EB1,no_prior
39,16,8,top8_s8_n12,8,True,43,1,25,8,8,and_pareto_resource_nmcts,no_prior,4,6,truth_n4_4,12,1,20.455,,5,0.2917749881744385,4668,no_prior
42,20,12,top8_s8_n12,8,True,46,1,24,8,8,and_pareto_resource_nmcts,no_prior,4,6,truth_n4_2,12,2,26.61,,6,0.5361001491546631,667,no_prior
31,16,8,top8_s8_n12,8,True,36,0,20,8,8,and_affine_nmcts,no_prior,4,5,truth_n4_6,12,1,19.979999999999997,,6,0.015859365463256836,3924,no_prior
31,16,8,top8_s8_n12,8,True,36,0,20,8,8,and_resource_nmcts,no_prior,4,5,truth_n4_6,12,1,19.979999999999997,,6,0.02419304847717285,3924,no_prior
41,20,8,top8_s8_n12,8,True,43,1,21,8,8,and_affine_nmcts,no_prior,4,6,truth_n4_7,12,2,26.495,,5,0.04236483573913574,23B8,no_prior
41,20,8,top8_s8_n12,8,True,43,1,21,8,8,and_resource_nmcts,no_prior,4,6,truth_n4_7,12,2,26.495,,5,0.055554866790771484,23B8,no_prior
31,16,8,top8_s8_n12,8,True,36,0,20,8,8,and_pareto_resource_nmcts,no_prior,4,5,truth_n4_6,12,1,19.979999999999997,,6,0.22592830657958984,3924,no_prior
40,16,11,top8_s8_n12,8,True,45,1,25,8,8,and_affine_nmcts,no_prior,4,6,truth_n4_8,12,1,20.525000000000002,,7,0.025225162506103516,BC89,no_prior
48,24,11,top8_s8_n12,8,True,55,1,29,8,8,and_pareto_resource_nmcts,no_prior,4,6,truth_n4_3,12,2,31.035,,7,0.6207549571990967,BDD6,no_prior
40,16,11,top8_s8_n12,8,True,45,1,25,8,8,and_resource_nmcts,no_prior,4,6,truth_n4_8,12,1,20.525000000000002,,7,0.038102149963378906,BC89,no_prior
44,20,10,top8_s8_n12,8,True,50,1,26,8,8,and_affine_nmcts,no_prior,4,6,truth_n4_9,12,1,24.770000000000003,,6,0.025125980377197266,1A3D,no_prior
44,20,10,top8_s8_n12,8,True,50,1,26,8,8,and_resource_nmcts,no_prior,4,6,truth_n4_9,12,1,24.770000000000003,,6,0.034945011138916016,1A3D,no_prior
36,16,8,top8_s8_n12,8,True,38,1,20,8,8,and_pareto_resource_nmcts,no_prior,4,6,truth_n4_5,12,2,22.21,,6,0.40708208084106445,3EB1,no_prior
55,28,7,top8_s8_n12,8,True,59,2,31,8,8,and_pareto_resource_nmcts,no_prior,6,9,adder_carry_w3,12,4,39.394999999999996,,13,1.3968658447265625,FEFCF8F0E0C08000,no_prior
37,16,7,top8_s8_n12,8,True,37,1,19,8,8,and_affine_nmcts,no_prior,4,6,truth_n4_10,12,2,22.225,,7,0.04194998741149902,AD3C,no_prior
37,16,7,top8_s8_n12,8,True,37,1,19,8,8,and_resource_nmcts,no_prior,4,6,truth_n4_10,12,2,22.225,,7,0.055175065994262695,AD3C,no_prior
25,12,9,top8_s8_n12,8,True,29,0,17,8,8,and_affine_nmcts,no_prior,4,5,truth_n4_11,12,1,15.605,,5,0.016833066940307617,BD9C,no_prior
25,12,9,top8_s8_n12,8,True,29,0,17,8,8,and_resource_nmcts,no_prior,4,5,truth_n4_11,12,1,15.605,,5,0.025050878524780273,BD9C,no_prior
41,20,8,top8_s8_n12,8,True,43,1,21,8,8,and_pareto_resource_nmcts,no_prior,4,6,truth_n4_7,12,2,26.495,,5,0.44559478759765625,23B8,no_prior
40,16,11,top8_s8_n12,8,True,45,1,25,8,8,and_pareto_resource_nmcts,no_prior,4,6,truth_n4_8,12,1,20.525000000000002,,7,0.3271310329437256,BC89,no_prior
38,16,11,top8_s8_n12,8,True,41,1,23,8,8,and_affine_nmcts,no_prior,4,6,truth_n4_12,12,1,20.365,,5,0.021332979202270508,E465,no_prior
38,16,11,top8_s8_n12,8,True,41,1,23,8,8,and_resource_nmcts,no_prior,4,6,truth_n4_12,12,1,20.365,,5,0.037344932556152344,E465,no_prior
45,20,9,top8_s8_n12,8,True,49,1,27,8,8,and_affine_nmcts,no_prior,4,6,truth_n4_13,12,2,26.805,,5,0.046360015869140625,8B9D,no_prior
41,20,10,top8_s8_n12,8,True,45,1,23,8,8,and_pareto_resource_nmcts,no_prior,4,6,truth_n4_9,12,1,24.545,,5,0.3234379291534424,1A3D,no_prior
45,20,9,top8_s8_n12,8,True,49,1,27,8,8,and_resource_nmcts,no_prior,4,6,truth_n4_13,12,2,26.805,,5,0.06243491172790527,8B9D,no_prior
25,12,9,top8_s8_n12,8,True,29,0,17,8,8,and_pareto_resource_nmcts,no_prior,4,5,truth_n4_11,12,1,15.605,,5,0.24587392807006836,BD9C,no_prior
78,40,15,top8_s8_n12,8,True,89,1,43,8,8,and_pareto_resource_nmcts,no_prior,5,7,threshold2_n5,12,2,48.885,,6,2.4462687969207764,FFFEFEE8,no_prior
43,20,10,top8_s8_n12,8,True,45,1,23,8,8,and_affine_nmcts,no_prior,4,6,truth_n4_14,12,2,26.625,,7,0.04280281066894531,1641,no_prior
29,12,7,top8_s8_n12,8,True,33,0,21,8,8,and_affine_nmcts,no_prior,4,5,truth_n4_15,12,1,15.865,,5,0.010622024536132812,972A,no_prior
43,20,10,top8_s8_n12,8,True,45,1,23,8,8,and_resource_nmcts,no_prior,4,6,truth_n4_14,12,2,26.625,,7,0.06368422508239746,1641,no_prior
29,12,7,top8_s8_n12,8,True,33,0,21,8,8,and_resource_nmcts,no_prior,4,5,truth_n4_15,12,1,15.865,,5,0.027968168258666992,972A,no_prior
25,12,8,top8_s8_n12,8,True,30,0,18,8,8,and_affine_nmcts,no_prior,4,5,truth_n4_16,12,1,15.629999999999999,,6,0.017487287521362305,6C03,no_prior
28,12,7,top8_s8_n12,8,True,33,1,19,8,8,and_pareto_resource_nmcts,no_prior,4,6,truth_n4_10,12,2,17.805,,5,0.42902398109436035,AD3C,no_prior
25,12,8,top8_s8_n12,8,True,30,0,18,8,8,and_resource_nmcts,no_prior,4,5,truth_n4_16,12,1,15.629999999999999,,6,0.022606849670410156,6C03,no_prior
32,16,4,top8_s8_n12,8,True,32,1,14,8,8,and_affine_nmcts,no_prior,4,6,truth_n4_17,12,2,21.900000000000002,,4,0.04603695869445801,822,no_prior
35,16,11,top8_s8_n12,8,True,40,1,22,8,8,and_pareto_resource_nmcts,no_prior,4,6,truth_n4_12,12,1,20.22,,6,0.30898618698120117,E465,no_prior
32,16,4,top8_s8_n12,8,True,32,1,14,8,8,and_resource_nmcts,no_prior,4,6,truth_n4_17,12,2,21.900000000000002,,4,0.05421900749206543,822,no_prior
31,12,6,top8_s8_n12,8,True,35,1,21,8,8,and_affine_nmcts,no_prior,4,6,truth_n4_18,12,2,17.975,,3,0.03745222091674805,7A0,no_prior
31,12,6,top8_s8_n12,8,True,35,1,21,8,8,and_resource_nmcts,no_prior,4,6,truth_n4_18,12,2,17.975,,3,0.049861907958984375,7A0,no_prior
24,12,8,top8_s8_n12,8,True,28,0,16,8,8,and_pareto_resource_nmcts,no_prior,4,5,truth_n4_16,12,1,15.540000000000001,,4,0.20259380340576172,6C03,no_prior
34,16,8,top8_s8_n12,8,True,36,1,18,8,8,and_affine_nmcts,no_prior,4,6,truth_n4_19,12,1,20.08,,6,0.020147323608398438,17FC,no_prior
26,12,8,top8_s8_n12,8,True,28,1,16,8,8,and_resource_nmcts,no_prior,4,6,truth_n4_19,12,2,17.619999999999997,,6,0.02850794792175293,17FC,no_prior
29,12,7,top8_s8_n12,8,True,33,0,21,8,8,and_pareto_resource_nmcts,no_prior,4,5,truth_n4_15,12,1,15.865,,5,0.31938719749450684,972A,no_prior
31,16,6,top8_s8_n12,8,True,33,0,17,8,8,and_affine_nmcts,no_prior,4,5,truth_n4_20,12,1,19.905,,5,0.016950130462646484,37F8,no_prior
28,16,6,top8_s8_n12,8,True,32,0,16,8,8,and_resource_nmcts,no_prior,4,5,truth_n4_20,12,1,19.76,,6,0.023446083068847656,37F8,no_prior
44,20,9,top8_s8_n12,8,True,47,1,25,8,8,and_pareto_resource_nmcts,no_prior,4,6,truth_n4_13,12,2,26.715,,9,0.5292270183563232,8B9D,no_prior
37,16,10,top8_s8_n12,8,True,43,1,25,8,8,and_pareto_resource_nmcts,no_prior,4,6,truth_n4_14,12,2,22.375,,9,0.46755290031433105,1641,no_prior
39,20,6,top8_s8_n12,8,True,40,1,18,8,8,and_affine_nmcts,no_prior,4,6,truth_n4_21,12,1,24.34,,6,0.02026510238647461,3B8F,no_prior
36,16,6,top8_s8_n12,8,True,43,1,25,8,8,and_resource_nmcts,no_prior,4,6,truth_n4_21,12,1,20.335,,7,0.02912592887878418,3B8F,no_prior
33,12,9,top8_s8_n12,8,True,36,1,22,8,8,and_affine_nmcts,no_prior,4,6,truth_n4_22,12,2,18.08,,6,0.04007697105407715,815E,no_prior
25,12,8,top8_s8_n12,8,True,27,0,15,8,8,and_pareto_resource_nmcts,no_prior,4,5,truth_n4_19,12,1,15.555,,5,0.22965002059936523,17FC,no_prior
33,12,9,top8_s8_n12,8,True,36,1,22,8,8,and_resource_nmcts,no_prior,4,6,truth_n4_22,12,2,18.08,,6,0.04791116714477539,815E,no_prior
32,16,4,top8_s8_n12,8,True,32,1,14,8,8,and_pareto_resource_nmcts,no_prior,4,6,truth_n4_17,12,2,21.900000000000002,,4,0.4395582675933838,822,no_prior
27,12,7,top8_s8_n12,8,True,30,0,18,8,8,and_affine_nmcts,no_prior,4,5,truth_n4_23,12,1,15.709999999999999,,4,0.00827789306640625,9A1D,no_prior
27,12,7,top8_s8_n12,8,True,30,0,18,8,8,and_resource_nmcts,no_prior,4,5,truth_n4_23,12,1,15.709999999999999,,4,0.013216018676757812,9A1D,no_prior
28,16,6,top8_s8_n12,8,True,32,0,16,8,8,and_pareto_resource_nmcts,no_prior,4,5,truth_n4_20,12,1,19.76,,6,0.21383905410766602,37F8,no_prior
39,20,12,top8_s8_n12,8,True,47,1,25,8,8,and_affine_nmcts,no_prior,4,6,truth_n4_24,12,2,26.514999999999997,,5,0.04486393928527832,6CB,no_prior
39,20,12,top8_s8_n12,8,True,47,1,25,8,8,and_resource_nmcts,no_prior,4,6,truth_n4_24,12,2,26.514999999999997,,5,0.05992388725280762,6CB,no_prior
32,16,7,top8_s8_n12,8,True,37,1,19,8,8,and_affine_nmcts,no_prior,4,6,truth_n4_25,12,1,20.025000000000002,,5,0.01830005645751953,8FAD,no_prior
31,12,6,top8_s8_n12,8,True,35,1,21,8,8,and_pareto_resource_nmcts,no_prior,4,6,truth_n4_18,12,2,17.975,,3,0.42740416526794434,7A0,no_prior
27,12,7,top8_s8_n12,8,True,30,0,18,8,8,and_pareto_resource_nmcts,no_prior,4,5,truth_n4_23,12,1,15.709999999999999,,4,0.1276097297668457,9A1D,no_prior
32,16,7,top8_s8_n12,8,True,37,1,19,8,8,and_resource_nmcts,no_prior,4,6,truth_n4_25,12,1,20.025000000000002,,5,0.02612900733947754,8FAD,no_prior
34,16,6,top8_s8_n12,8,True,37,1,19,8,8,and_pareto_resource_nmcts,no_prior,4,6,truth_n4_21,12,1,20.105,,5,0.2538182735443115,3B8F,no_prior
40,16,8,top8_s8_n12,8,True,46,1,28,8,8,and_affine_nmcts,no_prior,4,6,truth_n4_26,12,2,22.570000000000004,,6,0.04626107215881348,32E7,no_prior
24,12,9,top8_s8_n12,8,True,31,0,19,8,8,and_affine_nmcts,no_prior,4,5,truth_n4_27,12,1,15.615,,5,0.009681224822998047,B74D,no_prior
40,16,8,top8_s8_n12,8,True,46,1,28,8,8,and_resource_nmcts,no_prior,4,6,truth_n4_26,12,2,22.570000000000004,,6,0.06095623970031738,32E7,no_prior
24,12,9,top8_s8_n12,8,True,31,0,19,8,8,and_resource_nmcts,no_prior,4,5,truth_n4_27,12,1,15.615,,5,0.014770030975341797,B74D,no_prior
41,20,9,top8_s8_n12,8,True,44,1,22,8,8,and_affine_nmcts,no_prior,4,6,truth_n4_28,12,2,26.52,,8,0.04363703727722168,A65E,no_prior
41,20,9,top8_s8_n12,8,True,44,1,22,8,8,and_resource_nmcts,no_prior,4,6,truth_n4_28,12,2,26.52,,8,0.0559847354888916,A65E,no_prior
27,16,7,top8_s8_n12,8,True,32,0,16,8,8,and_pareto_resource_nmcts,no_prior,4,5,truth_n4_25,12,1,19.72,,7,0.2199392318725586,8FAD,no_prior
24,12,9,top8_s8_n12,8,True,31,0,19,8,8,and_pareto_resource_nmcts,no_prior,4,5,truth_n4_27,12,1,15.615,,5,0.15759515762329102,B74D,no_prior
35,16,7,top8_s8_n12,8,True,35,1,17,8,8,and_affine_nmcts,no_prior,4,6,truth_n4_29,12,1,20.095,,5,0.017486095428466797,B38A,no_prior
35,16,7,top8_s8_n12,8,True,35,1,17,8,8,and_resource_nmcts,no_prior,4,6,truth_n4_29,12,1,20.095,,5,0.028992891311645508,B38A,no_prior
24,12,9,top8_s8_n12,8,True,28,0,16,8,8,and_affine_nmcts,no_prior,4,5,truth_n4_30,12,1,15.540000000000001,,4,0.010022163391113281,8B81,no_prior
24,12,9,top8_s8_n12,8,True,28,0,16,8,8,and_resource_nmcts,no_prior,4,5,truth_n4_30,12,1,15.540000000000001,,4,0.014436006546020508,8B81,no_prior
33,12,9,top8_s8_n12,8,True,36,1,22,8,8,and_pareto_resource_nmcts,no_prior,4,6,truth_n4_22,12,2,18.08,,6,0.44353604316711426,815E,no_prior
40,16,10,top8_s8_n12,8,True,41,1,23,8,8,and_affine_nmcts,no_prior,4,6,truth_n4_31,12,2,22.445,,7,0.051361083984375,6B65,no_prior
40,16,10,top8_s8_n12,8,True,41,1,23,8,8,and_resource_nmcts,no_prior,4,6,truth_n4_31,12,2,22.445,,7,0.06018877029418945,6B65,no_prior
24,12,9,top8_s8_n12,8,True,28,0,16,8,8,and_pareto_resource_nmcts,no_prior,4,5,truth_n4_30,12,1,15.540000000000001,,4,0.12832427024841309,8B81,no_prior
35,16,12,top8_s8_n12,8,True,43,1,25,8,8,and_pareto_resource_nmcts,no_prior,4,6,truth_n4_24,12,2,22.294999999999998,,5,0.49001598358154297,6CB,no_prior
32,16,8,top8_s8_n12,8,True,38,0,22,8,8,and_affine_nmcts,no_prior,4,5,truth_n4_32,12,1,20.07,,6,0.016697168350219727,386E,no_prior
32,16,8,top8_s8_n12,8,True,38,0,22,8,8,and_resource_nmcts,no_prior,4,5,truth_n4_32,12,1,20.07,,6,0.026103973388671875,386E,no_prior
31,16,6,top8_s8_n12,8,True,36,1,18,8,8,and_affine_nmcts,no_prior,4,6,truth_n4_33,12,1,19.959999999999997,,4,0.020779132843017578,72FF,no_prior
35,16,7,top8_s8_n12,8,True,35,1,17,8,8,and_pareto_resource_nmcts,no_prior,4,6,truth_n4_29,12,1,20.095,,5,0.23192214965820312,B38A,no_prior
31,16,6,top8_s8_n12,8,True,36,1,18,8,8,and_resource_nmcts,no_prior,4,6,truth_n4_33,12,1,19.959999999999997,,4,0.028733015060424805,72FF,no_prior
40,16,8,top8_s8_n12,8,True,46,1,28,8,8,and_pareto_resource_nmcts,no_prior,4,6,truth_n4_26,12,2,22.570000000000004,,6,0.4907510280609131,32E7,no_prior
28,12,5,top8_s8_n12,8,True,33,1,19,8,8,and_affine_nmcts,no_prior,4,6,truth_n4_34,12,2,17.805,,5,0.0421299934387207,96DA,no_prior
28,12,5,top8_s8_n12,8,True,33,1,19,8,8,and_resource_nmcts,no_prior,4,6,truth_n4_34,12,2,17.805,,5,0.05141186714172363,96DA,no_prior
39,20,6,top8_s8_n12,8,True,42,1,20,8,8,and_affine_nmcts,no_prior,4,6,truth_n4_35,12,2,26.389999999999997,,6,0.04095196723937988,4737,no_prior
33,16,9,top8_s8_n12,8,True,37,1,19,8,8,and_pareto_resource_nmcts,no_prior,4,6,truth_n4_28,12,2,22.065,,5,0.453660249710083,A65E,no_prior
32,16,8,top8_s8_n12,8,True,38,0,22,8,8,and_pareto_resource_nmcts,no_prior,4,5,truth_n4_32,12,1,20.07,,6,0.21876192092895508,386E,no_prior
39,20,6,top8_s8_n12,8,True,42,1,20,8,8,and_resource_nmcts,no_prior,4,6,truth_n4_35,12,2,26.389999999999997,,6,0.051992177963256836,4737,no_prior
200,100,28,top8_s8_n12,8,True,206,2,92,8,8,and_pareto_resource_nmcts,/Users/zhouzixiang/Desktop/tzb/src/resource_nmcts_experiment/models/action_scorer.pt,6,9,truth_n6_30,12,4,120.01,,26,5.4665138721466064,62801C4510435A10,learned_prior
26,12,9,top8_s8_n12,8,True,29,0,17,8,8,and_affine_nmcts,no_prior,4,5,truth_n4_36,12,1,15.645,,7,0.0173037052154541,CF36,no_prior
26,12,9,top8_s8_n12,8,True,29,0,17,8,8,and_resource_nmcts,no_prior,4,5,truth_n4_36,12,1,15.645,,7,0.025966167449951172,CF36,no_prior
22,12,6,top8_s8_n12,8,True,27,0,15,8,8,and_pareto_resource_nmcts,no_prior,4,5,truth_n4_33,12,1,15.435,,3,0.2339000701904297,72FF,no_prior
33,16,9,top8_s8_n12,8,True,42,1,24,8,8,and_affine_nmcts,no_prior,4,6,truth_n4_37,12,2,22.189999999999998,,4,0.045623064041137695,DE8A,no_prior
205,104,29,top8_s8_n12,8,True,209,2,93,8,8,and_pareto_resource_nmcts,/Users/zhouzixiang/Desktop/tzb/src/resource_nmcts_experiment/models/action_scorer.pt,6,9,truth_n6_31,12,3,122.26500000000001,,29,5.115612983703613,988C24C961B1CD22,learned_prior
33,16,9,top8_s8_n12,8,True,42,1,24,8,8,and_resource_nmcts,no_prior,4,6,truth_n4_37,12,2,22.189999999999998,,4,0.05864095687866211,DE8A,no_prior
32,16,8,top8_s8_n12,8,True,36,1,18,8,8,and_affine_nmcts,no_prior,4,6,truth_n4_38,12,2,22.0,,4,0.04506874084472656,1A9,no_prior
32,16,8,top8_s8_n12,8,True,36,1,18,8,8,and_resource_nmcts,no_prior,4,6,truth_n4_38,12,2,22.0,,4,0.05347466468811035,1A9,no_prior
36,16,11,top8_s8_n12,8,True,39,1,21,8,8,and_affine_nmcts,no_prior,4,6,truth_n4_39,12,2,22.235000000000003,,7,0.050269126892089844,C241,no_prior
36,16,11,top8_s8_n12,8,True,39,1,21,8,8,and_resource_nmcts,no_prior,4,6,truth_n4_39,12,2,22.235000000000003,,7,0.05950522422790527,C241,no_prior
39,16,7,top8_s8_n12,8,True,46,1,26,8,8,and_affine_nmcts,no_prior,4,6,truth_n4_40,12,1,20.51,,6,0.024972200393676758,CE4A,no_prior
