name,n,method,flow,T,CNOT,depth,gates,explicit_ancilla,peak_ancilla,n_qubits,score,revkit_lines,revkit_logic_qubits,revkit_t_count,unknown_gates,time_s,correct,permutation_checked,toffoli_distribution,skipped,error,truth_table_hex,revkit_commit,selected_method
truth_n6_19,6,external_revkit_cli_tbs,tbs,633,321,322,33,0,1,8,653.0000000000001,7,8,633,0,0.06023597717285156,True,True,"{""0"": 1, ""1"": 3, ""2"": 7, ""3"": 10, ""4"": 9, ""5"": 2, ""6"": 1}",,,956269F0E5D7B875,104eb35f1933b080aa228ad419756f04682d4a2e,
truth_n6_2,6,external_revkit_cli_best_score,best_score:dbs,512,192,192,16,0,0,7,522.7199999999999,7,7,512,0,0.06459617614746094,True,True,"{""0"": 0, ""1"": 0, ""2"": 0, ""3"": 4, ""4"": 8, ""5"": 4}",,,D261A7AB3AA2E4F9,104eb35f1933b080aa228ad419756f04682d4a2e,external_revkit_cli_dbs
truth_n6_2,6,external_revkit_cli_dbs,dbs,512,192,192,16,0,0,7,522.7199999999999,7,7,512,0,0.06459617614746094,True,True,"{""0"": 0, ""1"": 0, ""2"": 0, ""3"": 4, ""4"": 8, ""5"": 4}",,,D261A7AB3AA2E4F9,104eb35f1933b080aa228ad419756f04682d4a2e,
truth_n6_2,6,external_revkit_cli_rms,rms,679,352,353,37,0,0,7,698.745,7,7,679,0,0.05983424186706543,True,True,"{""0"": 1, ""1"": 4, ""2"": 9, ""3"": 12, ""4"": 7, ""5"": 4}",,,D261A7AB3AA2E4F9,104eb35f1933b080aa228ad419756f04682d4a2e,
truth_n6_2,6,external_revkit_cli_tbs,tbs,679,352,353,37,0,0,7,698.745,7,7,679,0,0.0597538948059082,True,True,"{""0"": 1, ""1"": 4, ""2"": 9, ""3"": 12, ""4"": 7, ""5"": 4}",,,D261A7AB3AA2E4F9,104eb35f1933b080aa228ad419756f04682d4a2e,
truth_n6_20,6,external_revkit_cli_best_score,best_score:dbs,503,186,186,15,0,0,7,513.38,7,7,503,0,0.06460785865783691,True,True,"{""0"": 0, ""1"": 0, ""2"": 1, ""3"": 5, ""4"": 4, ""5"": 5}",,,5CABCC97663F1C97,104eb35f1933b080aa228ad419756f04682d4a2e,external_revkit_cli_dbs
truth_n6_20,6,external_revkit_cli_dbs,dbs,503,186,186,15,0,0,7,513.38,7,7,503,0,0.06460785865783691,True,True,"{""0"": 0, ""1"": 0, ""2"": 1, ""3"": 5, ""4"": 4, ""5"": 5}",,,5CABCC97663F1C97,104eb35f1933b080aa228ad419756f04682d4a2e,
truth_n6_20,6,external_revkit_cli_rms,rms,707,321,322,30,0,0,7,724.97,7,7,707,0,0.05939197540283203,True,True,"{""0"": 1, ""1"": 1, ""2"": 5, ""3"": 10, ""4"": 8, ""5"": 5}",,,5CABCC97663F1C97,104eb35f1933b080aa228ad419756f04682d4a2e,
truth_n6_20,6,external_revkit_cli_tbs,tbs,707,321,322,30,0,0,7,724.97,7,7,707,0,0.06079602241516113,True,True,"{""0"": 1, ""1"": 1, ""2"": 5, ""3"": 10, ""4"": 8, ""5"": 5}",,,5CABCC97663F1C97,104eb35f1933b080aa228ad419756f04682d4a2e,
truth_n6_21,6,external_revkit_cli_best_score,best_score:dbs,567,192,192,14,0,1,8,579.6999999999999,7,8,567,0,0.06939697265625,True,True,"{""0"": 0, ""1"": 0, ""2"": 1, ""3"": 5, ""4"": 2, ""5"": 3, ""6"": 3}",,,FF50BDE4382567B8,104eb35f1933b080aa228ad419756f04682d4a2e,external_revkit_cli_dbs
truth_n6_21,6,external_revkit_cli_dbs,dbs,567,192,192,14,0,1,8,579.6999999999999,7,8,567,0,0.06939697265625,True,True,"{""0"": 0, ""1"": 0, ""2"": 1, ""3"": 5, ""4"": 2, ""5"": 3, ""6"": 3}",,,FF50BDE4382567B8,104eb35f1933b080aa228ad419756f04682d4a2e,
truth_n6_21,6,external_revkit_cli_rms,rms,794,367,367,35,0,1,8,816.535,7,8,794,0,0.05970406532287598,True,True,"{""0"": 0, ""1"": 3, ""2"": 6, ""3"": 11, ""4"": 10, ""5"": 4, ""6"": 1}",,,FF50BDE4382567B8,104eb35f1933b080aa228ad419756f04682d4a2e,
truth_n6_21,6,external_revkit_cli_tbs,tbs,794,367,367,35,0,1,8,816.535,7,8,794,0,0.05952310562133789,True,True,"{""0"": 0, ""1"": 3, ""2"": 6, ""3"": 11, ""4"": 10, ""5"": 4, ""6"": 1}",,,FF50BDE4382567B8,104eb35f1933b080aa228ad419756f04682d4a2e,
truth_n6_22,6,external_revkit_cli_best_score,best_score:dbs,499,172,172,16,0,1,8,510.62,7,8,499,0,0.061860084533691406,True,True,"{""0"": 0, ""1"": 0, ""2"": 5, ""3"": 2, ""4"": 4, ""5"": 4, ""6"": 1}",,,2369B584FF5E9FF0,104eb35f1933b080aa228ad419756f04682d4a2e,external_revkit_cli_dbs
truth_n6_22,6,external_revkit_cli_dbs,dbs,499,172,172,16,0,1,8,510.62,7,8,499,0,0.061860084533691406,True,True,"{""0"": 0, ""1"": 0, ""2"": 5, ""3"": 2, ""4"": 4, ""5"": 4, ""6"": 1}",,,2369B584FF5E9FF0,104eb35f1933b080aa228ad419756f04682d4a2e,
truth_n6_22,6,external_revkit_cli_rms,rms,810,382,382,34,0,1,8,833.35,7,8,810,0,0.06003403663635254,True,True,"{""0"": 0, ""1"": 2, ""2"": 6, ""3"": 14, ""4"": 6, ""5"": 5, ""6"": 1}",,,2369B584FF5E9FF0,104eb35f1933b080aa228ad419756f04682d4a2e,
truth_n6_22,6,external_revkit_cli_tbs,tbs,810,382,382,34,0,1,8,833.35,7,8,810,0,0.060916900634765625,True,True,"{""0"": 0, ""1"": 2, ""2"": 6, ""3"": 14, ""4"": 6, ""5"": 5, ""6"": 1}",,,2369B584FF5E9FF0,104eb35f1933b080aa228ad419756f04682d4a2e,
truth_n6_23,6,external_revkit_cli_best_score,best_score:dbs,470,178,178,15,0,1,8,481.94,7,8,470,0,0.06331682205200195,True,True,"{""0"": 0, ""1"": 0, ""2"": 2, ""3"": 4, ""4"": 5, ""5"": 3, ""6"": 1}",,,7E570DDF827050A8,104eb35f1933b080aa228ad419756f04682d4a2e,external_revkit_cli_dbs
truth_n6_23,6,external_revkit_cli_dbs,dbs,470,178,178,15,0,1,8,481.94,7,8,470,0,0.06331682205200195,True,True,"{""0"": 0, ""1"": 0, ""2"": 2, ""3"": 4, ""4"": 5, ""5"": 3, ""6"": 1}",,,7E570DDF827050A8,104eb35f1933b080aa228ad419756f04682d4a2e,
truth_n6_23,6,external_revkit_cli_rms,rms,628,275,275,24,0,1,8,645.365,7,8,628,0,0.059911251068115234,True,True,"{""0"": 0, ""1"": 1, ""2"": 4, ""3"": 9, ""4"": 5, ""5"": 4, ""6"": 1}",,,7E570DDF827050A8,104eb35f1933b080aa228ad419756f04682d4a2e,
truth_n6_23,6,external_revkit_cli_tbs,tbs,628,275,275,24,0,1,8,645.365,7,8,628,0,0.06068921089172363,True,True,"{""0"": 0, ""1"": 1, ""2"": 4, ""3"": 9, ""4"": 5, ""5"": 4, ""6"": 1}",,,7E570DDF827050A8,104eb35f1933b080aa228ad419756f04682d4a2e,
truth_n6_24,6,external_revkit_cli_best_score,best_score:dbs,479,166,166,13,0,1,8,490.26,7,8,479,0,0.06476712226867676,True,True,"{""0"": 0, ""1"": 0, ""2"": 1, ""3"": 4, ""4"": 3, ""5"": 4, ""6"": 1}",,,C17AF08A1745D6D8,104eb35f1933b080aa228ad419756f04682d4a2e,external_revkit_cli_dbs
truth_n6_24,6,external_revkit_cli_dbs,dbs,479,166,166,13,0,1,8,490.26,7,8,479,0,0.06476712226867676,True,True,"{""0"": 0, ""1"": 0, ""2"": 1, ""3"": 4, ""4"": 3, ""5"": 4, ""6"": 1}",,,C17AF08A1745D6D8,104eb35f1933b080aa228ad419756f04682d4a2e,
truth_n6_24,6,external_revkit_cli_rms,rms,776,392,392,37,0,1,8,799.93,7,8,776,0,0.0600278377532959,True,True,"{""0"": 0, ""1"": 2, ""2"": 8, ""3"": 13, ""4"": 10, ""5"": 3, ""6"": 1}",,,C17AF08A1745D6D8,104eb35f1933b080aa228ad419756f04682d4a2e,
truth_n6_24,6,external_revkit_cli_tbs,tbs,776,392,392,37,0,1,8,799.93,7,8,776,0,0.05994224548339844,True,True,"{""0"": 0, ""1"": 2, ""2"": 8, ""3"": 13, ""4"": 10, ""5"": 3, ""6"": 1}",,,C17AF08A1745D6D8,104eb35f1933b080aa228ad419756f04682d4a2e,
truth_n6_25,6,external_revkit_cli_best_score,best_score:dbs,462,150,150,13,0,1,8,472.38,7,8,462,0,0.0643007755279541,True,True,"{""0"": 0, ""1"": 0, ""2"": 2, ""3"": 1, ""4"": 6, ""5"": 2, ""6"": 2}",,,DC713D960C0FD195,104eb35f1933b080aa228ad419756f04682d4a2e,external_revkit_cli_dbs
truth_n6_25,6,external_revkit_cli_dbs,dbs,462,150,150,13,0,1,8,472.38,7,8,462,0,0.0643007755279541,True,True,"{""0"": 0, ""1"": 0, ""2"": 2, ""3"": 1, ""4"": 6, ""5"": 2, ""6"": 2}",,,DC713D960C0FD195,104eb35f1933b080aa228ad419756f04682d4a2e,
truth_n6_25,6,external_revkit_cli_rms,rms,583,286,287,31,0,0,7,599.055,7,7,583,0,0.06084918975830078,True,True,"{""0"": 1, ""1"": 2, ""2"": 9, ""3"": 7, ""4"": 9, ""5"": 3}",,,DC713D960C0FD195,104eb35f1933b080aa228ad419756f04682d4a2e,
truth_n6_25,6,external_revkit_cli_tbs,tbs,583,286,287,31,0,0,7,599.055,7,7,583,0,0.059149980545043945,True,True,"{""0"": 1, ""1"": 2, ""2"": 9, ""3"": 7, ""4"": 9, ""5"": 3}",,,DC713D960C0FD195,104eb35f1933b080aa228ad419756f04682d4a2e,
truth_n6_26,6,external_revkit_cli_best_score,best_score:dbs,479,166,166,13,0,1,8,490.26,7,8,479,0,0.0630180835723877,True,True,"{""0"": 0, ""1"": 0, ""2"": 1, ""3"": 3, ""4"": 5, ""5"": 1, ""6"": 3}",,,27209BDF1C11F735,104eb35f1933b080aa228ad419756f04682d4a2e,external_revkit_cli_dbs
truth_n6_26,6,external_revkit_cli_dbs,dbs,479,166,166,13,0,1,8,490.26,7,8,479,0,0.0630180835723877,True,True,"{""0"": 0, ""1"": 0, ""2"": 1, ""3"": 3, ""4"": 5, ""5"": 1, ""6"": 3}",,,27209BDF1C11F735,104eb35f1933b080aa228ad419756f04682d4a2e,
truth_n6_26,6,external_revkit_cli_rms,rms,649,333,334,32,0,1,8,669.6500000000001,7,8,649,0,0.05973196029663086,True,True,"{""0"": 1, ""1"": 1, ""2"": 7, ""3"": 11, ""4"": 9, ""5"": 2, ""6"": 1}",,,27209BDF1C11F735,104eb35f1933b080aa228ad419756f04682d4a2e,
truth_n6_26,6,external_revkit_cli_tbs,tbs,649,333,334,32,0,1,8,669.6500000000001,7,8,649,0,0.06085681915283203,True,True,"{""0"": 1, ""1"": 1, ""2"": 7, ""3"": 11, ""4"": 9, ""5"": 2, ""6"": 1}",,,27209BDF1C11F735,104eb35f1933b080aa228ad419756f04682d4a2e,
truth_n6_27,6,external_revkit_cli_best_score,best_score:dbs,310,122,122,11,0,1,8,318.82,7,8,310,0,0.06482362747192383,True,True,"{""0"": 0, ""1"": 0, ""2"": 2, ""3"": 2, ""4"": 5, ""5"": 1, ""6"": 1}",,,28F49481A0A04DC4,104eb35f1933b080aa228ad419756f04682d4a2e,external_revkit_cli_dbs
truth_n6_27,6,external_revkit_cli_dbs,dbs,310,122,122,11,0,1,8,318.82,7,8,310,0,0.06482362747192383,True,True,"{""0"": 0, ""1"": 0, ""2"": 2, ""3"": 2, ""4"": 5, ""5"": 1, ""6"": 1}",,,28F49481A0A04DC4,104eb35f1933b080aa228ad419756f04682d4a2e,
truth_n6_27,6,external_revkit_cli_rms,rms,663,369,369,36,0,1,8,685.655,7,8,663,0,0.06044292449951172,True,True,"{""0"": 0, ""1"": 3, ""2"": 9, ""3"": 14, ""4"": 7, ""5"": 2, ""6"": 1}",,,28F49481A0A04DC4,104eb35f1933b080aa228ad419756f04682d4a2e,
truth_n6_27,6,external_revkit_cli_tbs,tbs,663,369,369,36,0,1,8,685.655,7,8,663,0,0.06070876121520996,True,True,"{""0"": 0, ""1"": 3, ""2"": 9, ""3"": 14, ""4"": 7, ""5"": 2, ""6"": 1}",,,28F49481A0A04DC4,104eb35f1933b080aa228ad419756f04682d4a2e,
truth_n6_28,6,external_revkit_cli_best_score,best_score:dbs,400,136,136,12,0,0,7,407.6,7,7,400,0,0.06440401077270508,True,True,"{""0"": 0, ""1"": 0, ""2"": 0, ""3"": 1, ""4"": 8, ""5"": 3}",,,AE340454CAC5B68C,104eb35f1933b080aa228ad419756f04682d4a2e,external_revkit_cli_dbs
truth_n6_28,6,external_revkit_cli_dbs,dbs,400,136,136,12,0,0,7,407.6,7,7,400,0,0.06440401077270508,True,True,"{""0"": 0, ""1"": 0, ""2"": 0, ""3"": 1, ""4"": 8, ""5"": 3}",,,AE340454CAC5B68C,104eb35f1933b080aa228ad419756f04682d4a2e,
truth_n6_28,6,external_revkit_cli_rms,rms,439,288,288,29,0,0,7,455.13,7,7,439,0,0.058838844299316406,True,True,"{""0"": 0, ""1"": 2, ""2"": 9, ""3"": 12, ""4"": 5, ""5"": 1}",,,AE340454CAC5B68C,104eb35f1933b080aa228ad419756f04682d4a2e,
truth_n6_28,6,external_revkit_cli_tbs,tbs,439,288,288,29,0,0,7,455.13,7,7,439,0,0.06164693832397461,True,True,"{""0"": 0, ""1"": 2, ""2"": 9, ""3"": 12, ""4"": 5, ""5"": 1}",,,AE340454CAC5B68C,104eb35f1933b080aa228ad419756f04682d4a2e,
truth_n6_29,6,external_revkit_cli_best_score,best_score:dbs,319,140,140,12,0,0,7,326.82000000000005,7,7,319,0,0.06683802604675293,True,True,"{""0"": 0, ""1"": 0, ""2"": 1, ""3"": 4, ""4"": 5, ""5"": 2}",,,98AE43346C12ACE8,104eb35f1933b080aa228ad419756f04682d4a2e,external_revkit_cli_dbs
truth_n6_29,6,external_revkit_cli_dbs,dbs,319,140,140,12,0,0,7,326.82000000000005,7,7,319,0,0.06683802604675293,True,True,"{""0"": 0, ""1"": 0, ""2"": 1, ""3"": 4, ""4"": 5, ""5"": 2}",,,98AE43346C12ACE8,104eb35f1933b080aa228ad419756f04682d4a2e,
truth_n6_29,6,external_revkit_cli_rms,rms,463,254,254,25,0,0,7,477.22,7,7,463,0,0.0591580867767334,True,True,"{""0"": 0, ""1"": 0, ""2"": 9, ""3"": 8, ""4"": 6, ""5"": 2}",,,98AE43346C12ACE8,104eb35f1933b080aa228ad419756f04682d4a2e,
truth_n6_29,6,external_revkit_cli_tbs,tbs,463,254,254,25,0,0,7,477.22,7,7,463,0,0.05905294418334961,True,True,"{""0"": 0, ""1"": 0, ""2"": 9, ""3"": 8, ""4"": 6, ""5"": 2}",,,98AE43346C12ACE8,104eb35f1933b080aa228ad419756f04682d4a2e,
truth_n6_3,6,external_revkit_cli_best_score,best_score:dbs,480,176,176,14,0,1,8,491.82,7,8,480,0,0.06787109375,True,True,"{""0"": 0, ""1"": 0, ""2"": 0, ""3"": 4, ""4"": 6, ""5"": 3, ""6"": 1}",,,CE177B4E0837B8A3,104eb35f1933b080aa228ad419756f04682d4a2e,external_revkit_cli_dbs
truth_n6_3,6,external_revkit_cli_dbs,dbs,480,176,176,14,0,1,8,491.82,7,8,480,0,0.06787109375,True,True,"{""0"": 0, ""1"": 0, ""2"": 0, ""3"": 4, ""4"": 6, ""5"": 3, ""6"": 1}",,,CE177B4E0837B8A3,104eb35f1933b080aa228ad419756f04682d4a2e,
truth_n6_3,6,external_revkit_cli_rms,rms,720,356,357,37,0,1,8,741.965,7,8,720,0,0.060088157653808594,True,True,"{""0"": 1, ""1"": 4, ""2"": 8, ""3"": 11, ""4"": 9, ""5"": 3, ""6"": 1}",,,CE177B4E0837B8A3,104eb35f1933b080aa228ad419756f04682d4a2e,
truth_n6_3,6,external_revkit_cli_tbs,tbs,720,356,357,37,0,1,8,741.965,7,8,720,0,0.0595698356628418,True,True,"{""0"": 1, ""1"": 4, ""2"": 8, ""3"": 11, ""4"": 9, ""5"": 3, ""6"": 1}",,,CE177B4E0837B8A3,104eb35f1933b080aa228ad419756f04682d4a2e,
truth_n6_30,6,external_revkit_cli_best_score,best_score:rms,569,289,289,28,0,1,8,587.175,7,8,569,0,0.059362173080444336,True,True,"{""0"": 0, ""1"": 3, ""2"": 7, ""3"": 11, ""4"": 3, ""5"": 3, ""6"": 1}",,,62801C4510435A10,104eb35f1933b080aa228ad419756f04682d4a2e,external_revkit_cli_rms
truth_n6_30,6,external_revkit_cli_dbs,dbs,616,180,180,14,0,1,8,628.0400000000001,7,8,616,0,0.06679606437683105,True,True,"{""0"": 0, ""1"": 0, ""2"": 0, ""3"": 2, ""4"": 5, ""5"": 6, ""6"": 1}",,,62801C4510435A10,104eb35f1933b080aa228ad419756f04682d4a2e,
truth_n6_30,6,external_revkit_cli_rms,rms,569,289,289,28,0,1,8,587.175,7,8,569,0,0.059362173080444336,True,True,"{""0"": 0, ""1"": 3, ""2"": 7, ""3"": 11, ""4"": 3, ""5"": 3, ""6"": 1}",,,62801C4510435A10,104eb35f1933b080aa228ad419756f04682d4a2e,
truth_n6_30,6,external_revkit_cli_tbs,tbs,569,289,289,28,0,1,8,587.175,7,8,569,0,0.060072898864746094,True,True,"{""0"": 0, ""1"": 3, ""2"": 7, ""3"": 11, ""4"": 3, ""5"": 3, ""6"": 1}",,,62801C4510435A10,104eb35f1933b080aa228ad419756f04682d4a2e,
truth_n6_31,6,external_revkit_cli_best_score,best_score:dbs,406,152,153,15,0,0,7,414.525,7,7,406,0,0.06557798385620117,True,True,"{""0"": 1, ""1"": 0, ""2"": 2, ""3"": 2, ""4"": 7, ""5"": 3}",,,988C24C961B1CD22,104eb35f1933b080aa228ad419756f04682d4a2e,external_revkit_cli_dbs
truth_n6_31,6,external_revkit_cli_dbs,dbs,406,152,153,15,0,0,7,414.525,7,7,406,0,0.06557798385620117,True,True,"{""0"": 1, ""1"": 0, ""2"": 2, ""3"": 2, ""4"": 7, ""5"": 3}",,,988C24C961B1CD22,104eb35f1933b080aa228ad419756f04682d4a2e,
truth_n6_31,6,external_revkit_cli_rms,rms,546,278,278,29,0,0,7,561.5799999999999,7,7,546,0,0.06087088584899902,True,True,"{""0"": 0, ""1"": 4, ""2"": 6, ""3"": 9, ""4"": 7, ""5"": 3}",,,988C24C961B1CD22,104eb35f1933b080aa228ad419756f04682d4a2e,
truth_n6_31,6,external_revkit_cli_tbs,tbs,546,278,278,29,0,0,7,561.5799999999999,7,7,546,0,0.06022906303405762,True,True,"{""0"": 0, ""1"": 4, ""2"": 6, ""3"": 9, ""4"": 7, ""5"": 3}",,,988C24C961B1CD22,104eb35f1933b080aa228ad419756f04682d4a2e,
truth_n6_4,6,external_revkit_cli_best_score,best_score:dbs,614,198,198,17,0,1,8,627.06,7,8,614,0,0.0633389949798584,True,True,"{""0"": 0, ""1"": 0, ""2"": 2, ""3"": 2, ""4"": 7, ""5"": 5, ""6"": 1}",,,66B2BC5B50C187FC,104eb35f1933b080aa228ad419756f04682d4a2e,external_revkit_cli_dbs
truth_n6_4,6,external_revkit_cli_dbs,dbs,614,198,198,17,0,1,8,627.06,7,8,614,0,0.0633389949798584,True,True,"{""0"": 0, ""1"": 0, ""2"": 2, ""3"": 2, ""4"": 7, ""5"": 5, ""6"": 1}",,,66B2BC5B50C187FC,104eb35f1933b080aa228ad419756f04682d4a2e,
truth_n6_4,6,external_revkit_cli_rms,rms,660,347,347,34,0,1,8,681.4250000000001,7,8,660,0,0.05953693389892578,True,True,"{""0"": 0, ""1"": 5, ""2"": 4, ""3"": 13, ""4"": 9, ""5"": 2, ""6"": 1}",,,66B2BC5B50C187FC,104eb35f1933b080aa228ad419756f04682d4a2e,
truth_n6_4,6,external_revkit_cli_tbs,tbs,660,347,347,34,0,1,8,681.4250000000001,7,8,660,0,0.06019425392150879,True,True,"{""0"": 0, ""1"": 5, ""2"": 4, ""3"": 13, ""4"": 9, ""5"": 2, ""6"": 1}",,,66B2BC5B50C187FC,104eb35f1933b080aa228ad419756f04682d4a2e,
truth_n6_5,6,external_revkit_cli_best_score,best_score:dbs,527,186,186,15,0,1,8,539.38,7,8,527,0,0.062290191650390625,True,True,"{""0"": 0, ""1"": 0, ""2"": 1, ""3"": 4, ""4"": 5, ""5"": 4, ""6"": 1}",,,10F1BC81448AAA9E,104eb35f1933b080aa228ad419756f04682d4a2e,external_revkit_cli_dbs
truth_n6_5,6,external_revkit_cli_dbs,dbs,527,186,186,15,0,1,8,539.38,7,8,527,0,0.062290191650390625,True,True,"{""0"": 0, ""1"": 0, ""2"": 1, ""3"": 4, ""4"": 5, ""5"": 4, ""6"": 1}",,,10F1BC81448AAA9E,104eb35f1933b080aa228ad419756f04682d4a2e,
truth_n6_5,6,external_revkit_cli_rms,rms,658,344,344,34,0,1,8,679.26,7,8,658,0,0.05938291549682617,True,True,"{""0"": 0, ""1"": 4, ""2"": 6, ""3"": 12, ""4"": 9, ""5"": 2, ""6"": 1}",,,10F1BC81448AAA9E,104eb35f1933b080aa228ad419756f04682d4a2e,
truth_n6_5,6,external_revkit_cli_tbs,tbs,658,344,344,34,0,1,8,679.26,7,8,658,0,0.060514211654663086,True,True,"{""0"": 0, ""1"": 4, ""2"": 6, ""3"": 12, ""4"": 9, ""5"": 2, ""6"": 1}",,,10F1BC81448AAA9E,104eb35f1933b080aa228ad419756f04682d4a2e,
truth_n6_6,6,external_revkit_cli_best_score,best_score:dbs,526,176,176,14,0,1,8,537.8199999999999,7,8,526,0,0.06492328643798828,True,True,"{""0"": 0, ""1"": 0, ""2"": 2, ""3"": 3, ""4"": 4, ""5"": 2, ""6"": 3}",,,E9C349E03602F8AC,104eb35f1933b080aa228ad419756f04682d4a2e,external_revkit_cli_dbs
truth_n6_6,6,external_revkit_cli_dbs,dbs,526,176,176,14,0,1,8,537.8199999999999,7,8,526,0,0.06492328643798828,True,True,"{""0"": 0, ""1"": 0, ""2"": 2, ""3"": 3, ""4"": 4, ""5"": 2, ""6"": 3}",,,E9C349E03602F8AC,104eb35f1933b080aa228ad419756f04682d4a2e,
truth_n6_6,6,external_revkit_cli_rms,rms,679,337,337,33,0,1,8,699.865,7,8,679,0,0.06000471115112305,True,True,"{""0"": 0, ""1"": 1, ""2"": 9, ""3"": 9, ""4"": 11, ""5"": 2, ""6"": 1}",,,E9C349E03602F8AC,104eb35f1933b080aa228ad419756f04682d4a2e,
truth_n6_6,6,external_revkit_cli_tbs,tbs,679,337,337,33,0,1,8,699.865,7,8,679,0,0.06041693687438965,True,True,"{""0"": 0, ""1"": 1, ""2"": 9, ""3"": 9, ""4"": 11, ""5"": 2, ""6"": 1}",,,E9C349E03602F8AC,104eb35f1933b080aa228ad419756f04682d4a2e,
truth_n6_7,6,external_revkit_cli_best_score,best_score:dbs,470,166,166,15,0,0,7,479.28,7,7,470,0,0.06367015838623047,True,True,"{""0"": 0, ""1"": 0, ""2"": 2, ""3"": 2, ""4"": 7, ""5"": 4}",,,9132B63EF16287E4,104eb35f1933b080aa228ad419756f04682d4a2e,external_revkit_cli_dbs
truth_n6_7,6,external_revkit_cli_dbs,dbs,470,166,166,15,0,0,7,479.28,7,7,470,0,0.06367015838623047,True,True,"{""0"": 0, ""1"": 0, ""2"": 2, ""3"": 2, ""4"": 7, ""5"": 4}",,,9132B63EF16287E4,104eb35f1933b080aa228ad419756f04682d4a2e,
truth_n6_7,6,external_revkit_cli_rms,rms,591,284,284,29,0,0,7,606.91,7,7,591,0,0.05974388122558594,True,True,"{""0"": 0, ""1"": 2, ""2"": 9, ""3"": 8, ""4"": 6, ""5"": 4}",,,9132B63EF16287E4,104eb35f1933b080aa228ad419756f04682d4a2e,
truth_n6_7,6,external_revkit_cli_tbs,tbs,591,284,284,29,0,0,7,606.91,7,7,591,0,0.06012988090515137,True,True,"{""0"": 0, ""1"": 2, ""2"": 9, ""3"": 8, ""4"": 6, ""5"": 4}",,,9132B63EF16287E4,104eb35f1933b080aa228ad419756f04682d4a2e,
truth_n6_8,6,external_revkit_cli_best_score,best_score:dbs,447,138,138,11,0,1,8,456.7,7,8,447,0,0.06883502006530762,True,True,"{""0"": 0, ""1"": 0, ""2"": 1, ""3"": 2, ""4"": 3, ""5"": 4, ""6"": 1}",,,B7C93ACFE059A0EE,104eb35f1933b080aa228ad419756f04682d4a2e,external_revkit_cli_dbs
truth_n6_8,6,external_revkit_cli_dbs,dbs,447,138,138,11,0,1,8,456.7,7,8,447,0,0.06883502006530762,True,True,"{""0"": 0, ""1"": 0, ""2"": 1, ""3"": 2, ""4"": 3, ""5"": 4, ""6"": 1}",,,B7C93ACFE059A0EE,104eb35f1933b080aa228ad419756f04682d4a2e,
truth_n6_8,6,external_revkit_cli_rms,rms,559,290,290,31,0,1,8,577.26,7,8,559,0,0.0574030876159668,True,True,"{""0"": 0, ""1"": 4, ""2"": 9, ""3"": 9, ""4"": 6, ""5"": 2, ""6"": 1}",,,B7C93ACFE059A0EE,104eb35f1933b080aa228ad419756f04682d4a2e,
truth_n6_8,6,external_revkit_cli_tbs,tbs,559,290,290,31,0,1,8,577.26,7,8,559,0,0.06019401550292969,True,True,"{""0"": 0, ""1"": 4, ""2"": 9, ""3"": 9, ""4"": 6, ""5"": 2, ""6"": 1}",,,B7C93ACFE059A0EE,104eb35f1933b080aa228ad419756f04682d4a2e,
truth_n6_9,6,external_revkit_cli_best_score,best_score:dbs,576,207,207,18,0,1,8,589.5649999999999,7,8,576,0,0.05676698684692383,True,True,"{""0"": 0, ""1"": 1, ""2"": 0, ""3"": 3, ""4"": 10, ""5"": 2, ""6"": 2}",,,366EB16F508EBAD7,104eb35f1933b080aa228ad419756f04682d4a2e,external_revkit_cli_dbs
truth_n6_9,6,external_revkit_cli_dbs,dbs,576,207,207,18,0,1,8,589.5649999999999,7,8,576,0,0.05676698684692383,True,True,"{""0"": 0, ""1"": 1, ""2"": 0, ""3"": 3, ""4"": 10, ""5"": 2, ""6"": 2}",,,366EB16F508EBAD7,104eb35f1933b080aa228ad419756f04682d4a2e,
truth_n6_9,6,external_revkit_cli_rms,rms,623,292,293,30,0,0,7,639.3749999999999,7,7,623,0,0.053208112716674805,True,True,"{""0"": 1, ""1"": 2, ""2"": 9, ""3"": 9, ""4"": 4, ""5"": 5}",,,366EB16F508EBAD7,104eb35f1933b080aa228ad419756f04682d4a2e,
truth_n6_9,6,external_revkit_cli_tbs,tbs,623,292,293,30,0,0,7,639.3749999999999,7,7,623,0,0.0552821159362793,True,True,"{""0"": 1, ""1"": 2, ""2"": 9, ""3"": 9, ""4"": 4, ""5"": 5}",,,366EB16F508EBAD7,104eb35f1933b080aa228ad419756f04682d4a2e,
