CNOT,T,anf_terms,correct,depth,explicit_ancilla,gates,method,model,n,n_qubits,name,peak_ancilla,random_seed,score,skipped,terms,time_s,truth_table_hex,variant
68,32,14,True,72,1,36,and_pareto_resource_nmcts,random-prior:1004,5,7,truth_n5_61,2,1004,40.16,,10,1.9732401371002197,3838B326,random_prior
232,116,37,True,244,2,116,and_resource_nmcts,random-prior:1004,6,9,truth_n6_2,3,1004,136.1,,25,0.43034887313842773,D261A7AB3AA2E4F9,random_prior
258,140,37,True,262,2,110,and_affine_nmcts,random-prior:1004,6,9,truth_n6_3,3,1004,161.35,,26,0.08935713768005371,CE177B4E0837B8A3,random_prior
90,44,17,True,94,1,44,and_pareto_resource_nmcts,random-prior:1004,5,7,truth_n5_57,2,1004,53.449999999999996,,11,3.899158000946045,ECE66FA2,random_prior
101,44,11,True,103,1,51,and_pareto_resource_nmcts,random-prior:1004,5,7,truth_n5_56,2,1004,54.095,,12,4.36639404296875,FD5166E6,random_prior
272,136,34,True,280,2,128,and_affine_nmcts,random-prior:1004,6,9,truth_n6_4,3,1004,158.35999999999999,,28,0.06722092628479004,66B2BC5B50C187FC,random_prior
218,116,37,True,222,2,96,and_resource_nmcts,random-prior:1004,6,9,truth_n6_3,3,1004,135.01000000000002,,26,0.3771538734436035,CE177B4E0837B8A3,random_prior
243,120,34,True,255,2,115,and_resource_nmcts,random-prior:1004,6,9,truth_n6_4,3,1004,140.695,,28,0.3526008129119873,66B2BC5B50C187FC,random_prior
246,124,34,True,252,2,114,and_affine_nmcts,random-prior:1004,6,9,truth_n6_5,3,1004,144.76,,24,0.08306407928466797,10F1BC81448AAA9E,random_prior
90,44,17,True,97,1,49,and_pareto_resource_nmcts,random-prior:1004,5,7,truth_n5_59,2,1004,53.545,,15,3.8740580081939697,B02B61C4,random_prior
246,124,34,True,252,2,114,and_resource_nmcts,random-prior:1004,6,9,truth_n6_5,3,1004,144.76,,24,0.40088510513305664,10F1BC81448AAA9E,random_prior
205,96,33,True,216,2,104,and_affine_nmcts,random-prior:1004,6,9,truth_n6_6,3,1004,114.48,,23,0.09515595436096191,E9C349E03602F8AC,random_prior
86,44,19,True,90,1,42,and_pareto_resource_nmcts,random-prior:1004,5,7,truth_n5_60,2,1004,53.21,,12,3.866935968399048,8E944239,random_prior
205,96,33,True,216,2,104,and_resource_nmcts,random-prior:1004,6,9,truth_n6_6,3,1004,114.48,,23,0.4098029136657715,E9C349E03602F8AC,random_prior
230,108,29,True,237,2,111,and_affine_nmcts,random-prior:1004,6,9,truth_n6_7,3,1004,127.865,,25,0.052778005599975586,9132B63EF16287E4,random_prior
81,36,21,True,89,1,45,and_pareto_resource_nmcts,random-prior:1004,5,7,truth_n5_62,2,1004,45.025000000000006,,10,3.903917074203491,AF42E12F,random_prior
230,108,29,True,237,2,111,and_resource_nmcts,random-prior:1004,6,9,truth_n6_7,3,1004,127.865,,25,0.2974867820739746,9132B63EF16287E4,random_prior
254,124,31,True,254,2,114,and_affine_nmcts,random-prior:1004,6,9,truth_n6_8,3,1004,145.10999999999999,,27,0.0726621150970459,B7C93ACFE059A0EE,random_prior
254,124,31,True,254,2,114,and_resource_nmcts,random-prior:1004,6,9,truth_n6_8,3,1004,145.10999999999999,,27,0.3459310531616211,B7C93ACFE059A0EE,random_prior
108,48,14,True,117,1,61,and_pareto_resource_nmcts,random-prior:1004,5,7,truth_n5_63,2,1004,58.685,,14,4.346513748168945,5304317F,random_prior
242,128,30,True,255,2,119,and_affine_nmcts,random-prior:1004,6,9,truth_n6_9,3,1004,148.695,,25,0.059422969818115234,366EB16F508EBAD7,random_prior
242,128,30,True,255,2,119,and_resource_nmcts,random-prior:1004,6,9,truth_n6_9,3,1004,148.695,,25,0.3398439884185791,366EB16F508EBAD7,random_prior
200,100,29,True,207,2,95,and_pareto_resource_nmcts,random-prior:1004,6,9,truth_n6_0,4,1004,120.055,,27,5.7432568073272705,C4B032CCD7C524A5,random_prior
255,128,36,True,267,2,123,and_affine_nmcts,random-prior:1004,6,9,truth_n6_10,3,1004,149.43499999999997,,23,0.10353207588195801,7FCD9EB1A7CAD415,random_prior
242,124,36,True,245,2,107,and_resource_nmcts,random-prior:1004,6,9,truth_n6_10,3,1004,144.425,,33,0.4393460750579834,7FCD9EB1A7CAD415,random_prior
212,108,37,True,216,2,96,and_pareto_resource_nmcts,random-prior:1004,6,9,truth_n6_3,3,1004,126.67999999999999,,26,6.830271005630493,CE177B4E0837B8A3,random_prior
295,148,37,True,307,2,141,and_affine_nmcts,random-prior:1004,6,9,truth_n6_11,3,1004,171.815,,28,0.12430071830749512,E27A984D654821D0,random_prior
229,120,36,True,236,2,104,and_pareto_resource_nmcts,random-prior:1004,6,9,truth_n6_1,4,1004,141.73999999999998,,30,8.451635837554932,E51F30DC6A7EE39,random_prior
222,112,34,True,233,2,105,and_pareto_resource_nmcts,random-prior:1004,6,9,truth_n6_4,3,1004,131.425,,29,7.012844085693359,66B2BC5B50C187FC,random_prior
238,120,29,True,239,1,103,and_affine_nmcts,random-prior:1004,6,8,truth_n6_12,2,1004,138.13500000000002,,29,0.05774188041687012,A491F0B2EA1FCA65,random_prior
262,136,37,True,268,2,116,and_resource_nmcts,random-prior:1004,6,9,truth_n6_11,3,1004,157.66,,29,0.4783949851989746,E27A984D654821D0,random_prior
213,112,37,True,220,2,98,and_pareto_resource_nmcts,random-prior:1004,6,9,truth_n6_2,4,1004,132.8,,26,7.861282110214233,D261A7AB3AA2E4F9,random_prior
219,112,29,True,228,2,104,and_resource_nmcts,random-prior:1004,6,9,truth_n6_12,3,1004,131.22000000000003,,29,0.28310132026672363,A491F0B2EA1FCA65,random_prior
292,144,38,True,297,2,135,and_affine_nmcts,random-prior:1004,6,9,truth_n6_13,3,1004,167.485,,32,0.08643126487731934,24933B83757750A9,random_prior
183,96,29,True,191,2,87,and_pareto_resource_nmcts,random-prior:1004,6,9,truth_n6_7,4,1004,115.05499999999999,,23,6.050079107284546,9132B63EF16287E4,random_prior
223,120,34,True,229,2,99,and_affine_nmcts,random-prior:1004,6,9,truth_n6_14,3,1004,139.345,,23,0.07246708869934082,23BED01D43CF2FDE,random_prior
251,124,38,True,257,2,113,and_resource_nmcts,random-prior:1004,6,9,truth_n6_13,3,1004,145.02499999999998,,29,0.40140795707702637,24933B83757750A9,random_prior
201,100,34,True,206,2,92,and_resource_nmcts,random-prior:1004,6,9,truth_n6_14,3,1004,118.05000000000001,,24,0.3126969337463379,23BED01D43CF2FDE,random_prior
249,128,29,True,249,2,109,and_affine_nmcts,random-prior:1004,6,9,truth_n6_15,3,1004,148.78500000000003,,24,0.05729532241821289,BEB799193F22FAF8,random_prior
213,108,34,True,223,2,101,and_pareto_resource_nmcts,random-prior:1004,6,9,truth_n6_5,3,1004,126.875,,25,7.69674015045166,10F1BC81448AAA9E,random_prior
228,120,29,True,235,2,103,and_resource_nmcts,random-prior:1004,6,9,truth_n6_15,3,1004,139.675,,27,0.31096506118774414,BEB799193F22FAF8,random_prior
220,112,31,True,228,2,102,and_pareto_resource_nmcts,random-prior:1004,6,9,truth_n6_8,4,1004,133.24,,29,6.33818507194519,B7C93ACFE059A0EE,random_prior
261,128,35,True,273,2,127,and_affine_nmcts,random-prior:1004,6,9,truth_n6_16,3,1004,149.805,,25,0.06898808479309082,89FA6A688FB5D27B,random_prior
205,96,33,True,216,2,104,and_pareto_resource_nmcts,random-prior:1004,6,9,truth_n6_6,3,1004,114.48,,23,7.650093078613281,E9C349E03602F8AC,random_prior
224,116,31,True,227,2,97,and_affine_nmcts,random-prior:1004,6,9,truth_n6_17,3,1004,135.335,,24,0.059758901596069336,BF3C4C06434308BC,random_prior
234,120,35,True,236,2,102,and_resource_nmcts,random-prior:1004,6,9,truth_n6_16,3,1004,139.92000000000002,,28,0.373582124710083,89FA6A688FB5D27B,random_prior
202,104,31,True,205,2,89,and_resource_nmcts,random-prior:1004,6,9,truth_n6_17,3,1004,122.045,,24,0.3075129985809326,BF3C4C06434308BC,random_prior
257,128,34,True,268,2,124,and_affine_nmcts,random-prior:1004,6,9,truth_n6_18,3,1004,149.54000000000002,,26,0.13202404975891113,6DADD6C795A76D79,random_prior
216,108,34,True,223,2,99,and_resource_nmcts,random-prior:1004,6,9,truth_n6_18,3,1004,126.975,,26,0.4253520965576172,6DADD6C795A76D79,random_prior
232,112,30,True,245,1,117,and_pareto_resource_nmcts,random-prior:1004,6,8,truth_n6_9,2,1004,130.125,,25,7.193169832229614,366EB16F508EBAD7,random_prior
226,112,33,True,234,2,108,and_affine_nmcts,random-prior:1004,6,9,truth_n6_19,3,1004,131.63,,21,0.07493233680725098,956269F0E5D7B875,random_prior
226,112,33,True,234,2,108,and_resource_nmcts,random-prior:1004,6,9,truth_n6_19,3,1004,131.63,,21,0.35977602005004883,956269F0E5D7B875,random_prior
209,108,36,True,213,2,95,and_pareto_resource_nmcts,random-prior:1004,6,9,truth_n6_10,3,1004,126.505,,29,7.852944850921631,7FCD9EB1A7CAD415,random_prior
251,128,30,True,264,2,124,and_affine_nmcts,random-prior:1004,6,9,truth_n6_20,3,1004,149.24,,27,0.0747227668762207,5CABCC97663F1C97,random_prior
178,92,29,True,185,1,85,and_pareto_resource_nmcts,random-prior:1004,6,8,truth_n6_12,3,1004,108.745,,28,5.434701919555664,A491F0B2EA1FCA65,random_prior
246,124,30,True,251,2,109,and_resource_nmcts,random-prior:1004,6,9,truth_n6_20,3,1004,144.695,,27,0.36898088455200195,5CABCC97663F1C97,random_prior
295,152,35,True,295,2,129,and_affine_nmcts,random-prior:1004,6,9,truth_n6_21,3,1004,175.51500000000001,,30,0.10254597663879395,FF50BDE4382567B8,random_prior
165,80,34,True,171,2,81,and_pareto_resource_nmcts,random-prior:1004,6,9,truth_n6_14,4,1004,97.975,,23,5.205455780029297,23BED01D43CF2FDE,random_prior
263,136,35,True,272,2,120,and_resource_nmcts,random-prior:1004,6,9,truth_n6_21,3,1004,157.8,,29,0.4538428783416748,FF50BDE4382567B8,random_prior
291,148,34,True,295,2,131,and_affine_nmcts,random-prior:1004,6,9,truth_n6_22,4,1004,173.375,,28,0.08456993103027344,2369B584FF5E9FF0,random_prior
271,140,34,True,280,2,124,and_resource_nmcts,random-prior:1004,6,9,truth_n6_22,3,1004,162.28,,33,0.41301822662353516,2369B584FF5E9FF0,random_prior
211,108,29,True,215,2,95,and_pareto_resource_nmcts,random-prior:1004,6,9,truth_n6_15,3,1004,126.615,,25,6.118104696273804,BEB799193F22FAF8,random_prior
250,128,24,True,250,2,104,and_affine_nmcts,random-prior:1004,6,9,truth_n6_23,3,1004,148.79,,24,0.05519413948059082,7E570DDF827050A8,random_prior
224,112,38,True,236,2,108,and_pareto_resource_nmcts,random-prior:1004,6,9,truth_n6_13,3,1004,131.58,,30,7.357227087020874,24933B83757750A9,random_prior
219,112,24,True,226,2,100,and_resource_nmcts,random-prior:1004,6,9,truth_n6_23,3,1004,131.15,,27,0.2768397331237793,7E570DDF827050A8,random_prior
281,144,37,True,285,2,127,and_affine_nmcts,random-prior:1004,6,9,truth_n6_24,3,1004,166.78500000000003,,28,0.09671998023986816,C17AF08A1745D6D8,random_prior
195,92,31,True,201,2,89,and_pareto_resource_nmcts,random-prior:1004,6,9,truth_n6_17,4,1004,111.705,,23,6.142081022262573,BF3C4C06434308BC,random_prior
253,132,37,True,261,2,113,and_resource_nmcts,random-prior:1004,6,9,truth_n6_24,3,1004,153.165,,26,0.440356969833374,C17AF08A1745D6D8,random_prior
236,128,31,True,240,1,102,and_affine_nmcts,random-prior:1004,6,8,truth_n6_25,2,1004,146.06,,25,0.06372785568237305,DC713D960C0FD195,random_prior
216,112,37,True,226,2,102,and_pareto_resource_nmcts,random-prior:1004,6,9,truth_n6_11,4,1004,133.05,,31,8.431716918945312,E27A984D654821D0,random_prior
205,108,31,True,212,2,94,and_resource_nmcts,random-prior:1004,6,9,truth_n6_25,3,1004,126.32,,26,0.3048219680786133,DC713D960C0FD195,random_prior
256,128,32,True,262,2,118,and_affine_nmcts,random-prior:1004,6,9,truth_n6_26,3,1004,149.35000000000002,,24,0.07251477241516113,27209BDF1C11F735,random_prior
173,84,34,True,179,2,83,and_pareto_resource_nmcts,random-prior:1004,6,9,truth_n6_18,3,1004,100.435,,23,6.338968753814697,6DADD6C795A76D79,random_prior
194,96,35,True,199,2,91,and_pareto_resource_nmcts,random-prior:1004,6,9,truth_n6_16,4,1004,115.655,,29,7.462066888809204,89FA6A688FB5D27B,random_prior
256,128,36,True,264,2,120,and_affine_nmcts,random-prior:1004,6,9,truth_n6_27,3,1004,149.4,,23,0.09177803993225098,28F49481A0A04DC4,random_prior
232,120,32,True,238,2,104,and_resource_nmcts,random-prior:1004,6,9,truth_n6_26,3,1004,139.89,,24,0.3560159206390381,27209BDF1C11F735,random_prior
216,116,36,True,227,2,101,and_resource_nmcts,random-prior:1004,6,9,truth_n6_27,3,1004,135.05499999999998,,27,0.3853580951690674,28F49481A0A04DC4,random_prior
222,108,29,True,229,2,107,and_affine_nmcts,random-prior:1004,6,9,truth_n6_28,3,1004,127.38499999999999,,24,0.06757593154907227,AE340454CAC5B68C,random_prior
222,108,29,True,229,2,107,and_resource_nmcts,random-prior:1004,6,9,truth_n6_28,3,1004,127.38499999999999,,24,0.30890703201293945,AE340454CAC5B68C,random_prior
209,104,33,True,215,2,101,and_pareto_resource_nmcts,random-prior:1004,6,9,truth_n6_19,3,1004,122.595,,32,6.773800849914551,956269F0E5D7B875,random_prior
231,112,25,True,241,2,113,and_affine_nmcts,random-prior:1004,6,9,truth_n6_29,3,1004,131.98499999999999,,23,0.07950115203857422,98AE43346C12ACE8,random_prior
211,108,25,True,215,2,95,and_resource_nmcts,random-prior:1004,6,9,truth_n6_29,3,1004,126.615,,25,0.30876588821411133,98AE43346C12ACE8,random_prior
203,104,30,True,208,2,92,and_pareto_resource_nmcts,random-prior:1004,6,9,truth_n6_20,4,1004,124.16000000000001,,28,7.385596990585327,5CABCC97663F1C97,random_prior
241,120,28,True,245,2,109,and_affine_nmcts,random-prior:1004,6,9,truth_n6_30,3,1004,140.405,,30,0.09141206741333008,62801C4510435A10,random_prior
203,100,24,True,208,2,94,and_pareto_resource_nmcts,random-prior:1004,6,9,truth_n6_23,3,1004,118.18,,26,5.417095899581909,7E570DDF827050A8,random_prior
217,108,28,True,222,2,98,and_resource_nmcts,random-prior:1004,6,9,truth_n6_30,4,1004,128.99,,26,0.36038780212402344,62801C4510435A10,random_prior
258,128,29,True,258,1,110,and_affine_nmcts,random-prior:1004,6,8,truth_n6_31,2,1004,147.29,,29,0.05283999443054199,988C24C961B1CD22,random_prior
236,124,29,True,240,2,104,and_resource_nmcts,random-prior:1004,6,9,truth_n6_31,3,1004,144.07999999999998,,26,0.2846357822418213,988C24C961B1CD22,random_prior
168,88,31,True,178,2,82,and_pareto_resource_nmcts,random-prior:1004,6,9,truth_n6_25,4,1004,106.21,,23,5.497669696807861,DC713D960C0FD195,random_prior
3,0,3,True,3,0,3,and_affine_nmcts,random-prior:1005,3,4,parity_n3,0,1005,0.19499999999999998,,3,0.001646280288696289,96,random_prior
3,0,3,True,3,0,3,and_resource_nmcts,random-prior:1005,3,4,parity_n3,0,1005,0.19499999999999998,,3,0.002641916275024414,96,random_prior
3,0,3,True,3,0,3,and_pareto_resource_nmcts,random-prior:1005,3,4,parity_n3,0,1005,0.19499999999999998,,3,0.019416093826293945,96,random_prior
12,4,3,True,12,0,8,and_affine_nmcts,random-prior:1005,3,4,majority_n3,0,1005,4.74,,2,0.0019478797912597656,E8,random_prior
12,4,3,True,12,0,8,and_resource_nmcts,random-prior:1005,3,4,majority_n3,0,1005,4.74,,2,0.003568887710571289,E8,random_prior
12,4,3,True,12,0,8,and_pareto_resource_nmcts,random-prior:1005,3,4,majority_n3,0,1005,4.74,,2,0.030488967895507812,E8,random_prior
12,4,3,True,12,0,8,and_affine_nmcts,random-prior:1005,3,4,threshold2_n3,0,1005,4.74,,2,0.0018908977508544922,E8,random_prior
12,4,3,True,12,0,8,and_resource_nmcts,random-prior:1005,3,4,threshold2_n3,0,1005,4.74,,2,0.003345966339111328,E8,random_prior
12,4,3,True,12,0,8,and_pareto_resource_nmcts,random-prior:1005,3,4,threshold2_n3,0,1005,4.74,,2,0.02994084358215332,E8,random_prior
4,0,4,True,4,0,4,and_affine_nmcts,random-prior:1005,4,5,parity_n4,0,1005,0.26,,4,0.00226593017578125,6996,random_prior
4,0,4,True,4,0,4,and_resource_nmcts,random-prior:1005,4,5,parity_n4,0,1005,0.26,,4,0.0046689510345458984,6996,random_prior
233,116,35,True,244,2,110,and_pareto_resource_nmcts,random-prior:1004,6,9,truth_n6_21,3,1004,136.07999999999998,,26,8.102148056030273,FF50BDE4382567B8,random_prior
4,0,4,True,4,0,4,and_pareto_resource_nmcts,random-prior:1005,4,5,parity_n4,0,1005,0.26,,4,0.038703203201293945,6996,random_prior
49,24,5,True,58,1,32,and_affine_nmcts,random-prior:1005,4,6,majority_n4,2,1005,31.150000000000002,,8,0.08488202095031738,E880,random_prior
49,24,5,True,58,1,32,and_resource_nmcts,random-prior:1005,4,6,majority_n4,2,1005,31.150000000000002,,8,0.1040799617767334,E880,random_prior
49,24,7,True,51,1,25,and_affine_nmcts,random-prior:1005,4,6,threshold2_n4,2,1005,30.975,,7,0.07435417175292969,FEE8,random_prior
49,24,7,True,49,1,23,and_resource_nmcts,random-prior:1005,4,6,threshold2_n4,2,1005,30.925,,7,0.09186577796936035,FEE8,random_prior
227,116,34,True,237,2,107,and_pareto_resource_nmcts,random-prior:1004,6,9,truth_n6_22,3,1004,135.70499999999998,,29,7.91088604927063,2369B584FF5E9FF0,random_prior
5,0,5,True,5,0,5,and_affine_nmcts,random-prior:1005,5,6,parity_n5,0,1005,0.325,,5,0.002937793731689453,96696996,random_prior
5,0,5,True,5,0,5,and_resource_nmcts,random-prior:1005,5,6,parity_n5,0,1005,0.325,,5,0.010664224624633789,96696996,random_prior
49,24,5,True,58,1,32,and_pareto_resource_nmcts,random-prior:1005,4,6,majority_n4,2,1005,31.150000000000002,,8,0.7131557464599609,E880,random_prior
5,0,5,True,5,0,5,and_pareto_resource_nmcts,random-prior:1005,5,6,parity_n5,0,1005,0.325,,5,0.08897614479064941,96696996,random_prior
70,32,15,True,70,1,34,and_affine_nmcts,random-prior:1005,5,7,majority_n5,2,1005,40.19,,6,0.12983083724975586,FEE8E880,random_prior
49,24,7,True,49,1,23,and_pareto_resource_nmcts,random-prior:1005,4,6,threshold2_n4,2,1005,30.925,,7,0.6547081470489502,FEE8,random_prior
70,32,15,True,70,1,34,and_resource_nmcts,random-prior:1005,5,7,majority_n5,2,1005,40.19,,6,0.2414999008178711,FEE8E880,random_prior
161,88,29,True,165,2,75,and_pareto_resource_nmcts,random-prior:1004,6,9,truth_n6_28,3,1004,103.66499999999999,,23,5.55417275428772,AE340454CAC5B68C,random_prior
78,40,15,True,89,1,43,and_affine_nmcts,random-prior:1005,5,7,threshold2_n5,2,1005,48.885,,6,0.48393821716308594,FFFEFEE8,random_prior
6,0,6,True,6,0,6,and_affine_nmcts,random-prior:1005,6,7,parity_n6,0,1005,0.38999999999999996,,6,0.0008709430694580078,6996966996696996,random_prior
6,0,6,True,6,0,6,and_resource_nmcts,random-prior:1005,6,7,parity_n6,0,1005,0.38999999999999996,,6,0.037397146224975586,6996966996696996,random_prior
155,76,36,True,161,2,73,and_pareto_resource_nmcts,random-prior:1004,6,9,truth_n6_27,3,1004,91.34500000000001,,19,6.552343845367432,28F49481A0A04DC4,random_prior
219,108,15,True,219,1,87,and_affine_nmcts,random-prior:1005,6,8,majority_n6,2,1005,124.915,,15,0.06066179275512695,FEE8E880E8808000,random_prior
78,40,15,True,89,1,43,and_resource_nmcts,random-prior:1005,5,7,threshold2_n5,2,1005,48.885,,6,0.5623550415039062,FFFEFEE8,random_prior
214,108,32,True,220,2,98,and_pareto_resource_nmcts,random-prior:1004,6,9,truth_n6_26,3,1004,126.84,,24,6.904820919036865,27209BDF1C11F735,random_prior
6,0,6,True,6,0,6,and_pareto_resource_nmcts,random-prior:1005,6,7,parity_n6,0,1005,0.38999999999999996,,6,0.3028538227081299,6996966996696996,random_prior
225,132,35,True,238,1,100,and_affine_nmcts,random-prior:1005,6,8,threshold3_n6,2,1005,149.57,,16,0.17239809036254883,FFFEFEE8FEE8E880,random_prior
184,96,25,True,190,1,84,and_pareto_resource_nmcts,random-prior:1004,6,8,truth_n6_29,3,1004,113.05,,22,5.33204197883606,98AE43346C12ACE8,random_prior
67,36,9,True,67,1,29,and_affine_nmcts,random-prior:1005,6,8,mux_2_4,1,1005,41.975,,9,0.0036771297454833984,FEDCBA9876543210,random_prior
65,32,9,True,71,1,37,and_resource_nmcts,random-prior:1005,6,8,mux_2_4,1,1005,38.035,,11,0.027084827423095703,FEDCBA9876543210,random_prior
183,104,15,True,183,2,73,and_resource_nmcts,random-prior:1005,6,9,majority_n6,3,1005,120.795,,15,0.3322591781616211,FEE8E880E8808000,random_prior
31,16,3,True,31,1,13,and_affine_nmcts,random-prior:1005,4,6,adder_carry_w2,1,1005,19.834999999999997,,3,0.03323984146118164,EC80,random_prior
25,12,3,True,30,1,18,and_resource_nmcts,random-prior:1005,4,6,adder_carry_w2,2,1005,17.63,,6,0.0410921573638916,EC80,random_prior
231,116,37,True,237,2,107,and_pareto_resource_nmcts,random-prior:1004,6,9,truth_n6_24,3,1004,135.86499999999998,,31,8.298955917358398,C17AF08A1745D6D8,random_prior
97,48,7,True,97,1,39,and_affine_nmcts,random-prior:1005,6,8,adder_carry_w3,2,1005,57.725,,7,0.013300895690917969,FEFCF8F0E0C08000,random_prior
60,32,7,True,60,2,26,and_resource_nmcts,random-prior:1005,6,9,adder_carry_w3,3,1005,41.559999999999995,,7,0.09141707420349121,FEFCF8F0E0C08000,random_prior
65,32,9,True,71,1,37,and_pareto_resource_nmcts,random-prior:1005,6,8,mux_2_4,1,1005,38.035,,11,0.3666858673095703,FEDCBA9876543210,random_prior
14,8,2,True,14,0,6,and_affine_nmcts,random-prior:1005,4,5,mul_w2_bit1,0,1005,8.830000000000002,,2,0.002825021743774414,6AC0,random_prior
14,8,2,True,14,0,6,and_resource_nmcts,random-prior:1005,4,5,mul_w2_bit1,0,1005,8.830000000000002,,2,0.005011320114135742,6AC0,random_prior
25,12,3,True,30,1,18,and_pareto_resource_nmcts,random-prior:1005,4,6,adder_carry_w2,2,1005,17.63,,6,0.2967360019683838,EC80,random_prior
38,20,4,True,38,1,16,and_affine_nmcts,random-prior:1005,6,8,mul_w3_bit2,2,1005,26.25,,4,0.00397801399230957,1E665AAAB4CCF000,random_prior
38,20,4,True,38,1,16,and_resource_nmcts,random-prior:1005,6,8,mul_w3_bit2,2,1005,26.25,,4,0.02463078498840332,1E665AAAB4CCF000,random_prior
14,8,2,True,14,0,6,and_pareto_resource_nmcts,random-prior:1005,4,5,mul_w2_bit1,0,1005,8.830000000000002,,2,0.04046201705932617,6AC0,random_prior
31,16,9,True,33,0,17,and_affine_nmcts,random-prior:1005,4,5,truth_n4_0,1,1005,19.905,,5,0.02957320213317871,A3B1,random_prior
31,16,9,True,33,0,17,and_resource_nmcts,random-prior:1005,4,5,truth_n4_0,1,1005,19.905,,5,0.03770327568054199,A3B1,random_prior
38,20,4,True,38,1,16,and_pareto_resource_nmcts,random-prior:1005,6,8,mul_w3_bit2,2,1005,26.25,,4,0.31877899169921875,1E665AAAB4CCF000,random_prior
