correct,cost,func_id,method,n,preset,steps,time_s,truth_table_hex
True,17,51,xor_beam_best,3,main,6,0.000627,34
True,20,51,pv_greedy,3,main,2,0.000197,34
True,20,51,pv_greedy_lookahead,3,main,2,0.000167,34
True,20,51,pv_mcts,3,main,2,0.000616,34
True,9,52,sshr_h,3,main,8,0.000023,35
True,12,52,sshr_h_literal,3,main,8,0.000021,35
True,12,52,beam,3,main,8,0.000252,35
True,12,52,mcts_rollout,3,main,8,0.001331,35
True,9,52,xor_beam_rule,3,main,8,0.000305,35
True,9,52,xor_beam_v2,3,main,8,0.000691,35
True,9,52,xor_beam_best,3,main,8,0.000835,35
True,12,52,pv_greedy,3,main,2,0.000182,35
True,12,52,pv_greedy_lookahead,3,main,2,0.000188,35
True,12,52,pv_mcts,3,main,2,0.000758,35
True,7,53,sshr_h,3,main,8,0.000015,36
True,14,53,sshr_h_literal,3,main,8,0.000017,36
True,14,53,beam,3,main,8,0.000244,36
True,14,53,mcts_rollout,3,main,8,0.001257,36
True,7,53,xor_beam_rule,3,main,8,0.000228,36
True,7,53,xor_beam_v2,3,main,8,0.000538,36
True,7,53,xor_beam_best,3,main,8,0.000852,36
True,14,53,pv_greedy,3,main,2,0.000169,36
True,14,53,pv_greedy_lookahead,3,main,2,0.000177,36
True,14,53,pv_mcts,3,main,2,0.000784,36
True,18,54,sshr_h,3,main,11,0.000022,37
True,15,54,sshr_h_literal,3,main,8,0.000025,37
True,15,54,beam,3,main,8,0.000154,37
True,15,54,mcts_rollout,3,main,8,0.001377,37
True,15,54,xor_beam_rule,3,main,8,0.000540,37
True,15,54,xor_beam_v2,3,main,8,0.000983,37
True,15,54,xor_beam_best,3,main,8,0.001329,37
True,15,54,pv_greedy,3,main,2,0.000169,37
True,15,54,pv_greedy_lookahead,3,main,2,0.000214,37
True,15,54,pv_mcts,3,main,2,0.000877,37
True,17,55,sshr_h,3,main,8,0.000017,38
True,24,55,sshr_h_literal,3,main,10,0.000014,38
True,20,55,beam,3,main,6,0.000239,38
True,20,55,mcts_rollout,3,main,6,0.000888,38
True,17,55,xor_beam_rule,3,main,8,0.000136,38
True,17,55,xor_beam_v2,3,main,8,0.000328,38
True,17,55,xor_beam_best,3,main,8,0.000655,38
True,20,55,pv_greedy,3,main,2,0.000215,38
True,20,55,pv_greedy_lookahead,3,main,2,0.000167,38
True,20,55,pv_mcts,3,main,2,0.000698,38
True,7,56,sshr_h,3,main,6,0.000023,39
True,14,56,sshr_h_literal,3,main,10,0.000023,39
True,14,56,beam,3,main,8,0.000244,39
True,14,56,mcts_rollout,3,main,8,0.001304,39
True,7,56,xor_beam_rule,3,main,6,0.000234,39
True,7,56,xor_beam_v2,3,main,6,0.000535,39
True,7,56,xor_beam_best,3,main,6,0.000873,39
True,14,56,pv_greedy,3,main,2,0.000157,39
True,14,56,pv_greedy_lookahead,3,main,2,0.000174,39
True,14,56,pv_mcts,3,main,2,0.000771,39
True,9,57,sshr_h,3,main,10,0.000017,3A
True,12,57,sshr_h_literal,3,main,6,0.000017,3A
True,12,57,beam,3,main,6,0.000275,3A
True,12,57,mcts_rollout,3,main,6,0.001218,3A
True,9,57,xor_beam_rule,3,main,10,0.000251,3A
True,9,57,xor_beam_v2,3,main,10,0.000572,3A
True,9,57,xor_beam_best,3,main,10,0.000869,3A
True,12,57,pv_greedy,3,main,2,0.000159,3A
True,12,57,pv_greedy_lookahead,3,main,2,0.000175,3A
True,12,57,pv_mcts,3,main,2,0.000784,3A
True,18,58,sshr_h,3,main,9,0.000023,3B
True,15,58,sshr_h_literal,3,main,6,0.000025,3B
True,15,58,beam,3,main,6,0.000151,3B
True,15,58,mcts_rollout,3,main,6,0.001447,3B
True,15,58,xor_beam_rule,3,main,6,0.000521,3B
True,15,58,xor_beam_v2,3,main,6,0.000967,3B
True,15,58,xor_beam_best,3,main,6,0.001430,3B
True,15,58,pv_greedy,3,main,2,0.000175,3B
True,15,58,pv_greedy_lookahead,3,main,2,0.000205,3B
True,15,58,pv_mcts,3,main,2,0.000866,3B
True,3,59,sshr_h,3,main,3,0.000010,3C
True,3,59,sshr_h_literal,3,main,3,0.000017,3C
True,3,59,beam,3,main,3,0.000226,3C
True,3,59,mcts_rollout,3,main,3,0.000938,3C
True,3,59,xor_beam_rule,3,main,3,0.000130,3C
True,3,59,xor_beam_v2,3,main,3,0.000401,3C
True,3,59,xor_beam_best,3,main,3,0.000717,3C
True,3,59,pv_greedy,3,main,1,0.000161,3C
True,3,59,pv_greedy_lookahead,3,main,1,0.000181,3C
True,3,59,pv_mcts,3,main,1,0.000538,3C
True,16,60,sshr_h,3,main,13,0.000024,3D
True,17,60,sshr_h_literal,3,main,10,0.000027,3D
True,17,60,beam,3,main,10,0.000161,3D
True,17,60,mcts_rollout,3,main,10,0.001429,3D
True,17,60,xor_beam_rule,3,main,10,0.000500,3D
True,16,60,xor_beam_v2,3,main,13,0.000997,3D
True,17,60,xor_beam_best,3,main,10,0.001381,3D
True,17,60,pv_greedy,3,main,2,0.000214,3D
True,17,60,pv_greedy_lookahead,3,main,2,0.000228,3D
True,17,60,pv_mcts,3,main,2,0.001028,3D
True,16,61,sshr_h,3,main,11,0.000024,3E
True,17,61,sshr_h_literal,3,main,8,0.000034,3E
True,17,61,beam,3,main,8,0.000295,3E
True,17,61,mcts_rollout,3,main,8,0.001534,3E
True,17,61,xor_beam_rule,3,main,8,0.000507,3E
True,16,61,xor_beam_v2,3,main,11,0.000962,3E
True,17,61,xor_beam_best,3,main,8,0.001341,3E
True,17,61,pv_greedy,3,main,2,0.000159,3E
True,17,61,pv_greedy_lookahead,3,main,2,0.000198,3E
True,17,61,pv_mcts,3,main,2,0.000888,3E
True,6,62,sshr_h,3,main,2,0.000017,3F
True,7,62,sshr_h_literal,3,main,6,0.000043,3F
True,7,62,beam,3,main,6,0.000189,3F
True,7,62,mcts_rollout,3,main,6,0.001782,3F
True,6,62,xor_beam_rule,3,main,2,0.000602,3F
True,6,62,xor_beam_v2,3,main,2,0.001120,3F
True,6,62,xor_beam_best,3,main,2,0.002217,3F
True,7,62,pv_greedy,3,main,2,0.000165,3F
True,7,62,pv_greedy_lookahead,3,main,2,0.000221,3F
True,7,62,pv_mcts,3,main,2,0.001308,3F
True,14,63,sshr_h,3,main,3,0.000008,40
True,14,63,sshr_h_literal,3,main,3,0.000003,40
True,14,63,beam,3,main,3,0.000153,40
True,14,63,mcts_rollout,3,main,3,0.000436,40
True,14,63,xor_beam_rule,3,main,3,0.000023,40
True,14,63,xor_beam_v2,3,main,3,0.000079,40
True,14,63,xor_beam_best,3,main,3,0.000151,40
True,14,63,pv_greedy,3,main,1,0.000175,40
True,14,63,pv_greedy_lookahead,3,main,1,0.000197,40
True,14,63,pv_mcts,3,main,1,0.000279,40
True,8,64,sshr_h,3,main,7,0.000009,41
True,8,64,sshr_h_literal,3,main,7,0.000006,41
True,8,64,beam,3,main,7,0.000173,41
True,8,64,mcts_rollout,3,main,7,0.000610,41
True,8,64,xor_beam_rule,3,main,7,0.000047,41
True,8,64,xor_beam_v2,3,main,7,0.000189,41
True,8,64,xor_beam_best,3,main,7,0.000325,41
True,8,64,pv_greedy,3,main,1,0.000174,41
True,8,64,pv_greedy_lookahead,3,main,1,0.000196,41
True,8,64,pv_mcts,3,main,1,0.000298,41
True,10,65,sshr_h,3,main,5,0.000009,42
True,10,65,sshr_h_literal,3,main,5,0.000006,42
True,10,65,beam,3,main,5,0.000144,42
True,10,65,mcts_rollout,3,main,5,0.000514,42
True,10,65,xor_beam_rule,3,main,5,0.000039,42
True,10,65,xor_beam_v2,3,main,5,0.000158,42
True,10,65,xor_beam_best,3,main,5,0.000264,42
True,10,65,pv_greedy,3,main,1,0.000153,42
True,10,65,pv_greedy_lookahead,3,main,1,0.000153,42
True,10,65,pv_mcts,3,main,1,0.000296,42
True,17,66,sshr_h,3,main,6,0.000014,43
True,20,66,sshr_h_literal,3,main,8,0.000012,43
True,20,66,beam,3,main,8,0.000172,43
True,20,66,mcts_rollout,3,main,8,0.000828,43
True,17,66,xor_beam_rule,3,main,6,0.000134,43
True,17,66,xor_beam_v2,3,main,6,0.000358,43
True,17,66,xor_beam_best,3,main,6,0.000598,43
True,20,66,pv_greedy,3,main,2,0.000155,43
True,20,66,pv_greedy_lookahead,3,main,2,0.000161,43
True,20,66,pv_mcts,3,main,2,0.000596,43
True,6,67,sshr_h,3,main,3,0.000008,44
True,6,67,sshr_h_literal,3,main,3,0.000005,44
True,6,67,beam,3,main,3,0.000142,44
True,6,67,mcts_rollout,3,main,3,0.000524,44
True,6,67,xor_beam_rule,3,main,3,0.000039,44
True,6,67,xor_beam_v2,3,main,3,0.000168,44
True,6,67,xor_beam_best,3,main,3,0.000270,44
True,6,67,pv_greedy,3,main,1,0.000169,44
True,6,67,pv_greedy_lookahead,3,main,1,0.000155,44
True,6,67,pv_mcts,3,main,1,0.000293,44
True,15,68,sshr_h,3,main,8,0.000015,45
True,20,68,sshr_h_literal,3,main,8,0.000011,45
True,20,68,beam,3,main,8,0.000173,45
True,20,68,mcts_rollout,3,main,8,0.000888,45
True,15,68,xor_beam_rule,3,main,8,0.000133,45
True,15,68,xor_beam_v2,3,main,8,0.000332,45
True,15,68,xor_beam_best,3,main,8,0.000597,45
True,20,68,pv_greedy,3,main,2,0.000163,45
True,20,68,pv_greedy_lookahead,3,main,2,0.000179,45
True,20,68,pv_mcts,3,main,2,0.000543,45
True,17,69,sshr_h,3,main,6,0.000015,46
True,22,69,sshr_h_literal,3,main,8,0.000011,46
True,20,69,beam,3,main,8,0.000184,46
True,20,69,mcts_rollout,3,main,8,0.000885,46
True,17,69,xor_beam_rule,3,main,6,0.000146,46
True,17,69,xor_beam_v2,3,main,6,0.000341,46
True,17,69,xor_beam_best,3,main,6,0.000579,46
True,20,69,pv_greedy,3,main,2,0.000179,46
True,20,69,pv_greedy_lookahead,3,main,2,0.000176,46
True,20,69,pv_mcts,3,main,2,0.000554,46
True,9,70,sshr_h,3,main,6,0.000019,47
True,12,70,sshr_h_literal,3,main,8,0.000022,47
True,12,70,beam,3,main,8,0.000228,47
True,12,70,mcts_rollout,3,main,8,0.001219,47
True,9,70,xor_beam_rule,3,main,6,0.000284,47
True,9,70,xor_beam_v2,3,main,6,0.000704,47
True,9,70,xor_beam_best,3,main,6,0.001086,47
True,12,70,pv_greedy,3,main,2,0.000204,47
True,12,70,pv_greedy_lookahead,3,main,2,0.000206,47
True,12,70,pv_mcts,3,main,2,0.000779,47
True,8,71,sshr_h,3,main,3,0.000009,48
True,8,71,sshr_h_literal,3,main,3,0.000007,48
True,8,71,beam,3,main,3,0.000163,48
True,8,71,mcts_rollout,3,main,3,0.000601,48
True,8,71,xor_beam_rule,3,main,3,0.000041,48
True,8,71,xor_beam_v2,3,main,3,0.000164,48
True,8,71,xor_beam_best,3,main,3,0.000264,48
True,8,71,pv_greedy,3,main,1,0.000241,48
True,8,71,pv_greedy_lookahead,3,main,1,0.000156,48
True,8,71,pv_mcts,3,main,1,0.000302,48
True,22,72,sshr_h,3,main,10,0.000015,49
True,22,72,sshr_h_literal,3,main,10,0.000011,49
True,22,72,beam,3,main,10,0.000179,49
True,22,72,mcts_rollout,3,main,10,0.000831,49
True,22,72,xor_beam_rule,3,main,10,0.000132,49
True,22,72,xor_beam_v2,3,main,10,0.000316,49
True,22,72,xor_beam_best,3,main,10,0.000389,49
True,22,72,pv_greedy,3,main,2,0.000156,49
True,22,72,pv_greedy_lookahead,3,main,2,0.000172,49
True,22,72,pv_mcts,3,main,2,0.000544,49
True,17,73,sshr_h,3,main,8,0.000016,4A
True,20,73,sshr_h_literal,3,main,6,0.000011,4A
True,20,73,beam,3,main,6,0.000176,4A
True,20,73,mcts_rollout,3,main,6,0.000846,4A
True,17,73,xor_beam_rule,3,main,8,0.000133,4A
True,17,73,xor_beam_v2,3,main,8,0.000319,4A
True,17,73,xor_beam_best,3,main,8,0.000565,4A
True,20,73,pv_greedy,3,main,2,0.000200,4A
True,20,73,pv_greedy_lookahead,3,main,2,0.000164,4A
True,20,73,pv_mcts,3,main,2,0.000555,4A
True,7,74,sshr_h,3,main,6,0.000016,4B
True,14,74,sshr_h_literal,3,main,8,0.000018,4B
True,14,74,beam,3,main,8,0.000200,4B
True,14,74,mcts_rollout,3,main,8,0.001154,4B
True,7,74,xor_beam_rule,3,main,6,0.000285,4B
True,7,74,xor_beam_v2,3,main,6,0.000500,4B
True,7,74,xor_beam_best,3,main,6,0.000820,4B
True,14,74,pv_greedy,3,main,2,0.000156,4B
True,14,74,pv_greedy_lookahead,3,main,2,0.000189,4B
True,14,74,pv_mcts,3,main,2,0.000742,4B
True,15,75,sshr_h,3,main,2,0.000016,4C
True,20,75,sshr_h_literal,3,main,6,0.000013,4C
True,20,75,beam,3,main,6,0.000197,4C
True,20,75,mcts_rollout,3,main,6,0.000889,4C
True,15,75,xor_beam_rule,3,main,2,0.000144,4C
True,15,75,xor_beam_v2,3,main,2,0.000319,4C
True,15,75,xor_beam_best,3,main,2,0.000569,4C
True,20,75,pv_greedy,3,main,2,0.000201,4C
True,20,75,pv_greedy_lookahead,3,main,2,0.000171,4C
True,20,75,pv_mcts,3,main,2,0.000544,4C
True,11,76,sshr_h,3,main,8,0.000016,4D
True,14,76,sshr_h_literal,3,main,8,0.000018,4D
True,14,76,beam,3,main,8,0.000198,4D
True,14,76,mcts_rollout,3,main,8,0.001148,4D
True,11,76,xor_beam_rule,3,main,8,0.000229,4D
True,11,76,xor_beam_v2,3,main,8,0.000522,4D
True,11,76,xor_beam_best,3,main,8,0.000813,4D
True,14,76,pv_greedy,3,main,2,0.000156,4D
True,14,76,pv_greedy_lookahead,3,main,2,0.000174,4D
True,14,76,pv_mcts,3,main,2,0.000747,4D
True,9,77,sshr_h,3,main,10,0.000018,4E
True,16,77,sshr_h_literal,3,main,8,0.000020,4E
True,12,77,beam,3,main,6,0.000226,4E
True,12,77,mcts_rollout,3,main,6,0.001220,4E
True,9,77,xor_beam_rule,3,main,10,0.000249,4E
True,9,77,xor_beam_v2,3,main,10,0.000556,4E
True,9,77,xor_beam_best,3,main,10,0.000856,4E
True,12,77,pv_greedy,3,main,2,0.000183,4E
True,12,77,pv_greedy_lookahead,3,main,2,0.000198,4E
True,12,77,pv_mcts,3,main,2,0.000756,4E
True,15,78,sshr_h,3,main,6,0.000017,4F
True,15,78,sshr_h_literal,3,main,6,0.000029,4F
True,15,78,beam,3,main,6,0.000169,4F
True,15,78,mcts_rollout,3,main,6,0.001574,4F
True,15,78,xor_beam_rule,3,main,6,0.000524,4F
True,15,78,xor_beam_v2,3,main,6,0.000954,4F
True,15,78,xor_beam_best,3,main,6,0.001389,4F
True,15,78,pv_greedy,3,main,2,0.000156,4F
True,15,78,pv_greedy_lookahead,3,main,2,0.000191,4F
True,15,78,pv_mcts,3,main,2,0.000939,4F
True,6,79,sshr_h,3,main,3,0.000008,50
True,6,79,sshr_h_literal,3,main,3,0.000006,50
True,6,79,beam,3,main,3,0.000141,50
True,6,79,mcts_rollout,3,main,3,0.000554,50
True,6,79,xor_beam_rule,3,main,3,0.000037,50
True,6,79,xor_beam_v2,3,main,3,0.000160,50
True,6,79,xor_beam_best,3,main,3,0.000269,50
True,6,79,pv_greedy,3,main,1,0.000157,50
True,6,79,pv_greedy_lookahead,3,main,1,0.000172,50
True,6,79,pv_mcts,3,main,1,0.000310,50
True,15,80,sshr_h,3,main,8,0.000015,51
True,20,80,sshr_h_literal,3,main,8,0.000011,51
True,20,80,beam,3,main,8,0.000173,51
True,20,80,mcts_rollout,3,main,8,0.000889,51
True,15,80,xor_beam_rule,3,main,8,0.000134,51
True,15,80,xor_beam_v2,3,main,8,0.000344,51
True,15,80,xor_beam_best,3,main,8,0.000591,51
True,20,80,pv_greedy,3,main,2,0.000170,51
True,20,80,pv_greedy_lookahead,3,main,2,0.000177,51
True,20,80,pv_mcts,3,main,2,0.000574,51
True,17,81,sshr_h,3,main,6,0.000015,52
True,22,81,sshr_h_literal,3,main,8,0.000011,52
True,20,81,beam,3,main,8,0.000177,52
True,20,81,mcts_rollout,3,main,8,0.000890,52
True,17,81,xor_beam_rule,3,main,6,0.000133,52
True,17,81,xor_beam_v2,3,main,6,0.000345,52
True,17,81,xor_beam_best,3,main,6,0.000646,52
True,20,81,pv_greedy,3,main,2,0.000253,52
True,20,81,pv_greedy_lookahead,3,main,2,0.000179,52
True,20,81,pv_mcts,3,main,2,0.000598,52
True,9,82,sshr_h,3,main,6,0.000016,53
True,12,82,sshr_h_literal,3,main,8,0.000017,53
True,12,82,beam,3,main,8,0.000227,53
True,12,82,mcts_rollout,3,main,8,0.001375,53
True,9,82,xor_beam_rule,3,main,6,0.000326,53
True,9,82,xor_beam_v2,3,main,6,0.000695,53
True,9,82,xor_beam_best,3,main,6,0.000860,53
True,12,82,pv_greedy,3,main,2,0.000179,53
True,12,82,pv_greedy_lookahead,3,main,2,0.000180,53
True,12,82,pv_mcts,3,main,2,0.000778,53
True,15,83,sshr_h,3,main,10,0.000016,54
True,22,83,sshr_h_literal,3,main,8,0.000013,54
True,20,83,beam,3,main,8,0.000218,54
True,20,83,mcts_rollout,3,main,8,0.000864,54
True,15,83,xor_beam_rule,3,main,10,0.000139,54
True,15,83,xor_beam_v2,3,main,10,0.000329,54
True,15,83,xor_beam_best,3,main,10,0.000609,54
True,20,83,pv_greedy,3,main,2,0.000214,54
True,20,83,pv_greedy_lookahead,3,main,2,0.000168,54
True,20,83,pv_mcts,3,main,2,0.000588,54
True,1,84,sshr_h,3,main,3,0.000010,55
True,1,84,sshr_h_literal,3,main,3,0.000016,55
True,1,84,beam,3,main,3,0.000137,55
True,1,84,mcts_rollout,3,main,3,0.000957,55
True,1,84,xor_beam_rule,3,main,3,0.000132,55
True,1,84,xor_beam_v2,3,main,3,0.000413,55
True,1,84,xor_beam_best,3,main,3,0.000741,55
True,1,84,pv_greedy,3,main,1,0.000163,55
True,1,84,pv_greedy_lookahead,3,main,1,0.000188,55
True,1,84,pv_mcts,3,main,1,0.000532,55
True,7,85,sshr_h,3,main,8,0.000016,56
True,14,85,sshr_h_literal,3,main,8,0.000018,56
True,14,85,beam,3,main,8,0.000198,56
True,14,85,mcts_rollout,3,main,8,0.001238,56
True,7,85,xor_beam_rule,3,main,8,0.000235,56
True,7,85,xor_beam_v2,3,main,8,0.000534,56
True,7,85,xor_beam_best,3,main,8,0.000835,56
True,14,85,pv_greedy,3,main,2,0.000215,56
True,14,85,pv_greedy_lookahead,3,main,2,0.000184,56
True,14,85,pv_mcts,3,main,2,0.000796,56
True,18,86,sshr_h,3,main,11,0.000026,57
True,15,86,sshr_h_literal,3,main,8,0.000028,57
True,15,86,beam,3,main,8,0.000155,57
True,15,86,mcts_rollout,3,main,8,0.001415,57
True,15,86,xor_beam_rule,3,main,8,0.000527,57
True,15,86,xor_beam_v2,3,main,8,0.000993,57
True,15,86,xor_beam_best,3,main,8,0.001365,57
True,15,86,pv_greedy,3,main,2,0.000157,57
True,15,86,pv_greedy_lookahead,3,main,2,0.000208,57
True,15,86,pv_mcts,3,main,2,0.000900,57
True,17,87,sshr_h,3,main,8,0.000017,58
True,24,87,sshr_h_literal,3,main,10,0.000013,58
True,20,87,beam,3,main,6,0.000188,58
True,20,87,mcts_rollout,3,main,6,0.000937,58
True,17,87,xor_beam_rule,3,main,8,0.000131,58
True,17,87,xor_beam_v2,3,main,8,0.000329,58
True,17,87,xor_beam_best,3,main,8,0.000603,58
True,20,87,pv_greedy,3,main,2,0.000162,58
True,20,87,pv_greedy_lookahead,3,main,2,0.000183,58
True,20,87,pv_mcts,3,main,2,0.000602,58
True,7,88,sshr_h,3,main,6,0.000015,59
True,14,88,sshr_h_literal,3,main,10,0.000017,59
True,14,88,beam,3,main,8,0.000205,59
True,14,88,mcts_rollout,3,main,8,0.001213,59
True,7,88,xor_beam_rule,3,main,6,0.000232,59
True,7,88,xor_beam_v2,3,main,6,0.000534,59
True,7,88,xor_beam_best,3,main,6,0.000846,59
True,14,88,pv_greedy,3,main,2,0.000166,59
True,14,88,pv_greedy_lookahead,3,main,2,0.000188,59
True,14,88,pv_mcts,3,main,2,0.000782,59
True,3,89,sshr_h,3,main,3,0.000010,5A
True,3,89,sshr_h_literal,3,main,3,0.000024,5A
True,3,89,beam,3,main,3,0.000146,5A
True,3,89,mcts_rollout,3,main,3,0.001007,5A
True,3,89,xor_beam_rule,3,main,3,0.000120,5A
True,3,89,xor_beam_v2,3,main,3,0.000415,5A
True,3,89,xor_beam_best,3,main,3,0.000745,5A
True,3,89,pv_greedy,3,main,1,0.000173,5A
True,3,89,pv_greedy_lookahead,3,main,1,0.000177,5A
True,3,89,pv_mcts,3,main,1,0.000548,5A
True,16,90,sshr_h,3,main,13,0.000024,5B
True,17,90,sshr_h_literal,3,main,10,0.000029,5B
True,17,90,beam,3,main,10,0.000164,5B
True,17,90,mcts_rollout,3,main,10,0.001401,5B
True,17,90,xor_beam_rule,3,main,10,0.000511,5B
True,16,90,xor_beam_v2,3,main,13,0.000979,5B
True,17,90,xor_beam_best,3,main,10,0.001329,5B
True,17,90,pv_greedy,3,main,2,0.000174,5B
True,17,90,pv_greedy_lookahead,3,main,2,0.000196,5B
True,17,90,pv_mcts,3,main,2,0.000915,5B
True,9,91,sshr_h,3,main,10,0.000016,5C
True,12,91,sshr_h_literal,3,main,6,0.000017,5C
True,12,91,beam,3,main,6,0.000236,5C
True,12,91,mcts_rollout,3,main,6,0.001221,5C
True,9,91,xor_beam_rule,3,main,10,0.000261,5C
True,9,91,xor_beam_v2,3,main,10,0.000581,5C
True,9,91,xor_beam_best,3,main,10,0.000862,5C
True,12,91,pv_greedy,3,main,2,0.000176,5C
True,12,91,pv_greedy_lookahead,3,main,2,0.000179,5C
True,12,91,pv_mcts,3,main,2,0.000797,5C
True,18,92,sshr_h,3,main,9,0.000024,5D
True,15,92,sshr_h_literal,3,main,6,0.000025,5D
True,15,92,beam,3,main,6,0.000150,5D
True,15,92,mcts_rollout,3,main,6,0.001426,5D
True,15,92,xor_beam_rule,3,main,6,0.000557,5D
True,15,92,xor_beam_v2,3,main,6,0.000976,5D
True,15,92,xor_beam_best,3,main,6,0.001386,5D
True,15,92,pv_greedy,3,main,2,0.000168,5D
True,15,92,pv_greedy_lookahead,3,main,2,0.000214,5D
True,15,92,pv_mcts,3,main,2,0.000906,5D
True,16,93,sshr_h,3,main,11,0.000026,5E
True,17,93,sshr_h_literal,3,main,8,0.000026,5E
True,17,93,beam,3,main,8,0.000193,5E
True,17,93,mcts_rollout,3,main,8,0.001469,5E
True,17,93,xor_beam_rule,3,main,8,0.000528,5E
True,16,93,xor_beam_v2,3,main,11,0.001005,5E
True,17,93,xor_beam_best,3,main,8,0.001371,5E
True,17,93,pv_greedy,3,main,2,0.000164,5E
True,17,93,pv_greedy_lookahead,3,main,2,0.000219,5E
True,17,93,pv_mcts,3,main,2,0.000911,5E
True,6,94,sshr_h,3,main,2,0.000017,5F
True,7,94,sshr_h_literal,3,main,6,0.000043,5F
True,7,94,beam,3,main,6,0.000174,5F
True,7,94,mcts_rollout,3,main,6,0.001803,5F
True,6,94,xor_beam_rule,3,main,2,0.000630,5F
True,6,94,xor_beam_v2,3,main,2,0.001118,5F
True,6,94,xor_beam_best,3,main,2,0.002257,5F
True,7,94,pv_greedy,3,main,2,0.000157,5F
True,7,94,pv_greedy_lookahead,3,main,2,0.000280,5F
True,7,94,pv_mcts,3,main,2,0.001240,5F
True,8,95,sshr_h,3,main,3,0.000009,60
True,8,95,sshr_h_literal,3,main,3,0.000007,60
True,8,95,beam,3,main,3,0.000154,60
True,8,95,mcts_rollout,3,main,3,0.000543,60
True,8,95,xor_beam_rule,3,main,3,0.000040,60
True,8,95,xor_beam_v2,3,main,3,0.000159,60
True,8,95,xor_beam_best,3,main,3,0.000289,60
True,8,95,pv_greedy,3,main,1,0.000153,60
True,8,95,pv_greedy_lookahead,3,main,1,0.000160,60
True,8,95,pv_mcts,3,main,1,0.000313,60
True,22,96,sshr_h,3,main,10,0.000016,61
True,22,96,sshr_h_literal,3,main,10,0.000010,61
True,22,96,beam,3,main,10,0.000186,61
True,22,96,mcts_rollout,3,main,10,0.000866,61
True,22,96,xor_beam_rule,3,main,10,0.000136,61
True,22,96,xor_beam_v2,3,main,10,0.000317,61
True,22,96,xor_beam_best,3,main,10,0.000413,61
True,22,96,pv_greedy,3,main,2,0.000203,61
True,22,96,pv_greedy_lookahead,3,main,2,0.000174,61
True,22,96,pv_mcts,3,main,2,0.000583,61
True,17,97,sshr_h,3,main,8,0.000016,62
True,20,97,sshr_h_literal,3,main,6,0.000010,62
True,20,97,beam,3,main,6,0.000186,62
True,20,97,mcts_rollout,3,main,6,0.000862,62
True,17,97,xor_beam_rule,3,main,8,0.000184,62
True,17,97,xor_beam_v2,3,main,8,0.000365,62
True,17,97,xor_beam_best,3,main,8,0.000575,62
True,20,97,pv_greedy,3,main,2,0.000163,62
True,20,97,pv_greedy_lookahead,3,main,2,0.000166,62
True,20,97,pv_mcts,3,main,2,0.000554,62
True,7,98,sshr_h,3,main,6,0.000016,63
True,14,98,sshr_h_literal,3,main,8,0.000018,63
True,14,98,beam,3,main,8,0.000210,63
True,14,98,mcts_rollout,3,main,8,0.001165,63
True,7,98,xor_beam_rule,3,main,6,0.000231,63
True,7,98,xor_beam_v2,3,main,6,0.000503,63
True,7,98,xor_beam_best,3,main,6,0.000803,63
True,14,98,pv_greedy,3,main,2,0.000200,63
True,14,98,pv_greedy_lookahead,3,main,2,0.000184,63
True,14,98,pv_mcts,3,main,2,0.000751,63
True,17,99,sshr_h,3,main,8,0.000015,64
True,24,99,sshr_h_literal,3,main,10,0.000013,64
True,20,99,beam,3,main,6,0.000185,64
True,20,99,mcts_rollout,3,main,6,0.000832,64
True,17,99,xor_beam_rule,3,main,8,0.000135,64
True,17,99,xor_beam_v2,3,main,8,0.000323,64
True,17,99,xor_beam_best,3,main,8,0.000575,64
True,20,99,pv_greedy,3,main,2,0.000156,64
True,20,99,pv_greedy_lookahead,3,main,2,0.000161,64
True,20,99,pv_mcts,3,main,2,0.000572,64
True,7,100,sshr_h,3,main,6,0.000021,65
True,14,100,sshr_h_literal,3,main,8,0.000024,65
True,14,100,beam,3,main,8,0.000205,65
True,14,100,mcts_rollout,3,main,8,0.001173,65
True,7,100,xor_beam_rule,3,main,6,0.000227,65
True,7,100,xor_beam_v2,3,main,6,0.000516,65
True,7,100,xor_beam_best,3,main,6,0.000818,65
True,14,100,pv_greedy,3,main,2,0.000223,65
True,14,100,pv_greedy_lookahead,3,main,2,0.000186,65
True,14,100,pv_mcts,3,main,2,0.000773,65
True,3,101,sshr_h,3,main,3,0.000011,66
True,3,101,sshr_h_literal,3,main,3,0.000018,66
True,3,101,beam,3,main,3,0.000143,66
True,3,101,mcts_rollout,3,main,3,0.000931,66
